Count;InterProID;pubmeds;Name;ShortDescription
8;IPR009001;"imex:IM-29638
pubmed:16429126
pubmed:37070168";Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal;<p>A β barrel of circularly permuted topology is found in the C terminus of many translation elongation and initiation factors.  This domain is found in the elongation factors EF1A (or EF-Tu) of both eukaryotes and prokaryotes, which functions to recognise and transport aminoacyl-tRNA to the acceptor (A) site of the ribosome during the elongation process [[cite:PUB00011834], [cite:PUB00011832]]. This domain is also found in the initiation factor IF2 gamma subunit of eukaryotes [[cite:PUB00011835]], which functions to transport the initiator methionyl-tRNA to the ribosome.  The C-terminal extension of mitochondrial EF1A (or EF-Tu) has structural similarities with DNA recognising zinc fingers, suggesting that the extension may be involved in recognition of RNA.</p>
8;IPR001611;"imex:IM-26684
imex:IM-29494
imex:IM-30072
pubmed:16429126
pubmed:31046837
pubmed:35273242
pubmed:35384245";Leucine-rich repeat;"<p>Leucine-rich repeats (LRR) consist of 2-45 motifs of 20-30 amino acids in length that generally folds into an arc or horseshoe shape [[cite:PUB00017058]]. LRRs occur in proteins ranging from viruses to eukaryotes, and appear to provide a structural framework for the formation of protein-protein interactions [[cite:PUB00007147], [cite:PUB00001625]].Proteins containing LRRs include tyrosine kinase receptors, cell-adhesion molecules, virulence factors, and extracellular matrix-binding glycoproteins, and are involved in a variety of biological processes, including signal transduction, cell adhesion, DNA repair, recombination, transcription, RNA processing, disease resistance, apoptosis, and the immune response [[cite:PUB00001898], [cite:PUB00094376]].</p>

<p>Sequence analyses of LRR proteins suggested the existence of several different subfamilies of LRRs. The significance of this classification is that repeats from different subfamilies never occur simultaneously and have most probably evolved independently. It is, however, now clear that all major classes of LRR have curved horseshoe structures with a parallel β sheet on the concave side and mostly helical elements on the convex side. At least six families of LRR proteins, characterised by different lengths and consensus sequences of the repeats, have been identified. Eleven-residue segments of the LRRs (LxxLxLxxN/CxL), corresponding to the β-strand and adjacent loop regions, are conserved in LRR proteins, whereas the remaining parts of the repeats (herein termed variable) may be very different. Despite the differences, each of the variable parts contains two half-turns at both ends and a ""linear"" segment (as the chain follows a linear path overall), usually formed by a helix, in the middle. The concave face and the adjacent loops are the most common protein interaction surfaces on LRR proteins. 
3D structure of some LRR proteins-ligand complexes show that the concave surface of LRR domain is ideal for interaction with α-helix, thus supporting earlier conclusions that the elongated and curved LRR structure provides an outstanding framework for achieving diverse protein-protein interactions [[cite:PUB00007147]]. Molecular modeling suggests that the conserved pattern LxxLxL, which is shorter than the previously proposed LxxLxLxxN/CxL is sufficient to impart the characteristic horseshoe curvature to proteins with 20-to 30-residue repeats [[cite:PUB00007148]].</p>"
8;IPR032675;"imex:IM-26684
imex:IM-29494
imex:IM-30072
pubmed:16429126
pubmed:31046837
pubmed:35273242
pubmed:35384245";Leucine-rich repeat domain superfamily;"<p>This superfamily represents a leucine-rich repeat (LRR), right-handed β-α superhelix domain, such as that found in bacterial invasion protein internalin [[cite:PUB00048508]] or in the L domain from members of the epidermal growth-factor receptor (EGFR) family [[cite:PUB00004283]].</p>; <p>Leucine-rich repeats (LRR) consist of 2-45 motifs of 20-30 amino acids in length that generally folds into an arc or horseshoe shape [[cite:PUB00017058]]. LRRs occur in proteins ranging from viruses to eukaryotes, and appear to provide a structural framework for the formation of protein-protein interactions [[cite:PUB00007147], [cite:PUB00001625]]. Proteins containing LRRs include tyrosine kinase receptors, cell-adhesion molecules, virulence factors, and extracellular matrix-binding glycoproteins, and are involved in a variety of biological processes, including signal transduction, cell adhesion, DNA repair, recombination, transcription, RNA processing, disease resistance, apoptosis, and the immune response [[cite:PUB00001898]].</p>"
8;IPR050198;"imex:IM-26434
pubmed:31980649";Non-receptor tyrosine kinases involved in cell signaling;<p>This family of proteins includes non-receptor tyrosine kinases that play crucial roles in various cellular processes. They are involved in signal transduction pathways that regulate immune responses, cell growth, survival, differentiation, cytoskeletal remodeling, cell adhesion, and migration. These proteins are activated by cell surface receptors and are essential for both innate and adaptive immunity. They also participate in the regulation of B-cell and T-cell receptor signaling, contributing to the development and function of lymphocytes. Additionally, they mediate responses to growth factors, cytokines, and environmental stresses, influencing processes like platelet activation, vascular development, and osteoclast maturation.</p>
8;IPR009057;"pubmed:16429126
pubmed:16606699
pubmed:17615063";Homeodomain-like superfamily;"<p>Homeodomain (HD)-containing proteins are transcription factors that share a related DNA binding domain [[cite:PUB00013192]]. HD was first identified in a number of Drosophila homeotic and segmentation proteins, but is now known to be well conserved in organisms from all domains in life. The domain binds DNA through a helix-turn-helix (HTH) structure. The HTH motif is characterised by two α-helices, which make intimate contacts with the DNA and are joined by a short turn. The second helix binds to DNA via a number of hydrogen bonds and hydrophobic interactions, which occur between specific side chains and the exposed bases and thymine methyl groups within the major groove of the DNA. The first helix helps to stabilise the structure. Many proteins contain homeodomains, including Drosophila Engrailed, yeast mating type proteins, hepatocyte nuclear factor 1a and HOX proteins.</p>

<p>The homeodomain motif is very similar in sequence and structure to domains in a wide range of DNA-binding proteins, including recombinases, Myb proteins, GARP response regulators, human telomeric proteins (hTRF1), paired domain proteins (PAX), yeast RAP1, centromere-binding proteins CENP-B and ABP-1, transcriptional regulators (TyrR), AraC-type transcriptional activators, and tetracycline repressor-like proteins (TetR, QacR, YcdC) [[cite:PUB00013193], [cite:PUB00013194], [cite:PUB00003347]].</p>"
8;IPR001849;"imex:IM-26434
pubmed:16429126
pubmed:31980649";Pleckstrin homology domain;"<p>Pleckstrin homology (PH) domains are small modular domains that occur in a large variety of proteins and they have diverse functions, but in general are involved in targeting proteins to the appropriate cellular location or in the interaction with a binding partner, enabling them to interact with other components of signal transduction pathways. They share little sequence conservation, but all have a common fold, which is electrostatically polarised. The domains can bind phosphatidylinositol within biological membranes and proteins such as the beta/gamma subunits of heterotrimeric G proteins [[cite:PUB00057292]] and protein kinase C [[cite:PUB00057293]]. PH domains are distinguished from other PIP-binding domains by their specific high-affinity binding to phosphoinositide phosphates (PIPs) with two vicinal phosphate groups: PtdIns(3,4)P2, PtdIns(4,5)P2 or PtdIns(3,4,5)P3 which results in targeting some PH domain proteins to the plasma membrane. A few display strong specificity in lipid binding. Any specificity is usually determined by loop regions or insertions in the N-terminal of the domain, which are not conserved across all PH domains [[cite:PUB00014130], [cite:PUB00080401], [cite:PUB00080402]].</p>

<p>PH domains have been found to possess inserted domains (such as in PLC gamma, syntrophins) and to be inserted within other domains. Mutations in Brutons tyrosine kinase (Btk) within its PH domain cause X-linked agammaglobulinaemia (XLA) in patients. Point mutations cluster into the positively charged end of the molecule around the predicted binding site for phosphatidylinositol lipids.</p>

<p>The 3D structure of several PH domains has been determined [[cite:PUB00003918]]. All known cases have a common structure consisting of two perpendicular anti-parallel β-sheets, followed by a C-terminal amphipathic helix. The loops connecting the β-strands differ greatly in length, making the PH domain relatively difficult to detect. There are no totally invariant residues within the PH domain.</p>

<p>Proteins reported to contain one more PH domains belong to the following families:</p>

<ul>
<li>Pleckstrin, the protein where this domain was first detected, is the major substrate of protein kinase C in platelets. Pleckstrin is one of the rare proteins to contains two PH domains.</li>
<li>Ser/Thr protein kinases such as the Akt/Rac family, the beta-adrenergic receptor kinases, the mu isoform of PKC and the trypanosomal NrkA family.</li>
<li>Tyrosine protein kinases belonging to the Btk/Itk/Tec subfamily.</li>
<li>Insulin Receptor Substrate 1 (IRS-1).</li>
<li>Regulators of small G-proteins like guanine nucleotide releasing factor GNRP (Ras-GRF) (which contains 2 PH domains), guanine nucleotide exchange proteins like vav, dbl, SoS and Saccharomyces cerevisiae CDC24, GTPase activating proteins like rasGAP and BEM2/IPL2, and the human break point cluster protein bcr.</li>
<li>Cytoskeletal proteins such as dynamin (see [interpro:IPR001401]), Caenorhabditis elegans kinesin-like protein unc-104 (see [interpro:IPR001752]), spectrin beta-chain, syntrophin (2 PH domains) and S. cerevisiae nuclear migration protein NUM1.</li>
<li>Mammalian phosphatidylinositol-specific phospholipase C (PI-PLC) (see [interpro:IPR000909]) isoforms gamma and delta. Isoform gamma contains two PH domains, the second one is split into two parts separated by about 400 residues.</li>
<li>Oxysterol binding proteins OSBP, S. cerevisiae OSH1 and YHR073w.</li>
<li>Mouse protein citron, a putative rho/rac effector that binds to the GTP-bound forms of rho and rac.</li>
<li>Several S. cerevisiae proteins involved in cell cycle regulation and bud formation like BEM2, BEM3, BUD4 and the BEM1-binding proteins BOI2 (BEB1) and BOI1 (BOB1).</li>
<li>C. elegans protein MIG-10.</li>
<li>C. elegans hypothetical proteins C04D8.1, K06H7.4 and ZK632.12.</li>
<li>S. cerevisiae hypothetical proteins YBR129c and YHR155w.</li>
</ul>"
8;IPR037171;pubmed:16429126;NagB/RpiA transferase-like;<p>This entry is composed of multiple transferases, mainly ribose-5-phosphate isomerase A (RpiA), glucosamine-6-phosphate deaminase (NagB) and 6-phosphogluconolactonase (6PGL). RpiA and 6PGL are involved in the pentose phosphate pathway while NagB is involved in the last step of the N-acetylneuraminate degradation pathway. These enzymes share a common core α/β structure [[cite:PUB00041834]].</p>
8;IPR014756;"doi:10.1038/nn.4594
imex:IM-26285
mint:MINT-5216883
pubmed:14743216
pubmed:19536198
pubmed:28671696";Immunoglobulin E-set;"<p>The immunoglobulin (Ig) like fold, which consists of a β-sandwich of seven or more strands in two sheets with a greek-key topology, is one of the most common protein modules found in animals. Many different unrelated proteins share an Ig-like fold, which is often involved in interactions, commonly with other Ig-like domains via their β-sheets [[cite:PUB00003330]]. Of these, the ""early"" set (E set) domains are possibly related to the immunoglobulin ([interpro:IPR007110]) and/or fibronectin type III ([interpro:IPR003961]) Ig-like protein superfamilies. Ig-like E set domains include:
<ul>
<li>C-terminal domain of certain transcription factors, such as the pro-inflammatory transcription factor NF-kappaB, and the T-cell transcription factors NFAT1 and NFAT5 [[cite:PUB00035293]].</li>
<li>Ig-like domains of sugar-utilising enzymes, such as galactose oxidase (C-terminal domain), sialidase (linker domain), and maltogenic amylase (N-terminal domain).</li>
<li>C-terminal domain of arthropod haemocyanin, where many loops are inserted into the fold. These proteins act as dioxygen-transporting proteins.</li>
<li>C-terminal domain of class II viral fusion proteins. These envelope glycoproteins are responsible for membrane fusion with target cells during viral invasion.</li>
<li>Cytomegaloviral US (unique short) proteins. These type I membrane proteins help suppress the host immune response by modulating surface expression of MHC class I molecules [[cite:PUB00035294]].</li>
<li>Molybdenium-containing oxidoreductase-like dimerisation domain found in enzymes such as sulphite reductase.</li>
<li>ML domains found in cholesterol-binding epididymal secretory protein E1, and in a major house-dust mite allergen; ML domains are implicated in lipid recognition, particularly the recognition of pathogen-related products.</li>
<li>Rho-GDI-like signalling proteins, which regulate the activity of small G proteins [[cite:PUB00035295]].</li>
<li>Cytoplasmic domain of inward rectifier potassium channels such as Girk1 and Kirbac1.1. These channels act as regulators of excitability in eukaryotic cells.</li>
<li>N-terminal domain of transglutaminases, including coagulation factor XIII; many loops are inserted into the fold in these proteins. These proteins act to catalyse the cross-linking of various protein substrates [[cite:PUB00035296]].</li>
<li>Filamin repeat rod domain found in proteins such as the F-actin cross-linking gelation factor ABP-120. These proteins interact with a variety of cellular proteins, acting as signalling scaffolds [[cite:PUB00035297]].</li>
<li>Arrestin family of proteins, which contain a tandem repeat of two elaborated Ig-like domains contacting each other head-to-head. These proteins are key to the redirection of GPCR signals to alternative pathways [[cite:PUB00035298]].</li>
<li>C-terminal domain of arginine-specific cysteine proteases, such as Gingipain-R, which act as major virulence factors of Porphyromonas gingivalis (Bacteroides gingivalis).</li>
<li>Copper-resistance proteins, such as CopC, which act as copper-trafficking proteins [[cite:PUB00029122]].</li>
<li>Cellulosomal scaffoldin proteins, such as CipC module x2.1. These proteins act as scaffolding proteins of cellulosomes, which contain cellulose-degrading enzymes [[cite:PUB00035299]].</li>
<li>Quinohaemoprotein amine dehydrogenases (A chain), which contain a tandem repeat of two Ig-like domains. These proteins function in electron transfer reactions.</li>
<li>Internalin Ig-like domains, which are truncated and fused to a leucine-rich repeat domain. These proteins are required for host cell invasion of Listeria species.</li>
</ul>
</p>"
8;IPR029057;"doi:10.1074/mcp.m115.057117
imex:IM-22740
pubmed:16429126
pubmed:17615063
pubmed:26873250
pubmed:27099342";Phosphoribosyltransferase-like;<p>This superfamily represents a phosphoribosyltransferase-like domain. Proteins containing this domain include phosphoribosyltransferases (PRTases) [[cite:PUB00037289]], phosphoribosylpyrophosphate synthetase-like proteins [[cite:PUB00024226]] and some uncharacterised proteins.</p>
8;IPR000836;"doi:10.1074/mcp.m115.057117
imex:IM-22740
pubmed:16429126
pubmed:17615063
pubmed:26873250
pubmed:27099342";Phosphoribosyltransferase domain;<p>This entry refers to the phosphoribosyl transferase (PRT) type I domain. PRTases catalyze the displacement of the alpha-1'-pyrophosphate of 5-phosphoribosyl-alpha1-pyrpphosphate (PRPP) by a nitrogen-containing nucleophile. The reaction products are an alpha-1 substituted ribose-5'-phosphate and a free pyrophosphate (PP).  PRPP, an activated form of ribose-5-phosphate, is a key metabolite connecting nucleotide synthesis and salvage pathways. The type I PRTases are identified by a conserved PRPP binding motif which features two adjacent acidic residues surrounded by one or more hydrophobic residue. This domain is found in a range of diverse phosphoribosyl transferase enzymes and regulatory proteins of the nucleotide synthesis and salvage pathways, including adenine phosphoribosyltransferase [ec:2.4.2.7], hypoxanthine-guanine-xanthine phosphoribosyltransferase, hypoxanthine phosphoribosyltransferase [ec:2.4.2.8], ribose-phosphate pyrophosphokinase [ec:2.7.6.1], amidophosphoribosyltransferase [ec:2.4.2.14], orotate phosphoribosyltransferase [ec:2.4.2.10], uracil phosphoribosyltransferase [ec:2.4.2.9], and xanthine-guanine phosphoribosyltransferase [ec:2.4.2.22]. In Arabidopsis, at the very N terminus of this domain is the P-Loop NTPase domain [[cite:PUB00060940], [cite:PUB00028083], [cite:PUB00080233], [cite:PUB00038074], [cite:PUB00046981], [cite:PUB00080234], [cite:PUB00080235], [cite:PUB00060925], [cite:PUB00080236], [cite:PUB00080237], [cite:PUB00080238], [cite:PUB00080239], [cite:PUB00080240]].</p>
8;IPR036390;"imex:IM-26434
imex:IM-26691
pubmed:16429126
pubmed:30833792
pubmed:31980649";Winged helix DNA-binding domain superfamily;"<p>Winged helix DNA-binding proteins share a related winged helix-turn-helix DNA-binding motif, where the ""wings"", or loops, are small β-sheets. The winged helix motif consists of two wings (W1, W2), three α-helices (H1, H2, H3) and three β-sheets (S1, S2, S3) arranged in the order H1-S1-H2-H3-S2-W1-S3-W2 [[cite:PUB00013195]]. The DNA-recognition helix makes sequence-specific DNA contacts with the major groove of DNA, while the wings make different DNA contacts, often with the minor groove or the backbone of DNA. Several winged-helix proteins display an exposed patch of hydrophobic residues thought to mediate protein-protein interactions.</p>"
8;IPR018108;pubmed:16429126;Mitochondrial carrier protein, transmembrane region;"<p>This entry represents the transmembrane region in mitochondrial carrier proteins.</p>; <p>A variety of substrate carrier proteins involved in energy transfer are found in the inner mitochondrial membrane or are integral to the membranes of other eukaryotic organelles such as the peroxisome [[cite:PUB00005351], [cite:PUB00005084], [cite:PUB00003301], [cite:PUB00001675], [cite:PUB00005407]]. Such proteins include:</p>

<ul><li>ADP/ATP carrier protein (ADP/ATP translocase)</li>
  <li>2-oxoglutarate/malate carrier protein</li>
  <li>Phosphate carrier protein</li>
  <li>Tricarboxylate transport protein (or citrate transport protein)</li>
  <li>Graves disease carrier protein</li>
  <li>Yeast mitochondrial proteins MRS3 and MRS4</li>
  <li>Yeast mitochondrial FAD carrier protein</li>
  <li>And many others</li></ul>

<p>These mitochondrial carrier proteins share a tripartite structure, consisting of up to three tandem repeats of a domain approximately 100 residues in length [[cite:PUB00001005]]. Each domain contains two transmembrane (TM) regions, resulting in a total of six TM domains. Sequence analysis has shown that the TM regions and their adjacent hydrophilic loops are more highly conserved than other parts of the protein, with five of the six TM domains followed by the conserved motif (D/E)-Hy(K/R), where Hy denotes a hydrophobic residue [[cite:PUB00001005]]. Structurally, these domains contain six α-helices that form a compact transmembrane unit. This structure exhibits a deep depression on the side facing the space between the inner and outer mitochondrial membranes, resembling a channel-like conformation [[cite:PUB00101069], [cite:PUB00029479]]. It is suggested that substrates bind at the bottom of this cavity, and translocation occurs through a conformational change from a 'pit' to a 'channel' structure.</p>"
8;IPR023395;pubmed:16429126;Mitochondrial carrier protein domain superfamily;"<p>This superfamily represents a structural domain found in mitochondrial carrier proteins.</p>; <p>A variety of substrate carrier proteins involved in energy transfer are found in the inner mitochondrial membrane or are integral to the membranes of other eukaryotic organelles such as the peroxisome [[cite:PUB00005351], [cite:PUB00005084], [cite:PUB00003301], [cite:PUB00001675], [cite:PUB00005407]]. Such proteins include:</p>

<ul><li>ADP/ATP carrier protein (ADP/ATP translocase)</li>
  <li>2-oxoglutarate/malate carrier protein</li>
  <li>Phosphate carrier protein</li>
  <li>Tricarboxylate transport protein (or citrate transport protein)</li>
  <li>Graves disease carrier protein</li>
  <li>Yeast mitochondrial proteins MRS3 and MRS4</li>
  <li>Yeast mitochondrial FAD carrier protein</li>
  <li>And many others</li></ul>

<p>These mitochondrial carrier proteins share a tripartite structure, consisting of up to three tandem repeats of a domain approximately 100 residues in length [[cite:PUB00001005]]. Each domain contains two transmembrane (TM) regions, resulting in a total of six TM domains. Sequence analysis has shown that the TM regions and their adjacent hydrophilic loops are more highly conserved than other parts of the protein, with five of the six TM domains followed by the conserved motif (D/E)-Hy(K/R), where Hy denotes a hydrophobic residue [[cite:PUB00001005]]. Structurally, these domains contain six α-helices that form a compact transmembrane unit. This structure exhibits a deep depression on the side facing the space between the inner and outer mitochondrial membranes, resembling a channel-like conformation [[cite:PUB00101069], [cite:PUB00029479]]. It is suggested that substrates bind at the bottom of this cavity, and translocation occurs through a conformational change from a 'pit' to a 'channel' structure.</p>"
8;IPR018200;pubmed:16429126;Ubiquitin specific protease, conserved site;"<p>Protein ubiquitination is a reversible posttranslational modification that affects a large number of cellular processes, including protein degradation, trafficking, cell signalling, and the DNA damage response. Ubiquitination is reversible, and dedicated deubiquitinases exist that hydrolyse isopeptide bonds. Ubiquitin-specific proteases (USPs) [ec:3.4.19.12] are the largest family of deubiquitinating enzymes. USP domains consist of a common conserved catalytic core that is interspersed at five points with insertions, some of which are as large as the catalytic domain itself. The insertions can fold into independent domains that can be involved in the regulation of deubiquitinase activity. As commonly found in signalling proteins, many USP deubiquitinases have a modular architecture and not only contain a catalytic domain but also additional protein-protein interaction and localisation domains. Most USP domains cleave the isopeptide linkage between two ubiquitin molecules and hence contain (at least) two ubiquitin-binding sites, one for the distal ubiquitin, the C terminus of which is linked to the Lys residue on the proximal ubiquitin in a second, proximal binding site [[cite:PUB00072483]]. The USP domain forms the peptidase family C19 [[cite:PUB00003577]].</p>

<p>The USP catalytic core can be divided into six conserved boxes that are present in all USP domains. Box 1 contains the catalytic Cys residue, box 5 contains the catalytic His, and box 6 contains the catalytic Asp/Asn residue. All boxes show several additional conserved features and residues. Boxes 3 and 4 contain a Cys-X-X-Cys motif each, which have been shown to constitute a functional zinc-binding motif. Potentially, zinc-binding facilitates folding of the USP core, helping the interaction of sequence motifs some few hundred residues apart. USP domains share a common conserved fold. The USP domain resembles an open hand containing Thumb, Palm and Fingers subdomains. The catalytic triad resides between the Thumb (Cys) and Palm subdomains (His/Asp) [[cite:PUB00072483]].</p>

<p>This entry represents two conserved sites for the USP domain. The first one is around the catalytic cysteine in box 1, and the second around the catalytic histidine in box 5.</p>"
8;IPR028889;pubmed:16429126;Ubiquitin specific protease UPS, catalytic domain;"<p>This entry represents the entire USP domain.
The USP catalytic core can be divided into six conserved boxes that are present in all USP domains. Box 1 contains the catalytic Cys residue, box 5 contains the catalytic His [interpro:IPR018200], and box 6 contains the catalytic Asp/Asn residue. All boxes show several additional conserved features and residues. Boxes 3 and 4 contain a Cys-X-X-Cys motif each, which have been shown to constitute a functional zinc-binding motif. Potentially, zinc-binding facilitates folding of the USP core, helping the interaction of sequence motifs some few hundred residues apart. USP domains share a common conserved fold. The USP domain resembles an open hand containing Thumb, Palm and Fingers subdomains. The catalytic triad resides between the Thumb (Cys) and Palm subdomains (His/Asp) [[cite:PUB00072483]].</p>; <p>Protein ubiquitination is a reversible posttranslational modification, which affects a large number of cellular processes including protein degradation, trafficking, cell signaling and the DNA damage response. Ubiquitination is reversible, and dedicated deubiquitinases exist which hydrolyze isopeptide bonds. Ubiquitin specific proteases (USPs) ([ec:3.4.19.12]) are the largest family of deubiquitinating enzymes. USP domains consist of a common conserved catalytic core which is interspersed at five points with insertions, some of which as large as the catalytic domain itself. The insertions can fold into independent domains that can be involved in the regulation of deubiquitinase activity. As commonly found in signaling proteins, many USP deubiquitinases have a modular architecture, and not only contain a catalytic domain but also additional protein-protein interaction and localisation domains. Most USP domains cleave the isopeptide linkage between two ubiquitin molecules, and hence contain (at least) two ubiquitin-binding sites, one for the distal ubiquitin, the C terminus of which is linked to the Lys residue on the proximal ubiquitin in a second, proximal binding site [[cite:PUB00072483]]. The USP domain forms the peptidase family C19 [[cite:PUB00003577]].</p>"
8;IPR001394;pubmed:16429126;Peptidase C19, ubiquitin carboxyl-terminal hydrolase;"<p>Ubiquitin carboxyl-terminal hydrolases (UCH) ([ec:3.4.19.12]) [[cite:PUB00000623]] are thiol proteases that recognise and hydrolyse the peptide bond at the C-terminal glycine of ubiquitin. These enzymes are involved in the processing of poly-ubiquitin precursors as well as that of ubiquinated proteins. The deubiquitinsing proteases can be split into 2 size ranges, 20-30kDa
([interpro:IPR001578]) and 100-200kDa [[cite:PUB00003577]]: the second class consist of large proteins (800 to 2000 residues) that belong to the peptidase family C19, and this group is currently represented by yeast UBP1 [[cite:PUB00069572]].</p>; <p>A cysteine peptidase is a proteolytic enzyme that hydrolyses a peptide bond using the thiol group of a cysteine residue as a nucleophile.  Hydrolysis involves usually a catalytic triad consisting of the thiol group of the cysteine, the imidazolium ring of a histidine, and a third residue, usually asparagine or aspartic acid, to orientate and activate the imidazolium ring.  In only one family of cysteine peptidases, is the role of the general base assigned to a residue other than a histidine: in peptidases from family C89 (acid ceramidase) an arginine is the general base.  Cysteine peptidases can be grouped into fourteen different clans, with members of each clan possessing a tertiary fold unique to the clan.  Four clans of cysteine peptidases share structural similarities with serine and threonine peptidases and asparagine lyases.  From sequence similarities, cysteine peptidases can be clustered into over 80 different families [[cite:PUB00011704]].  Clans CF, CM, CN, CO, CP and PD contain only one family.</p>

<p>Cysteine peptidases are often active at acidic pH and are therefore confined to acidic environments, such as the animal lysosome or plant vacuole.  Cysteine peptidases can be endopeptidases, aminopeptidases, carboxypeptidases, dipeptidyl-peptidases or omega-peptidases.  They are inhibited by thiol chelators such as iodoacetate, iodoacetic acid,<i>N</i>-ethylmaleimide or<i>p</i>-chloromercuribenzoate.</p>

<p>Clan CA includes proteins with a papain-like fold. There is a catalytic triad which occurs in the order: Cys/His/Asn (or Asp).  A fourth residue, usually Gln, is important for stabilising the acyl intermediate that forms during catalysis, and this precedes the active site Cys. The fold consists of two subdomains with the active site between them.  One subdomain consists of a bundle of helices, with the catalytic Cys at the end of one of them, and the other subdomain is a β-barrel with the active site His and Asn (or Asp). There are over thirty families in the clan, and tertiary structures have been solved for members of most of these. Peptidases in clan CA are usually sensitive to the small molecule inhibitor E64, which is ineffective against peptidases from other clans of cysteine peptidases [[cite:PUB00076953]].</p>

<p>Clan CD includes proteins with a caspase-like fold.  Proteins in the clan have an α/β/α sandwich structure. There is a catalytic dyad which occurs in the order His/Cys. The active site His occurs in a His-Gly motif and the active site Cys occurs in an Ala-Cys motif; both motifs are preceded by a block of hydrophobic residues [[cite:PUB00020025]]. Specificity is predominantly directed towards residues that occupy the S1 binding pocket, so that caspases cleave aspartyl bonds, legumains cleave asparaginyl bonds, and gingipains cleave lysyl or arginyl bonds.</p>

<p>Clan CE includes proteins with an adenain-like fold.  The fold consists of two subdomains with the active site between them.  One domain is a bundle of helices, and the other a β-barrel. The subdomains are in the opposite order to those found in peptidases from clan CA, and this is reflected in the order of active site residues: His/Asn/Gln/Cys.  This has prompted speculation that proteins in clans CA and CE are related, and that members of one clan are derived from a circular permutation of the structure of the other.</p>

<p>Clan CL includes proteins with a sortase B-like fold.  Peptidases in the clan hydrolyse and transfer bacterial cell wall peptides.  The fold shows a closed β-barrel decorated with helices with the active site at one end of the barrel [[cite:PUB00030423]].  The active site consists of a His/Cys catalytic dyad.</p>; <p>Cysteine peptidases with a chymotrypsin-like fold are included in clan PA, which also includes serine peptidases.  Cysteine peptidases that are N-terminal nucleophile hydrolases are included in clan PB.  Cysteine peptidases with a tertiary structure similar to that of the serine-type aspartyl dipeptidase are included in clan PC.  Cysteine peptidases with an intein-like fold are included in clan PD, which also includes asparagine lyases.</p>"
8;IPR033133;pubmed:16429126;Pumilio homology domain;"<p>Members of the Pumilio family of proteins (Puf) regulate translation and mRNA stability in a wide variety of eukaryotic organisms including mammals, flies, worms, slime mold, and yeast [[cite:PUB00018238]]. Pumilio family members are characterised by the presence of eight tandem copies of an imperfectly repeated 36 amino acids sequence motif, the Pumilio repeat, surrounded by a short N- and C-terminal conserved region. The eight repeats and the N- and C-terminal regions form the Pumilio homology domain (PUM-HD). The PUM-HD domain is a sequence-specific RNA binding domain. Several Puf members have been shown to bind specific RNA sequences mainly found in the 3' UTR of mRNA and repress their translation [[cite:PUB00018239]]. Frequently, Puf proteins function asymmetrically to create protein gradients, thus causing asymmetric cell division and regulating cell fate specification [[cite:PUB00018240]].</p>

<p>Crystal structure of Pumilio repeats has been solved [[cite:PUB00018241]]. The PUM repeat with the N- and C-terminal regions pack together to form a right-handed superhelix that approximates a half doughnut structurally similar to the Armadillo (ARM) repeat proteins, beta-catenin and karyopherin alpha. The RNA binds the concave surface of the molecule, where each of the protein's eight repeats makes contacts with a different RNA base via three amino acid side chains at conserved positions [[cite:PUB00018242]].</p>

<p>This entry represents the PUM-HD domain.</p>"
8;IPR041569;"imex:IM-30175
pubmed:16429126
pubmed:38554706";AAA ATPase, AAA+ lid domain;<p>This entry represents the α-helical AAA+ lid domain that is found to the C terminus of AAA domains.</p>
8;IPR003960;"imex:IM-30175
pubmed:16429126
pubmed:38554706";ATPase, AAA-type, conserved site;"<p>The functional variety seen between AAA ATPases is in part due to their extensive number of accessory domains and factors, and to their variable organisation within oligomeric assemblies, in addition to changes in key functional residues within the ATPase domain itself.</p>
<p>This entry covers a highly conserved region in the central part of the ATPase domain that is distinct from motifs A and B.</p>; <p>AAA ATPases (ATPases Associated with diverse cellular Activities) form a large protein family and play a number of roles in the cell including cell-cycle regulation, protein proteolysis and disaggregation, organelle biogenesis and intracellular transport. Some of them function as molecular chaperones, subunits of proteolytic complexes or independent proteases (FtsH, Lon). They also act as DNA helicases and transcription factors [[cite:PUB00043605]].</p>

<p>AAA ATPases belong to the AAA+ superfamily of ringshaped P-loop NTPases, which act via the energy-dependent unfolding of macromolecules [[cite:PUB00014779], [cite:PUB00043606]]. There are six major clades of AAA domains (proteasome subunits, metalloproteases, domains D1 and D2 of ATPases with two AAA domains, the MSP1/katanin/spastin group and BCS1 and it homologues), as well as a number of deeply branching minor clades [[cite:PUB00014779]].</p>

<p>They assemble into oligomeric assemblies (often hexamers) that form a ring-shaped structure with a central pore. These proteins produce a molecular motor that couples ATP binding and hydrolysis to changes in conformational states that act upon a target substrate, either translocating or remodelling it [[cite:PUB00033933]].</p>


<p>They are found in all living organisms and share the common feature of the presence of a highly conserved AAA domain called the AAA module. This domain is responsible for ATP binding and hydrolysis. It contains 200-250 residues, among them there are two classical motifs, Walker A (GX4GKT) and Walker B (HyDE) [[cite:PUB00043605]].</p>"
