PartnerUniProtID,Publications
Q96F46,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96GR4,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96JH8,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q96L92,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q96NW7,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q96QZ7,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q96RT1,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q99767,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q9BQQ3,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q9BXL7,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q9BXS4,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9C0E4,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q9H313,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9H5P4,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q9H8Y8,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q9HAP6,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q9HBX9,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9HD26,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q9NRD5,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q9NRJ7,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9NSN8,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q9NUP9,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q9NY99,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q9NZN5-2,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q9NZW5,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q9P202,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q9P2E8,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9P2F8,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q9UDY2,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q9UPQ7,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q9Y2H9,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q9Y3R0,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q9Y4A9,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9Y566,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q9Y5E3,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9Y5F7,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9Y5G2,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9Y5H8,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9Y6V0,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
