Count;InterProID;pubmeds;Name;ShortDescription
6;IPR036034;"doi:10.1016/j.cell.2021.04.011
imex:IM-24272
imex:IM-29278
pubmed:26496610
pubmed:33961781";PDZ superfamily;<p>PDZ domains (also known as Discs-large homologous regions (DHR) or GLGF)) are found in diverse signalling proteins in bacteria, yeasts, plants, insects and vertebrates [[cite:PUB00005049], [cite:PUB00000735]]. PDZ domains can occur in one or multiple copies and are nearly always found in cytoplasmic proteins. They bind either the carboxyl-terminal sequences of proteins or internal peptide sequences [[cite:PUB00000735]]. In most cases, interaction between a PDZ domain and its target is constitutive, with a binding affinity of 1 to 10 microns. However, agonist-dependent activation of cell surface receptors is sometimes required to promote interaction with a PDZ protein. PDZ domain proteins are frequently associated with the plasma membrane, a compartment where high concentrations of phosphatidylinositol 4,5-bisphosphate (PIP2) are found. Direct interaction between PIP2 and a subset of class II PDZ domains (syntenin, CASK, Tiam-1) has been demonstrated.</p>
6;IPR001478;"doi:10.1016/j.cell.2021.04.011
imex:IM-24272
imex:IM-29278
pubmed:26496610
pubmed:33961781";PDZ domain;<p>PDZ domains (also known as Discs-large homologous regions (DHR) or GLGF)) are found in diverse signalling proteins in bacteria, yeasts, plants, insects and vertebrates [[cite:PUB00005049], [cite:PUB00000735]]. PDZ domains can occur in one or multiple copies and are nearly always found in cytoplasmic proteins. They bind either the carboxyl-terminal sequences of proteins or internal peptide sequences [[cite:PUB00000735]]. In most cases, interaction between a PDZ domain and its target is constitutive, with a binding affinity of 1 to 10 microns. However, agonist-dependent activation of cell surface receptors is sometimes required to promote interaction with a PDZ protein. PDZ domain proteins are frequently associated with the plasma membrane, a compartment where high concentrations of phosphatidylinositol 4,5-bisphosphate (PIP2) are found. Direct interaction between PIP2 and a subset of class II PDZ domains (syntenin, CASK, Tiam-1) has been demonstrated.</p>
6;IPR002345;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Lipocalin;"<p>The lipocalins are a diverse, interesting, yet poorly understood family of proteins composed, in the main, of extracellular ligand-binding proteins displaying high specificity for small hydrophobic molecules [[cite:PUB00005094]]. Functions of these proteins include transport of nutrients, control of cell regulation, pheromone transport, cryptic colouration, and the enzymatic synthesis of prostaglandins. For example, retinol-binding protein 4 transfers retinol from the stores in the liver to peripheral tissues [[cite:PUB00083135]].</p>

<p>The crystal structures of several lipocalins have been solved and show a novel 8-stranded anti-parallel β-barrel fold well conserved within the family. Sequence similarity within the family is at a much lower level and would seem to be restricted to conserved disulphides and 3 motifs, which form a juxtaposed cluster that may act as a common cell surface receptor site [[cite:PUB00000205], [cite:PUB00005013]]. By contrast, at the more variable end of the fold are found an internal ligand binding site and a putative surface for the formation of macromolecular complexes [[cite:PUB00003448]]. The anti-parallel β-barrel fold is also exploited by the fatty acid-binding proteins, which function similarly by binding small hydrophobic molecules. Similarity at the sequence level, however, is less obvious, being confined to a single short N-terminal motif.</p>"
6;IPR012674;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Calycin superfamily;<p>Calycins form a large protein superfamily that shares similar β-barrel structures. Calycins can be divided into families that include lipocalins, fatty acid-binding proteins, triabin, and thrombin inhibitors [[cite:PUB00014136]]. Of these families, the lipocalin family ([interpro:IPR002345]) is the largest and functionally the most diverse. Lipocalins are extracellular proteins that share several common recognition properties such as ligand binding, receptor binding and the formation of complexes with other macromolecules. Lipocalins include the retinol-binding protein, lipocalin allergen, aphrodisin (a sex hormone), alpha-2U-globulin, prostaglandin D synthase, beta-lactoglobulin, bilin-binding protein, and the nitrophorins [[cite:PUB00014141], [cite:PUB00014138], [cite:PUB00014139], [cite:PUB00014140]]. Bacterial hypothetical proteins YodA from Escherichia coli and YwiB from Bacillus subtilis share a similar calycin β-barrel structure. Part of the YodA hypothetical protein has a calycin-like structure [[cite:PUB00015733]].</p>
6;IPR000566;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Lipocalin/cytosolic fatty-acid binding domain;"<p>This entry represents the lipocalin/cytosolic fatty-acid binding domain of a group of proteins that belong to the calycin superfamily.</p>; <p>Proteins which transport small hydrophobic molecules such as steroids, bilins, retinoids, and lipids share limited regions of sequence homology and a common tertiary structure architecture [[cite:PUB00001491], [cite:PUB00004787], [cite:PUB00004981], [cite:PUB00005013], [cite:PUB00005340]]. This is an eight stranded antiparallel β-barrel with a repeated + 1 topology enclosing a internal ligand binding site [[cite:PUB00005013], [cite:PUB00004981]]. The name 'lipocalin' has been proposed [[cite:PUB00001491]] for this protein family, but cytosolic fatty-acid binding proteins are also included. The sequences of most members of the family, the core or kernal lipocalins, are characterised by three short conserved stretches of residues, while others, the outlier lipocalin group, share only one or two of these [[cite:PUB00000205], [cite:PUB00005013]]. Proteins known to belong to this family include alpha-1-microglobulin (protein HC); alpha-1-acid glycoprotein (orosomucoid) [[cite:PUB00004508]]; aphrodisin; apolipoprotein D; beta-lactoglobulin; complement component C8 gamma chain [[cite:PUB00003778]]; crustacyanin [[cite:PUB00001391]]; epididymal-retinoic acid binding protein (E-RABP) [[cite:PUB00005238]]; insectacyanin; odorant-binding protein (OBP); human pregnancy-associated endometrial alpha-2 globulin; probasin (PB), a rat prostatic protein; prostaglandin D synthase ([ec:5.3.99.2]) [[cite:PUB00005379]]; purpurin; Von Ebner's gland protein (VEGP) [[cite:PUB00001451]]; and lizard epididymal secretory protein IV (LESP IV) [[cite:PUB00002777]].</p>"
6;IPR022272;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Lipocalin family conserved site;"<p>This entry represents the Lipocalin conserved site. The sequences of most members of the family, the core or kernal lipocalins, are characterised by three short conserved stretches of residues [[cite:PUB00005013]]. Others, the outlier lipocalin group, share only one or two of these. This signature pattern was built around the first, common to all outlier and kernal lipocalins, which occurs near the start of the first β-strand.</p>; <p>The lipocalins are a diverse, interesting, yet poorly understood family of proteins composed, in the main, of extracellular ligand-binding proteins displaying high specificity for small hydrophobic molecules [[cite:PUB00005094]]. Functions of these proteins include transport of nutrients, control of cell regulation, pheromone transport, cryptic colouration, and the enzymatic synthesis of prostaglandins. For example, retinol-binding protein 4 transfers retinol from the stores in the liver to peripheral tissues [[cite:PUB00083135]].</p>

<p>The crystal structures of several lipocalins have been solved and show a novel 8-stranded anti-parallel β-barrel fold well conserved within the family. Sequence similarity within the family is at a much lower level and would seem to be restricted to conserved disulphides and 3 motifs, which form a juxtaposed cluster that may act as a common cell surface receptor site [[cite:PUB00000205], [cite:PUB00005013]]. By contrast, at the more variable end of the fold are found an internal ligand binding site and a putative surface for the formation of macromolecular complexes [[cite:PUB00003448]]. The anti-parallel β-barrel fold is also exploited by the fatty acid-binding proteins, which function similarly by binding small hydrophobic molecules. Similarity at the sequence level, however, is less obvious, being confined to a single short N-terminal motif.</p>"
6;IPR032029;"imex:IM-21244
pubmed:22413019";ADAM17, membrane-proximal domain;<p>This entry represents the membrane-proximal domain (MPD) of disintegrin and metalloproteinase domain-containing protein 17 (ADAM17) from animals. ADAM17 is a major sheddase responsible for the regulation of a wide range of biological processes, such as cellular differentiation, regeneration, and cancer progression.</p>
6;IPR034025;"imex:IM-21244
pubmed:22413019";ADAM10/ADAM17 catalytic domain;<p>This entry includes proteins with reprolysin-like metallopeptidase domains and includes ADAM10 (also known as myelin-associated metalloendopeptidase, MEROPS identifier M12.210), ADAM17 (also known as tumour necrosis factor alpha-convertase, MEROPS identifier M12.217), kuzbanian (MEROPS identifiers M12.211 and M12.322) and ADM-4 (MEROPS identifier M12.329) [[cite:PUB00081340]].</p>
6;IPR051489;"imex:IM-21244
pubmed:22413019";Disintegrin and Metalloproteinase Domain-Containing;<p>The Disintegrin and metalloproteinase domain-containing (ADAM) protein family includes transmembrane metalloproteases involved in the ectodomain shedding of various transmembrane proteins, including cytokines, adhesion proteins, and growth factor precursors. These proteases are essential for development, tissue homeostasis, and cell signaling. They play roles in the proteolytic release of cell-surface proteins such as TNF-alpha, interleukin receptors, and Notch, influencing pathways like inflammation, hemostasis, and neurogenesis. Some family members are involved in the regulation of cell fate decisions during development by modulating signaling pathways such as Notch. They are regulated by propeptide domains via a cysteine switch mechanism and interact with tetraspanins for substrate selectivity and cellular trafficking.</p>
6;IPR043136;"doi:10.1016/j.cell.2021.04.011
doi:10.1038/nature22366
doi:10.1074/mcp.ra118.000924
imex:IM-25778
imex:IM-26653
imex:IM-29278
pubmed:28514442
pubmed:30021884
pubmed:33961781";B30.2/SPRY domain superfamily;"<p>This superfamily also matches diverse E3 ubiquitin-protein ligases. This protein is involved in the apoptosis process [[cite:PUB00084879], [cite:PUB00093725]].</p>; <p>The B30.2 domain was first identified as a protein domain encoded by an exon (named B30-2) in the Homo sapiens class I major histocompatibility complex region [[cite:PUB00033710]], whereas the SPRY domain was first identified in a Dictyostelium discoideum kinase splA and mammalian calcium-release channels ryanodine receptors [[cite:PUB00005467]].  B30.2 domain consists of PRY and SPRY subdomains. The SPRY domains  (after SPla and the RYanodine Receptor) are shorter at the N terminus than the B30.2 domains. The ~200-residue B30.2/SPRY (for B30.2 and/or SPRY) domain is present in a large number of proteins with diverse individual functions in different biological processes. The B30.2/SPRY domain in these proteins is likely to function through protein-protein interaction [[cite:PUB00033711]].
The N-terminal ~60 residues of B30.2/SPRY domains are poorly conserved and, as a consequence, a new domain name PRY was coined for a group of similar sequence segments N-terminal to the SPRY domains [[cite:PUB00033711]]. The B30.2/SPRY domain contains three highly conserved motifs (LDP, WEVE and LDYE) [[cite:PUB00033712]]. The B30.2/SPRY domain adopts a highly distorted, compact β-sandwich fold with two additional short β-helices at the N terminus. The β-sandwich of the B30.2/SPRY domain consists of two layers of β-sheets: sheet A composed of eight strands and sheet B composed of seven strands. All the β-strands are in antiparallel arrangement [[cite:PUB00033711]]. The 5th β-strand corresponding to WEVE motif [[cite:PUB00033713]]. Both the N- and C-terminal ends of the B30.2/SPRY domains in general are close to each other [[cite:PUB00033711]].</p>"
6;IPR003877;"doi:10.1016/j.cell.2021.04.011
doi:10.1038/nature22366
doi:10.1074/mcp.ra118.000924
imex:IM-25778
imex:IM-26653
imex:IM-29278
pubmed:28514442
pubmed:30021884
pubmed:33961781";SPRY domain;"<p>The SPRY domain is a ~140-amino-acid protein interaction module involved in many important signalling pathways like RNA processing, regulation of histone H3 methylation, innate immunity, or embryonic development [[cite:PUB00041714], [cite:PUB00085899], [cite:PUB00095661]]. It can be divided into 11 subfamilies based on amino acid sequence similarity or the presence of additional protein domains. Functionally, SPRY domains mediate critical interactions in diverse pathways: SSB-2 binds Par-4 to regulate apoptosis, RanBPM/SSB-1 interact with c-Met for signalling modulation, and SPSB proteins target iNOS for ubiquitination in immune regulation [[cite:PUB00039269], [cite:PUB00086126], [cite:PUB00130360]].</p>; <p>The B30.2 domain was first identified as a protein domain encoded by an exon (named B30-2) in the Homo sapiens class I major histocompatibility complex region [[cite:PUB00033710]], whereas the SPRY domain was first identified in a Dictyostelium discoideum kinase splA and mammalian calcium-release channels ryanodine receptors [[cite:PUB00005467]].  B30.2 domain consists of PRY and SPRY subdomains. The SPRY domains  (after SPla and the RYanodine Receptor) are shorter at the N terminus than the B30.2 domains. The ~200-residue B30.2/SPRY (for B30.2 and/or SPRY) domain is present in a large number of proteins with diverse individual functions in different biological processes. The B30.2/SPRY domain in these proteins is likely to function through protein-protein interaction [[cite:PUB00033711]].
The N-terminal ~60 residues of B30.2/SPRY domains are poorly conserved and, as a consequence, a new domain name PRY was coined for a group of similar sequence segments N-terminal to the SPRY domains [[cite:PUB00033711]]. The B30.2/SPRY domain contains three highly conserved motifs (LDP, WEVE and LDYE) [[cite:PUB00033712]]. The B30.2/SPRY domain adopts a highly distorted, compact β-sandwich fold with two additional short β-helices at the N terminus. The β-sandwich of the B30.2/SPRY domain consists of two layers of β-sheets: sheet A composed of eight strands and sheet B composed of seven strands. All the β-strands are in antiparallel arrangement [[cite:PUB00033711]]. The 5th β-strand corresponding to WEVE motif [[cite:PUB00033713]]. Both the N- and C-terminal ends of the B30.2/SPRY domains in general are close to each other [[cite:PUB00033711]].</p>"
6;IPR001870;"doi:10.1016/j.cell.2021.04.011
doi:10.1038/nature22366
doi:10.1074/mcp.ra118.000924
imex:IM-25778
imex:IM-26653
imex:IM-29278
pubmed:28514442
pubmed:30021884
pubmed:33961781";B30.2/SPRY domain;"<p>The B30.2 domain was first identified as a protein domain encoded by an exon (named B30-2) in the Homo sapiens class I major histocompatibility complex region [[cite:PUB00033710]], whereas the SPRY domain was first identified in a Dictyostelium discoideum kinase splA and mammalian calcium-release channels ryanodine receptors [[cite:PUB00005467]].  B30.2 domain consists of PRY and SPRY subdomains. The SPRY domains  (after SPla and the RYanodine Receptor) are shorter at the N terminus than the B30.2 domains. The ~200-residue B30.2/SPRY (for B30.2 and/or SPRY) domain is present in a large number of proteins with diverse individual functions in different biological processes. The B30.2/SPRY domain in these proteins is likely to function through protein-protein interaction [[cite:PUB00033711]].
The N-terminal ~60 residues of B30.2/SPRY domains are poorly conserved and, as a consequence, a new domain name PRY was coined for a group of similar sequence segments N-terminal to the SPRY domains [[cite:PUB00033711]]. The B30.2/SPRY domain contains three highly conserved motifs (LDP, WEVE and LDYE) [[cite:PUB00033712]]. The B30.2/SPRY domain adopts a highly distorted, compact β-sandwich fold with two additional short β-helices at the N terminus. The β-sandwich of the B30.2/SPRY domain consists of two layers of β-sheets: sheet A composed of eight strands and sheet B composed of seven strands. All the β-strands are in antiparallel arrangement [[cite:PUB00033711]]. The 5th β-strand corresponding to WEVE motif [[cite:PUB00033713]]. Both the N- and C-terminal ends of the B30.2/SPRY domains in general are close to each other [[cite:PUB00033711]].</p>"
6;IPR012677;"imex:IM-15364
pubmed:21988832";Nucleotide-binding alpha-beta plait domain superfamily;"<p>This superfamily represents nucleotide-binding domains with an α-β plait structure, which consists of either a ferredoxin-like (β-α-β)2 fold, such as that found in RNA-binding domains of various ribonucleoproteins or in viral DNA-binding domains [[cite:PUB00016352], [cite:PUB00007413]]; or a β-(α)-β-α-β(2) fold, such as that found in the ribosomal protein L23 [[cite:PUB00016354]].</p>"
6;IPR000504;"imex:IM-15364
pubmed:21988832";RNA recognition motif domain;"<p>Many eukaryotic proteins containing one or more copies of a putative RNA-binding domain of about 90 amino acids are known to bind single-stranded RNAs [[cite:PUB00005341], [cite:PUB00034493], [cite:PUB00034494]]. The largest group of single strand RNA-binding proteins is the eukaryotic RNA recognition motif (RRM) family that contains an eight amino acid RNP-1 consensus sequence [[cite:PUB00001891], [cite:PUB00034495]]. RRM proteins have a variety of RNA binding preferences and functions, and include heterogeneous nuclear ribonucleoproteins (hnRNPs), proteins implicated in regulation of alternative splicing (SR, U2AF, Sxl), protein components of small nuclear ribonucleoproteins (U1 and U2 snRNPs), and proteins that regulate RNA stability and translation (PABP, La, Hu) [[cite:PUB00034493], [cite:PUB00034494], [cite:PUB00034495]]. The RRM in heterodimeric splicing factor U2 snRNP auxiliary factor (U2AF) appears to have two RRM-like domains with specialised features for protein recognition [[cite:PUB00016352]]. The motif also appears in a few single stranded DNA binding proteins.</p>

<p>The typical RRM consists of four anti-parallel β-strands and two α-helices arranged in a β-α-β-β-α-β fold with side chains that stack with RNA bases. Specificity of RNA binding is determined by multiple contacts with surrounding amino acids. A third helix is present during RNA binding in some cases [[cite:PUB00004440]]. The RRM is reviewed in a number of publications [[cite:PUB00034496], [cite:PUB00034497], [cite:PUB00034498]].</p>

<p>This entry also includes some bacterial putative RNA-binding proteins.</p>"
6;IPR035979;"imex:IM-15364
pubmed:21988832";RNA-binding domain superfamily;"<p>Many eukaryotic proteins containing one or more copies of a putative RNA-binding domain of about 90 amino acids are known to bind single-stranded RNAs [[cite:PUB00005341], [cite:PUB00034493], [cite:PUB00034494]]. The largest group of single strand RNA-binding proteins is the eukaryotic RNA recognition motif (RRM) family that contains an eight amino acid RNP-1 consensus sequence [[cite:PUB00001891], [cite:PUB00034495]]. RRM proteins have a variety of RNA binding preferences and functions, and include heterogeneous nuclear ribonucleoproteins (hnRNPs), proteins implicated in regulation of alternative splicing (SR, U2AF, Sxl), protein components of small nuclear ribonucleoproteins (U1 and U2 snRNPs), and proteins that regulate RNA stability and translation (PABP, La, Hu) [[cite:PUB00034493], [cite:PUB00034494], [cite:PUB00034495]]. The RRM in heterodimeric splicing factor U2 snRNP auxiliary factor (U2AF) appears to have two RRM-like domains with specialised features for protein recognition [[cite:PUB00016352]]. The motif also appears in a few single stranded DNA binding proteins.</p>

<p>The typical RRM consists of four anti-parallel β-strands and two α-helices arranged in a β-α-β-β-α-β fold with side chains that stack with RNA bases. Specificity of RNA binding is determined by multiple contacts with surrounding amino acids. A third helix is present during RNA binding in some cases [[cite:PUB00004440]]. The RRM is reviewed in a number of publications [[cite:PUB00034496], [cite:PUB00034497], [cite:PUB00034498]].</p>

<p>This entry also includes some bacterial putative RNA-binding proteins.</p>"
6;IPR011011;"doi:10.1074/mcp.ra118.000924
imex:IM-18958
imex:IM-26653
pubmed:16892067
pubmed:30021884";Zinc finger, FYVE/PHD-type;"<p>The FYVE zinc finger domain is conserved from yeast to man and is named after four proteins that it has been found in: Fab1, YOTB/ZK632.12, Vac1, and EEA 1. It functions in the membrane recruitment of cytosolic proteins by binding to phosphatidylinositol 3-phosphate (PI3P), which is found mainly on endosomes [[cite:PUB00014078], [cite:PUB00014077]].</p>

<p>The plant homeodomain (PHD) zinc finger domain has a C4HC3-type motif and is widely distributed in eukaryotes, being found in many chromatin regulatory factors [[cite:PUB00014079]].</p>

<p>Both the FYVE and the PHD zinc finger motifs display strikingly similar dimetal (zinc)-bound α+β folds.</p>; <p>Zinc finger (Znf) domains are relatively small protein motifs which contain multiple finger-like protrusions that make tandem contacts with their target molecule. Some of these domains bind zinc, but many do not; instead, they bind other metals, such as iron, or no metal at all. For example, some family members form salt bridges to stabilise the finger-like folds. They were first identified as a DNA-binding motif in transcription factor TFIIIA from Xenopus laevis (African clawed frog); however, they are now recognised to bind DNA, RNA, protein and/or lipid substrates [[cite:PUB00035807], [cite:PUB00035805], [cite:PUB00035806], [cite:PUB00035804], [cite:PUB00014077]]. Their binding properties depend on the amino acid sequence of the finger domains and of the linker between fingers, as well as on the higher-order structures and the number of fingers. Znf domains are often found in clusters, where fingers can have different binding specificities. There are many superfamilies of Znf motifs, varying in both sequence and structure. They display considerable versatility in binding modes, even between members of the same class (e.g., some bind DNA, others protein), suggesting that Znf motifs are stable scaffolds that have evolved specialised functions. For example, Znf-containing proteins function in gene transcription, translation, mRNA trafficking, cytoskeleton organisation, epithelial development, cell adhesion, protein folding, chromatin remodelling and zinc sensing, to name but a few [[cite:PUB00035812]]. Zinc-binding motifs are stable structures, and they rarely undergo conformational changes upon binding their target.</p>"
6;IPR051136;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Intracellular Lectin and Glycoprotein Transporter;<p>This family of proteins includes intracellular lectins that play roles in the early secretory pathway. They are involved in the recognition and transport of glycoproteins, particularly those with specific glycan structures such as high mannose-type glycans, N-acetyl-D-galactosamine, and potentially O-linked glycans. These proteins are implicated in the sorting or recycling of glycoproteins and lipids, and some form complexes that act as cargo receptors for ER-to-Golgi transport. Additionally, members of this family may regulate the export of a subset of glycoproteins from the endoplasmic reticulum and have motifs that are important for their localization and function within the cell.</p>
6;IPR005052;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Legume-like lectin;<p>Lectins are structurally diverse proteins that bind to specific carbohydrates. This family includes the VIP36 and ERGIC-53 lectins. These two proteins were the first members of the family of animal lectins similar to the leguminous plant lectins [[cite:PUB00007721]]. The alignment for this family is towards the N terminus, where the similarity of VIP36 and ERGIC-53 is greatest. Although they have been identified as a family of animal lectins, this alignment also includes yeast sequences[[cite:PUB00007721]].</p>
6;IPR000372;"doi:10.1016/j.cell.2021.04.011
doi:10.1038/nature22366
imex:IM-25778
imex:IM-29278
pubmed:28514442
pubmed:33961781";Leucine-rich repeat N-terminal domain;"<p>Leucine-rich repeats (LRR) consist of 2-45 motifs of 20-30 amino acids in length that generally folds into an arc or horseshoe shape [[cite:PUB00017058]]. LRRs occur in proteins ranging from viruses to eukaryotes, and appear to provide a structural framework for the formation of protein-protein interactions [[cite:PUB00007147], [cite:PUB00001625]].Proteins containing LRRs include tyrosine kinase receptors, cell-adhesion molecules, virulence factors, and extracellular matrix-binding glycoproteins, and are involved in a variety of biological processes, including signal transduction, cell adhesion, DNA repair, recombination, transcription, RNA processing, disease resistance, apoptosis, and the immune response [[cite:PUB00001898], [cite:PUB00094376]].</p>

<p>Sequence analyses of LRR proteins suggested the existence of several different subfamilies of LRRs. The significance of this classification is that repeats from different subfamilies never occur simultaneously and have most probably evolved independently. It is, however, now clear that all major classes of LRR have curved horseshoe structures with a parallel β sheet on the concave side and mostly helical elements on the convex side. At least six families of LRR proteins, characterised by different lengths and consensus sequences of the repeats, have been identified. Eleven-residue segments of the LRRs (LxxLxLxxN/CxL), corresponding to the β-strand and adjacent loop regions, are conserved in LRR proteins, whereas the remaining parts of the repeats (herein termed variable) may be very different. Despite the differences, each of the variable parts contains two half-turns at both ends and a ""linear"" segment (as the chain follows a linear path overall), usually formed by a helix, in the middle. The concave face and the adjacent loops are the most common protein interaction surfaces on LRR proteins. 
3D structure of some LRR proteins-ligand complexes show that the concave surface of LRR domain is ideal for interaction with α-helix, thus supporting earlier conclusions that the elongated and curved LRR structure provides an outstanding framework for achieving diverse protein-protein interactions [[cite:PUB00007147]]. Molecular modeling suggests that the conserved pattern LxxLxL, which is shorter than the previously proposed LxxLxLxxN/CxL is sufficient to impart the characteristic horseshoe curvature to proteins with 20-to 30-residue repeats [[cite:PUB00007148]].</p>; <p>LRRs are often flanked by cysteine-rich domains: an N-terminal LRR domain and a C-terminal LRR domain ([interpro:IPR000483]). This entry represents the N-terminal LRR domain.</p>"
6;IPR046350;"doi:10.1016/j.cell.2021.04.011
doi:10.1038/nature22366
imex:IM-25778
imex:IM-29278
pubmed:28514442
pubmed:33961781";Cystatin superfamily;"<p>The cystatin superfamily comprises cysteine protease inhibitors that play key regulatory roles in protein degradation processes. This superfamily includes cystatins, cathelicidins, staphopains, kininogens, latexins and secreted phosphoprotein 24 (Spp-24) [[cite:PUB00057954]]. The progenitor of this superfamily was most probably intracellular and lacked a signal peptide and disulphide bridges, much like the extant Giardia cystatin. A primordial gene duplication produced two ancestral eukaryotic lineages, cystatins and stefins. Stefins remain encoded by a single or a small number of genes throughout the eukaryotes, whereas the cystatins have undergone a more complex and dynamic evolution through numerous gene and domain duplications [[cite:PUB00099820]]. Members of this superfamily differ in amino acid sequence, but they share a conserved fold, consisting of a five-stranded anti-parallel β-sheet wrapped around a five-turn α-helix [[cite:PUB00065123], [cite:PUB00057954]].</p>; <p>Cystatins are cysteine proteinase inhibitors belonging to MEROPS inhibitor family I25, clan IH [[cite:PUB00003412], [cite:PUB00014312], [cite:PUB00001614]]. They mainly inhibit peptidases belonging to peptidase families C1 (papain family) and C13 (legumain family). The cystatin family includes:</p>

<ul>
<li>
The Type 1 cystatins, which are intracellular cystatins that are present in the cytosol of many cell types, but can also appear in body fluids at significant concentrations. They are single-chain polypeptides of about 100 residues, which have neither disulphide bonds nor carbohydrate side chains.</li>
<li>The Type 2 cystatins, which are mainly extracellular secreted polypeptides synthesised with a 19-28 residue signal peptide. They are broadly distributed and found in most body fluids.</li>
<li>The Type 3 cystatins, which are multidomain proteins. The mammalian representatives of this group are the kininogens. There are three different kininogens in mammals: H- (high molecular mass, [interpro:IPR002395]) and L- (low molecular mass) kininogen which are found in a number of species, and T-kininogen that is found only in rat.</li>
<li>Unclassified cystatins. These are cystatin-like proteins found in a range of organisms: plant phytocystatins, fetuin in mammals, insect cystatins and a puff adder venom cystatin which inhibits metalloproteases of the MEROPS peptidase family M12 (astacin/adamalysin). Also a number of the cystatins-like proteins have been shown to be devoid of inhibitory activity.</li>
</ul>

<p>All true cystatins inhibit cysteine peptidases of the papain family (MEROPS peptidase family C1), and some also inhibit legumain family enzymes (MEROPS peptidase family C13). These peptidases play key roles in physiological processes, such as intracellular protein degradation (cathepsins B, H and L), are pivotal in the remodelling of bone (cathepsin K), and may be important in the control of antigen presentation (cathepsin S, mammalian legumain). Moreover, the activities of such peptidases are increased in pathophysiological conditions, such as cancer metastasis and inflammation. Additionally, such peptidases are essential for several pathogenic parasites and bacteria. Thus in animals cystatins not only have capacity to regulate normal body processes and perhaps cause disease when down-regulated, but in other organisms may also participate in defence against biotic and abiotic stress.</p>"
6;IPR002123;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Phospholipid/glycerol acyltransferase;"<p>This family is found in diverse acyltransferases involved in phospholipid biosynthesis [[cite:PUB00006582]]. This domain is found in tafazzins, phospholipid transacylases involved in the remodeling of cardiolipin, a mitochondrial phospholipid required for oxidative phosphorylation and whose defects cause of Barth syndrome; a severe inherited disorder which is often fatal in childhood and is characterised by cardiac and skeletal abnormalities [[cite:PUB00097282]]. Phospholipid/glycerol acyltransferase is not found in the viruses or the archaea and is under represented in the bacteria. Bacterial glycerol-phosphate acyltransferases are involved in membrane biogenesis since they use fatty acid chains to form the first membrane phospholipids [[cite:PUB00043329]].</p>"
6;IPR009057;"imex:IM-16425
imex:IM-25472
pubmed:23414517
pubmed:32296183";Homeodomain-like superfamily;"<p>Homeodomain (HD)-containing proteins are transcription factors that share a related DNA binding domain [[cite:PUB00013192]]. HD was first identified in a number of Drosophila homeotic and segmentation proteins, but is now known to be well conserved in organisms from all domains in life. The domain binds DNA through a helix-turn-helix (HTH) structure. The HTH motif is characterised by two α-helices, which make intimate contacts with the DNA and are joined by a short turn. The second helix binds to DNA via a number of hydrogen bonds and hydrophobic interactions, which occur between specific side chains and the exposed bases and thymine methyl groups within the major groove of the DNA. The first helix helps to stabilise the structure. Many proteins contain homeodomains, including Drosophila Engrailed, yeast mating type proteins, hepatocyte nuclear factor 1a and HOX proteins.</p>

<p>The homeodomain motif is very similar in sequence and structure to domains in a wide range of DNA-binding proteins, including recombinases, Myb proteins, GARP response regulators, human telomeric proteins (hTRF1), paired domain proteins (PAX), yeast RAP1, centromere-binding proteins CENP-B and ABP-1, transcriptional regulators (TyrR), AraC-type transcriptional activators, and tetracycline repressor-like proteins (TetR, QacR, YcdC) [[cite:PUB00013193], [cite:PUB00013194], [cite:PUB00003347]].</p>"
6;IPR036869;"imex:IM-13779
imex:IM-25655
pubmed:20711500
pubmed:28380382";Chaperone J-domain superfamily;"<p>The hsp70 chaperone machine performs many diverse roles in the cell, including folding of nascent proteins, translocation of polypeptides across organelle membranes, coordinating responses to stress, and targeting selected proteins for degradation. DnaJ is a member of the hsp40 family of molecular chaperones, which is also called the J-protein family, the members of which regulate the activity of hsp70s. DnaJ (hsp40) binds to dnaK (hsp70) and stimulates its ATPase activity, generating the ADP-bound state of dnaK, which interacts stably with the polypeptide substrate [[cite:PUB00033831], [cite:PUB00020790]].</p>

<p>Structurally, the DnaJ protein consists of an N-terminal conserved domain (called 'J' domain) of about 70 amino acids, a glycine-rich region ('G' domain') of about 30 residues, a central domain containing four repeats of a CXXCXGXG motif ('CRR' domain) and a C-terminal region of 120 to 170 residues.</p>

<p>Such a structure is shown in the following schematic representation:
<pre>
  +------------+-+-------+-----+-----------+--------------------------------+
  | J-domain   | | Gly-R |     | CXXCXGXG  | C-terminal                     |
  +------------+-+-------+-----+-----------+--------------------------------+
</pre>

<p></p>

<p>The structure of the J-domain has been solved [[cite:PUB00003367]]. The J domain consists of four helices, the second of which has a charged surface that includes basic residues that are essential for interaction with the ATPase domain of hsp70 [[cite:PUB00033832]].</p>"
