idA	idB	altIdsA	altIdsB	aliasesA	aliasesB	detectionMethod	firstAuthor	publicationIdentifiers	taxidA	taxidB	interactionType	sourceDatabase	interactionIdentifiers	confidence
uniprotkb:Q13618	uniprotkb:Q7L273	intact:EBI-456129|uniprotkb:O75415|uniprotkb:Q569L3|uniprotkb:Q9UBI8|uniprotkb:B8ZZC3|uniprotkb:Q9UET7|uniprotkb:A8K536|ensembl:ENSP00000264414.4	intact:EBI-4397613|uniprotkb:Q6NUM8|uniprotkb:Q9NXV4|ensembl:ENSP00000221200.4	psi-mi:cul3_human(display_long)|uniprotkb:CUL3(gene name)|psi-mi:CUL3(display_short)|uniprotkb:KIAA0617(gene name synonym)	psi-mi:kctd9_human(display_long)|uniprotkb:KCTD9(gene name)|psi-mi:KCTD9(display_short)	"psi-mi:""MI:0676""(tandem affinity purification)"	Bennett et al. (2010)	pubmed:21145461|imex:IM-18651|doi:10.1016/j.cell.2010.11.017	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	"psi-mi:""MI:0914""(association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-21329068|imex:IM-18651-47	intact-miscore:0.87
uniprotkb:Q7L273	uniprotkb:Q13618-2	intact:EBI-4397613|uniprotkb:Q6NUM8|uniprotkb:Q9NXV4|ensembl:ENSP00000221200.4	intact:EBI-21546135|ensembl:ENSP00000386525.1|ensembl:ENSP00000387200.1	psi-mi:kctd9_human(display_long)|uniprotkb:KCTD9(gene name)|psi-mi:KCTD9(display_short)	psi-mi:q13618-2(display_long)|uniprotkb:CUL3(gene name)|psi-mi:CUL3(display_short)|uniprotkb:KIAA0617(gene name synonym)	"psi-mi:""MI:0007""(anti tag coimmunoprecipitation)"	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-21885072|imex:IM-25778-1653	intact-miscore:0.40
uniprotkb:Q8NFH5	uniprotkb:Q7L273	intact:EBI-9050429|uniprotkb:B4DP57|uniprotkb:B4DYB4|uniprotkb:Q4ZFZ9|uniprotkb:Q53S95|uniprotkb:Q8TDJ1|ensembl:ENSP00000295119.4	intact:EBI-4397613|uniprotkb:Q6NUM8|uniprotkb:Q9NXV4|ensembl:ENSP00000221200.4	psi-mi:nup35_human(display_long)|uniprotkb:Nucleoporin NUP53(gene name synonym)|uniprotkb:NUP35(gene name)|psi-mi:NUP35(display_short)|uniprotkb:MP44(gene name synonym)|uniprotkb:NUP53(gene name synonym)|uniprotkb:35 kDa nucleoporin(gene name synonym)|uniprotkb:Mitotic phosphoprotein 44(gene name synonym)|uniprotkb:Nuclear pore complex protein Nup53(gene name synonym)	psi-mi:kctd9_human(display_long)|uniprotkb:KCTD9(gene name)|psi-mi:KCTD9(display_short)	"psi-mi:""MI:0007""(anti tag coimmunoprecipitation)"	Huttlin et al. (2017)	pubmed:28514442|doi:10.1038/nature22366|imex:IM-25778	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	"psi-mi:""MI:0914""(association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-21893119|imex:IM-25778-4307	intact-miscore:0.87
uniprotkb:Q7L273	uniprotkb:Q9H8Y8	intact:EBI-4397613|uniprotkb:Q6NUM8|uniprotkb:Q9NXV4|ensembl:ENSP00000221200.4	intact:EBI-739467|uniprotkb:Q96I74|uniprotkb:Q96K84|uniprotkb:Q9H946|uniprotkb:Q9UFW4|uniprotkb:Q53TE3|uniprotkb:B4DKT0|intact:EBI-28970723|ensembl:ENSP00000234160.4	psi-mi:kctd9_human(display_long)|uniprotkb:KCTD9(gene name)|psi-mi:KCTD9(display_short)	psi-mi:gors2_human(display_long)|uniprotkb:GORASP2(gene name)|psi-mi:GORASP2(display_short)|uniprotkb:Golgi reassembly-stacking protein of 55 kDa(gene name synonym)|uniprotkb:p59(gene name synonym)|uniprotkb:Golgi phosphoprotein 6(gene name synonym)|uniprotkb:GOLPH6(gene name synonym)	"psi-mi:""MI:0397""(two hybrid array)"	Chen et al. (2018)	pubmed:29892012|doi:10.1038/s41588-018-0130-z|imex:IM-27553	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-22269201|imex:IM-27553-835	intact-miscore:0.78
uniprotkb:P00533	uniprotkb:Q7L273	intact:EBI-297353|uniprotkb:Q9BZS2|uniprotkb:Q9GZX1|uniprotkb:Q9H2C9|uniprotkb:Q9H3C9|uniprotkb:Q9UMD7|uniprotkb:Q9UMD8|uniprotkb:Q9UMG5|uniprotkb:O00688|uniprotkb:O00732|uniprotkb:P06268|uniprotkb:Q14225|uniprotkb:Q92795|intact:EBI-28985169|uniprotkb:Q68GS5|ensembl:ENSP00000275493.2	intact:EBI-4397613|uniprotkb:Q6NUM8|uniprotkb:Q9NXV4|ensembl:ENSP00000221200.4	psi-mi:egfr_human(display_long)|uniprotkb:ERBB1(gene name synonym)|uniprotkb:EGFR(gene name)|psi-mi:EGFR(display_short)|uniprotkb:Receptor tyrosine-protein kinase erbB-1(gene name synonym)|uniprotkb:Proto-oncogene c-ErbB-1(gene name synonym)|uniprotkb:ERBB(gene name synonym)|uniprotkb:HER1(gene name synonym)	psi-mi:kctd9_human(display_long)|uniprotkb:KCTD9(gene name)|psi-mi:KCTD9(display_short)	"psi-mi:""MI:0112""(ubiquitin reconstruction)"	Kennedy et al. (2019)	pubmed:31980649|imex:IM-26434	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-25371406|imex:IM-26434-546	intact-miscore:0.55
uniprotkb:Q9NRD5	uniprotkb:Q7L273	intact:EBI-79165|uniprotkb:O95906|intact:EBI-2622151|uniprotkb:B3KS52|ensembl:ENSP00000349465.3|ensembl:ENSP00000385205.3	intact:EBI-4397613|uniprotkb:Q6NUM8|uniprotkb:Q9NXV4|ensembl:ENSP00000221200.4	psi-mi:pick1_human(display_long)|uniprotkb:PICK1(gene name)|psi-mi:PICK1(display_short)|uniprotkb:PRKCABP(gene name synonym)|uniprotkb:Protein kinase C-alpha-binding protein(gene name synonym)|uniprotkb:Protein interacting with C kinase 1(gene name synonym)	psi-mi:kctd9_human(display_long)|uniprotkb:KCTD9(gene name)|psi-mi:KCTD9(display_short)	"psi-mi:""MI:0397""(two hybrid array)"	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-22801311|imex:IM-25472-26802	author score:0.940845895796|intact-miscore:0.56
uniprotkb:Q9H8Y8	uniprotkb:Q7L273	intact:EBI-739467|uniprotkb:Q96I74|uniprotkb:Q96K84|uniprotkb:Q9H946|uniprotkb:Q9UFW4|uniprotkb:Q53TE3|uniprotkb:B4DKT0|intact:EBI-28970723|ensembl:ENSP00000234160.4	intact:EBI-4397613|uniprotkb:Q6NUM8|uniprotkb:Q9NXV4|ensembl:ENSP00000221200.4	psi-mi:gors2_human(display_long)|uniprotkb:GORASP2(gene name)|psi-mi:GORASP2(display_short)|uniprotkb:Golgi reassembly-stacking protein of 55 kDa(gene name synonym)|uniprotkb:p59(gene name synonym)|uniprotkb:Golgi phosphoprotein 6(gene name synonym)|uniprotkb:GOLPH6(gene name synonym)	psi-mi:kctd9_human(display_long)|uniprotkb:KCTD9(gene name)|psi-mi:KCTD9(display_short)	"psi-mi:""MI:0397""(two hybrid array)"	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-22966100|imex:IM-25472-35808	author score:0.904396995375|intact-miscore:0.78
uniprotkb:P36508	uniprotkb:Q7L273	intact:EBI-7254550|intact:MINT-1189547|uniprotkb:Q9BQB2|ensembl:ENSP00000363064.3	intact:EBI-4397613|uniprotkb:Q6NUM8|uniprotkb:Q9NXV4|ensembl:ENSP00000221200.4	psi-mi:znf76_human(display_long)|uniprotkb:ZNF76(gene name)|psi-mi:ZNF76(display_short)|uniprotkb:D6S229E(gene name synonym)|uniprotkb:ZNF523(gene name synonym)|uniprotkb:Zinc finger protein 523(gene name synonym)	psi-mi:kctd9_human(display_long)|uniprotkb:KCTD9(gene name)|psi-mi:KCTD9(display_short)	"psi-mi:""MI:0397""(two hybrid array)"	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-22969526|imex:IM-25472-35995	author score:0.896283250423|intact-miscore:0.56
uniprotkb:Q7L775	uniprotkb:Q7L273	intact:EBI-6255981|uniprotkb:O94866|uniprotkb:Q9H3L3|ensembl:ENSP00000406027.1	intact:EBI-4397613|uniprotkb:Q6NUM8|uniprotkb:Q9NXV4|ensembl:ENSP00000221200.4	psi-mi:epmip_human(display_long)|uniprotkb:EPM2AIP1(gene name)|psi-mi:EPM2AIP1(display_short)|uniprotkb:KIAA0766(gene name synonym)|uniprotkb:Laforin-interacting protein(gene name synonym)|uniprotkb:My007(orf name)	psi-mi:kctd9_human(display_long)|uniprotkb:KCTD9(gene name)|psi-mi:KCTD9(display_short)	"psi-mi:""MI:0397""(two hybrid array)"	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-23000188|imex:IM-25472-37667	author score:0.86331792199|intact-miscore:0.56
uniprotkb:Q9NZD8	uniprotkb:Q7L273	intact:EBI-742688|uniprotkb:B4DW44|uniprotkb:Q6ZMB6|ensembl:ENSP00000204566.2|ensembl:ENSP00000404111.2	intact:EBI-4397613|uniprotkb:Q6NUM8|uniprotkb:Q9NXV4|ensembl:ENSP00000221200.4	psi-mi:spg21_human(display_long)|uniprotkb:Spastic paraplegia 21 autosomal recessive Mast syndrome protein(gene name synonym)|uniprotkb:Acid cluster protein 33(gene name synonym)|uniprotkb:SPG21(gene name)|psi-mi:SPG21(display_short)|uniprotkb:ACP33(gene name synonym)|uniprotkb:BM-019(orf name)|uniprotkb:GL010(orf name)|uniprotkb:Spastic paraplegia 21 protein(gene name synonym)	psi-mi:kctd9_human(display_long)|uniprotkb:KCTD9(gene name)|psi-mi:KCTD9(display_short)	"psi-mi:""MI:0397""(two hybrid array)"	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-23001052|imex:IM-25472-37714	author score:0.918278700381|intact-miscore:0.56
