idA	idB	altIdsA	altIdsB	aliasesA	aliasesB	detectionMethod	firstAuthor	publicationIdentifiers	taxidA	taxidB	interactionType	sourceDatabase	interactionIdentifiers	confidence
uniprotkb:Q9PIB9	uniprotkb:Q0P9F8	intact:EBI-1327887|uniprotkb:Q0PBC7	intact:EBI-1192344	psi-mi:risb_camje(display_long)|uniprotkb:ribH(gene name)|psi-mi:ribH(display_short)|uniprotkb:Cj0383c(locus name)	psi-mi:q0p9f8_camje(display_long)|uniprotkb:metK(gene name)|psi-mi:metK(display_short)|uniprotkb:Cj1096c(locus name)	"psi-mi:""MI:0397""(two hybrid array)"	Parrish et al. (2007)	pubmed:17615063	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-1337459	author score:0.09|intact-miscore:0.37
uniprotkb:Q0P7T9	uniprotkb:Q0P9F8	intact:EBI-1191921	intact:EBI-1192344	psi-mi:rl6_camje(display_long)|uniprotkb:rplF(gene name)|psi-mi:rplF(display_short)|uniprotkb:50S ribosomal protein L6(gene name synonym)|uniprotkb:Cj1692c(locus name)	psi-mi:q0p9f8_camje(display_long)|uniprotkb:metK(gene name)|psi-mi:metK(display_short)|uniprotkb:Cj1096c(locus name)	"psi-mi:""MI:0397""(two hybrid array)"	Parrish et al. (2007)	pubmed:17615063	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-1337594	author score:0.16|intact-miscore:0.37
uniprotkb:Q0PBS9	uniprotkb:Q0P9F8	intact:EBI-1192494	intact:EBI-1192344	psi-mi:q0pbs9_camje(display_long)|uniprotkb:Cj0225(locus name)	psi-mi:q0p9f8_camje(display_long)|uniprotkb:metK(gene name)|psi-mi:metK(display_short)|uniprotkb:Cj1096c(locus name)	"psi-mi:""MI:0397""(two hybrid array)"	Parrish et al. (2007)	pubmed:17615063	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-1337666	author score:0.11|intact-miscore:0.37
uniprotkb:Q0P9F8	uniprotkb:Q9PMD2	intact:EBI-1192344	intact:EBI-1194945|uniprotkb:Q0P888	psi-mi:q0p9f8_camje(display_long)|uniprotkb:metK(gene name)|psi-mi:metK(display_short)|uniprotkb:Cj1096c(locus name)	psi-mi:acsa_camje(display_long)|uniprotkb:acsA(gene name)|psi-mi:acsA(display_short)|uniprotkb:acs(gene name synonym)|uniprotkb:Cj1537c(locus name)|uniprotkb:Acetate--CoA ligase(gene name synonym)|uniprotkb:Acyl-activating enzyme(gene name synonym)	"psi-mi:""MI:0397""(two hybrid array)"	Parrish et al. (2007)	pubmed:17615063	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-1367750	author score:0.09|intact-miscore:0.37
uniprotkb:Q0P9Z0	uniprotkb:Q0P9F8	intact:EBI-1191360	intact:EBI-1192344	psi-mi:q0p9z0_camje(display_long)|uniprotkb:Cj0909(locus name)	psi-mi:q0p9f8_camje(display_long)|uniprotkb:metK(gene name)|psi-mi:metK(display_short)|uniprotkb:Cj1096c(locus name)	"psi-mi:""MI:0397""(two hybrid array)"	Parrish et al. (2007)	pubmed:17615063	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-1332953	author score:0.36|intact-miscore:0.37
uniprotkb:Q0PBS5	uniprotkb:Q0P9F8	intact:EBI-1326830	intact:EBI-1192344	psi-mi:q0pbs5_camje(display_long)|uniprotkb:Cj0229(locus name)	psi-mi:q0p9f8_camje(display_long)|uniprotkb:metK(gene name)|psi-mi:metK(display_short)|uniprotkb:Cj1096c(locus name)	"psi-mi:""MI:0397""(two hybrid array)"	Parrish et al. (2007)	pubmed:17615063	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-1333019	author score:0.16|intact-miscore:0.37
uniprotkb:Q0PC20	uniprotkb:Q0P9F8	intact:EBI-1194850	intact:EBI-1192344	psi-mi:mqmtn_camje(display_long)|uniprotkb:pfs(gene name)|psi-mi:pfs(display_short)|uniprotkb:5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase(gene name synonym)|uniprotkb:6-amino-6-deoxyfutalosine N-ribosylhydrolase(gene name synonym)|uniprotkb:Cj0117(locus name)	psi-mi:q0p9f8_camje(display_long)|uniprotkb:metK(gene name)|psi-mi:metK(display_short)|uniprotkb:Cj1096c(locus name)	"psi-mi:""MI:0397""(two hybrid array)"	Parrish et al. (2007)	pubmed:17615063	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-1333055	author score:0.14|intact-miscore:0.37
uniprotkb:Q0PB75	uniprotkb:Q0P9F8	intact:EBI-1326852	intact:EBI-1192344	psi-mi:q0pb75_camje(display_long)|uniprotkb:fabG(gene name)|psi-mi:fabG(display_short)|uniprotkb:Cj0435(locus name)	psi-mi:q0p9f8_camje(display_long)|uniprotkb:metK(gene name)|psi-mi:metK(display_short)|uniprotkb:Cj1096c(locus name)	"psi-mi:""MI:0397""(two hybrid array)"	Parrish et al. (2007)	pubmed:17615063	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-1333106	author score:0.16|intact-miscore:0.37
uniprotkb:Q0P9F8	uniprotkb:Q0PC73	intact:EBI-1192344	intact:EBI-1191095	psi-mi:q0p9f8_camje(display_long)|uniprotkb:metK(gene name)|psi-mi:metK(display_short)|uniprotkb:Cj1096c(locus name)	psi-mi:q0pc73_camje(display_long)|uniprotkb:fliM(gene name)|psi-mi:fliM(display_short)|uniprotkb:Cj0060c(locus name)	"psi-mi:""MI:0397""(two hybrid array)"	Rajagopala et al. (2007)	pubmed:17667950|mint:MINT-6478930	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-1196055	intact-miscore:0.55
uniprotkb:Q0PAU2	uniprotkb:Q0P9F8	intact:EBI-1192209	intact:EBI-1192344	psi-mi:q0pau2_camje(display_long)|uniprotkb:ilvH(gene name)|psi-mi:ilvH(display_short)|uniprotkb:Acetohydroxy-acid synthase small subunit(gene name synonym)|uniprotkb:Cj0575(locus name)	psi-mi:q0p9f8_camje(display_long)|uniprotkb:metK(gene name)|psi-mi:metK(display_short)|uniprotkb:Cj1096c(locus name)	"psi-mi:""MI:0397""(two hybrid array)"	Parrish et al. (2007)	pubmed:17615063	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-1359230	author score:0.49|intact-miscore:0.37
uniprotkb:Q9PIP3	uniprotkb:Q0P9F8	intact:EBI-1194335|uniprotkb:Q0PBQ3	intact:EBI-1192344	psi-mi:moac_camje(display_long)|uniprotkb:Molybdenum cofactor biosynthesis protein C(gene name synonym)|uniprotkb:Cj0252(locus name)|uniprotkb:moaC(gene name)|psi-mi:moaC(display_short)	psi-mi:q0p9f8_camje(display_long)|uniprotkb:metK(gene name)|psi-mi:metK(display_short)|uniprotkb:Cj1096c(locus name)	"psi-mi:""MI:0397""(two hybrid array)"	Parrish et al. (2007)	pubmed:17615063	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-1359266	author score:0.18|intact-miscore:0.37
uniprotkb:Q9PNT2	uniprotkb:Q0P9F8	intact:EBI-1326724|uniprotkb:Q0P9P4	intact:EBI-1192344	psi-mi:arob_camje(display_long)|uniprotkb:aroB(gene name)|psi-mi:aroB(display_short)|uniprotkb:Cj1008c(locus name)	psi-mi:q0p9f8_camje(display_long)|uniprotkb:metK(gene name)|psi-mi:metK(display_short)|uniprotkb:Cj1096c(locus name)	"psi-mi:""MI:0397""(two hybrid array)"	Parrish et al. (2007)	pubmed:17615063	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-1359353	author score:0.13|intact-miscore:0.37
uniprotkb:Q0PAF6	uniprotkb:Q0P9F8	intact:EBI-1192457	intact:EBI-1192344	psi-mi:q0paf6_camje(display_long)|uniprotkb:Cj0723c(locus name)	psi-mi:q0p9f8_camje(display_long)|uniprotkb:metK(gene name)|psi-mi:metK(display_short)|uniprotkb:Cj1096c(locus name)	"psi-mi:""MI:0397""(two hybrid array)"	Parrish et al. (2007)	pubmed:17615063	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-1360547	author score:0.35|intact-miscore:0.37
uniprotkb:Q0P9F8	uniprotkb:Q9PI04	intact:EBI-1192344	intact:EBI-1326535|uniprotkb:Q0PB08	psi-mi:q0p9f8_camje(display_long)|uniprotkb:metK(gene name)|psi-mi:metK(display_short)|uniprotkb:Cj1096c(locus name)	psi-mi:ntpp_camje(display_long)|uniprotkb:Nucleotide pyrophosphatase(gene name synonym)|uniprotkb:Cj0507(locus name)	"psi-mi:""MI:0397""(two hybrid array)"	Parrish et al. (2007)	pubmed:17615063	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-1333817	author score:0.19|intact-miscore:0.37
uniprotkb:Q0P9F8	uniprotkb:Q0PAC8	intact:EBI-1192344	intact:EBI-1326539	psi-mi:q0p9f8_camje(display_long)|uniprotkb:metK(gene name)|psi-mi:metK(display_short)|uniprotkb:Cj1096c(locus name)	psi-mi:q0pac8_camje(display_long)|uniprotkb:aspB(gene name)|psi-mi:aspB(display_short)|uniprotkb:Cj0762c(locus name)	"psi-mi:""MI:0397""(two hybrid array)"	Parrish et al. (2007)	pubmed:17615063	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-1333820	author score:0.19|intact-miscore:0.37
uniprotkb:Q0P9F8	uniprotkb:Q0PC73	intact:EBI-1192344	intact:EBI-1191095	psi-mi:q0p9f8_camje(display_long)|uniprotkb:metK(gene name)|psi-mi:metK(display_short)|uniprotkb:Cj1096c(locus name)	psi-mi:q0pc73_camje(display_long)|uniprotkb:fliM(gene name)|psi-mi:fliM(display_short)|uniprotkb:Cj0060c(locus name)	"psi-mi:""MI:0397""(two hybrid array)"	Parrish et al. (2007)	pubmed:17615063	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-1333823	author score:0.20|intact-miscore:0.55
uniprotkb:Q0P9F8	uniprotkb:Q0PB68	intact:EBI-1192344	intact:EBI-1326559	psi-mi:q0p9f8_camje(display_long)|uniprotkb:metK(gene name)|psi-mi:metK(display_short)|uniprotkb:Cj1096c(locus name)	psi-mi:q0pb68_camje(display_long)|uniprotkb:fabF(gene name)|psi-mi:fabF(display_short)|uniprotkb:Cj0442(locus name)	"psi-mi:""MI:0397""(two hybrid array)"	Parrish et al. (2007)	pubmed:17615063	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-1333829	author score:0.29|intact-miscore:0.37
uniprotkb:P41258	uniprotkb:Q0P9F8	intact:EBI-1327093|uniprotkb:O68607|uniprotkb:Q0PBA9	intact:EBI-1192344	psi-mi:syk_camje(display_long)|uniprotkb:lysS(gene name)|psi-mi:lysS(display_short)|uniprotkb:Lysyl-tRNA synthetase(gene name synonym)|uniprotkb:Cj0401(locus name)	psi-mi:q0p9f8_camje(display_long)|uniprotkb:metK(gene name)|psi-mi:metK(display_short)|uniprotkb:Cj1096c(locus name)	"psi-mi:""MI:0397""(two hybrid array)"	Parrish et al. (2007)	pubmed:17615063	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-1333964	author score:0.17|intact-miscore:0.37
uniprotkb:Q9PJ84	uniprotkb:Q0P9F8	intact:EBI-1194588|uniprotkb:Q0PC98	intact:EBI-1192344	psi-mi:pyrg_camje(display_long)|uniprotkb:pyrG(gene name)|psi-mi:pyrG(display_short)|uniprotkb:Cj0027(locus name)|uniprotkb:UTP--ammonia ligase(gene name synonym)|uniprotkb:Cytidine 5'-triphosphate synthase(gene name synonym)|uniprotkb:Cytidine triphosphate synthetase(gene name synonym)	psi-mi:q0p9f8_camje(display_long)|uniprotkb:metK(gene name)|psi-mi:metK(display_short)|uniprotkb:Cj1096c(locus name)	"psi-mi:""MI:0397""(two hybrid array)"	Parrish et al. (2007)	pubmed:17615063	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-1342685	author score:0.15|intact-miscore:0.37
uniprotkb:Q0PA68	uniprotkb:Q0P9F8	intact:EBI-1195257	intact:EBI-1192344	psi-mi:q0pa68_camje(display_long)|uniprotkb:dfp(gene name)|psi-mi:dfp(display_short)|uniprotkb:DNA/pantothenate metabolism flavoprotein(gene name synonym)|uniprotkb:Phosphopantothenoylcysteine synthetase/decarboxylase(gene name synonym)|uniprotkb:coaBC(gene name synonym)|uniprotkb:Cj0822(locus name)	psi-mi:q0p9f8_camje(display_long)|uniprotkb:metK(gene name)|psi-mi:metK(display_short)|uniprotkb:Cj1096c(locus name)	"psi-mi:""MI:0397""(two hybrid array)"	Parrish et al. (2007)	pubmed:17615063	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-1353695	author score:0.10|intact-miscore:0.37
uniprotkb:Q0PAJ1	uniprotkb:Q0P9F8	intact:EBI-1191456	intact:EBI-1192344	psi-mi:q0paj1_camje(display_long)|uniprotkb:pta(gene name)|psi-mi:pta(display_short)|uniprotkb:Phosphotransacetylase(gene name synonym)|uniprotkb:Cj0688(locus name)	psi-mi:q0p9f8_camje(display_long)|uniprotkb:metK(gene name)|psi-mi:metK(display_short)|uniprotkb:Cj1096c(locus name)	"psi-mi:""MI:0397""(two hybrid array)"	Parrish et al. (2007)	pubmed:17615063	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"taxid:192222(camje)|taxid:192222(""Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-1354106	author score:0.13|intact-miscore:0.37
