idA	idB	altIdsA	altIdsB	aliasesA	aliasesB	detectionMethod	firstAuthor	publicationIdentifiers	taxidA	taxidB	interactionType	sourceDatabase	interactionIdentifiers	confidence
uniprotkb:Q9LZP8	uniprotkb:Q9SJL8	intact:EBI-942845	intact:EBI-67175739	psi-mi:bzp53_arath(display_long)|uniprotkb:BZIP53(gene name)|psi-mi:BZIP53(display_short)|uniprotkb:T12C14.120(orf name)|uniprotkb:At3g62420(locus name)	psi-mi:metk3_arath(display_long)|uniprotkb:METK3(gene name)|psi-mi:METK3(display_short)|uniprotkb:Methionine adenosyltransferase 3(gene name synonym)|uniprotkb:T1J8.6(orf name)|uniprotkb:At2g36880(locus name)	"psi-mi:""MI:0007""(anti tag coimmunoprecipitation)"	Yazaki et al. (2023)	pubmed:38884001|imex:IM-30532	"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")"	"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")"	"psi-mi:""MI:0914""(association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-67174949|imex:IM-30532-1	intact-miscore:0.35
uniprotkb:B9DGI8	uniprotkb:Q9SJL8	intact:EBI-942713|intact:EBI-2311748|uniprotkb:F4KA11|uniprotkb:Q712P1|uniprotkb:Q940U4|uniprotkb:Q9FUD2|uniprotkb:Q9LKT9	intact:EBI-67175739	psi-mi:bzp63_arath(display_long)|uniprotkb:BZIP63(gene name)|psi-mi:BZIP63(display_short)|uniprotkb:BZO2H3(gene name synonym)|uniprotkb:Basic leucine zipper OPAQUE 2 homolog 3(gene name synonym)|uniprotkb:T32B20.4(orf name)|uniprotkb:At5g28770(locus name)	psi-mi:metk3_arath(display_long)|uniprotkb:METK3(gene name)|psi-mi:METK3(display_short)|uniprotkb:Methionine adenosyltransferase 3(gene name synonym)|uniprotkb:T1J8.6(orf name)|uniprotkb:At2g36880(locus name)	"psi-mi:""MI:0007""(anti tag coimmunoprecipitation)"	Yazaki et al. (2023)	pubmed:38884001|imex:IM-30532	"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")"	"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")"	"psi-mi:""MI:0914""(association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-67177094|imex:IM-30532-3	intact-miscore:0.35
uniprotkb:Q39204	uniprotkb:Q9SJL8	intact:EBI-1792336|uniprotkb:O48644|uniprotkb:Q8W2F4|uniprotkb:Q9LPJ8|uniprotkb:Q5K1L7	intact:EBI-67175739	psi-mi:myc2_arath(display_long)|uniprotkb:MYC2(gene name)|psi-mi:MYC2(display_short)|uniprotkb:BHLH6(gene name synonym)|uniprotkb:Basic helix-loop-helix protein 6(gene name synonym)|uniprotkb:EN38(gene name synonym)|uniprotkb:JAI1(gene name synonym)|uniprotkb:JIN1(gene name synonym)|uniprotkb:Protein JASMONATE INSENSITIVE 1(gene name synonym)|uniprotkb:R-homologous Arabidopsis protein 1(gene name synonym)|uniprotkb:RAP1(gene name synonym)|uniprotkb:RD22BP1(gene name synonym)|uniprotkb:Transcription factor EN 38(gene name synonym)|uniprotkb:Z-box binding factor 1 protein(gene name synonym)|uniprotkb:ZBF1(gene name synonym)|uniprotkb:bHLH transcription factor bHLH006(gene name synonym)|uniprotkb:rd22BP1(gene name synonym)|uniprotkb:F6N18.4(orf name)|uniprotkb:At1g32640(locus name)	psi-mi:metk3_arath(display_long)|uniprotkb:METK3(gene name)|psi-mi:METK3(display_short)|uniprotkb:Methionine adenosyltransferase 3(gene name synonym)|uniprotkb:T1J8.6(orf name)|uniprotkb:At2g36880(locus name)	"psi-mi:""MI:0007""(anti tag coimmunoprecipitation)"	Yazaki et al. (2023)	pubmed:38884001|imex:IM-30532	"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")"	"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")"	"psi-mi:""MI:0914""(association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-67177660|imex:IM-30532-5	intact-miscore:0.35
uniprotkb:Q39237	uniprotkb:Q9SJL8	intact:EBI-541351|uniprotkb:Q8LBQ9|uniprotkb:Q9FJP4	intact:EBI-67175739	psi-mi:tga1_arath(display_long)|uniprotkb:DNA-binding protein TGA1a-like protein(gene name synonym)|uniprotkb:TGA1(gene name)|psi-mi:TGA1(display_short)|uniprotkb:BZIP47(gene name synonym)|uniprotkb:At5g65210(locus name)|uniprotkb:MQN23.15(orf name)|uniprotkb:bZIP transcription factor 47(gene name synonym)	psi-mi:metk3_arath(display_long)|uniprotkb:METK3(gene name)|psi-mi:METK3(display_short)|uniprotkb:Methionine adenosyltransferase 3(gene name synonym)|uniprotkb:T1J8.6(orf name)|uniprotkb:At2g36880(locus name)	"psi-mi:""MI:0007""(anti tag coimmunoprecipitation)"	Yazaki et al. (2023)	pubmed:38884001|imex:IM-30532	"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")"	"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")"	"psi-mi:""MI:0914""(association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-67178077|imex:IM-30532-7	intact-miscore:0.35
uniprotkb:Q9C8W9	uniprotkb:Q9SJL8	intact:EBI-1793250	intact:EBI-67175739	psi-mi:nac30_arath(display_long)|uniprotkb:NAC030(gene name)|psi-mi:NAC030(display_short)|uniprotkb:Protein VASCULAR RELATED NAC-DOMAIN 7(gene name synonym)|uniprotkb:VND7(gene name synonym)|uniprotkb:F17M19.8(orf name)|uniprotkb:At1g71930(locus name)	psi-mi:metk3_arath(display_long)|uniprotkb:METK3(gene name)|psi-mi:METK3(display_short)|uniprotkb:Methionine adenosyltransferase 3(gene name synonym)|uniprotkb:T1J8.6(orf name)|uniprotkb:At2g36880(locus name)	"psi-mi:""MI:0007""(anti tag coimmunoprecipitation)"	Yazaki et al. (2023)	pubmed:38884001|imex:IM-30532	"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")"	"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")"	"psi-mi:""MI:0914""(association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-67178540|imex:IM-30532-9	intact-miscore:0.35
