Count;InterProID;pubmeds;Name;ShortDescription
6;IPR041569;"imex:IM-12167
imex:IM-30175
pubmed:19167335
pubmed:38554706";AAA ATPase, AAA+ lid domain;<p>This entry represents the α-helical AAA+ lid domain that is found to the C terminus of AAA domains.</p>
6;IPR037171;"doi:10.1016/j.cell.2021.04.011
doi:10.1038/nature22366
imex:IM-25778
imex:IM-29278
pubmed:28514442
pubmed:33961781";NagB/RpiA transferase-like;<p>This entry is composed of multiple transferases, mainly ribose-5-phosphate isomerase A (RpiA), glucosamine-6-phosphate deaminase (NagB) and 6-phosphogluconolactonase (6PGL). RpiA and 6PGL are involved in the pentose phosphate pathway while NagB is involved in the last step of the N-acetylneuraminate degradation pathway. These enzymes share a common core α/β structure [[cite:PUB00041834]].</p>
6;IPR042529;"doi:10.1016/j.cell.2021.04.011
doi:10.1038/nature22366
imex:IM-25778
imex:IM-29278
pubmed:28514442
pubmed:33961781";Initiation factor 2B-like, C-terminal;"<p>This superfamily represents the C-terminal domain of the eukaryotic translation initiation factor (eIF-2B) and are found in initiation factor 2B alpha, beta and delta subunits from eukaryotes; related proteins from archaebacteria and IF-2 from prokaryotes in addition to a subfamily of proteins in eukaryotes, archaea, or eubacteria.</p>; <p>Initiation factor 2 binds to Met-tRNA, GTP and the small ribosomal subunit. The eukaryotic translation initiation factor EIF-2B is a complex made up of five different subunits, alpha, beta, gamma, delta and epsilon, and catalyses the exchange of EIF-2-bound GDP for GTP. This family includes initiation factor 2B alpha, beta and delta subunits from eukaryotes; related proteins from archaebacteria and IF-2 from prokaryotes and also contains a subfamily of proteins in eukaryotes, archaeae (e.g. Pyrococcus furiosus), or eubacteria such as Bacillus subtilis and Thermotoga maritima. Many of these proteins were initially annotated as putative translation initiation factors despite the fact that there is no evidence for the requirement of an IF2 recycling factor in prokaryotic translation initiation. Recently, one of these proteins from B. subtilis has been functionally characterised as a 5-methylthioribose-1-phosphate isomerase (MTNA) [[cite:PUB00016716]]. This enzyme participates in the methionine salvage pathway catalysing the isomerisation of 5-methylthioribose-1-phosphate to 5-methylthioribulose-1-phosphate [[cite:PUB00016714]]. The methionine salvage pathway leads to the synthesis of methionine from methylthioadenosine, the end product of the spermidine and spermine anabolism in many species.</p>"
6;IPR000649;"doi:10.1016/j.cell.2021.04.011
doi:10.1038/nature22366
imex:IM-25778
imex:IM-29278
pubmed:28514442
pubmed:33961781";Initiation factor 2B-related;"<p>Initiation factor 2 binds to Met-tRNA, GTP and the small ribosomal subunit. The eukaryotic translation initiation factor EIF-2B is a complex made up of five different subunits, alpha, beta, gamma, delta and epsilon, and catalyses the exchange of EIF-2-bound GDP for GTP. This family includes initiation factor 2B alpha, beta and delta subunits from eukaryotes; related proteins from archaebacteria and IF-2 from prokaryotes and also contains a subfamily of proteins in eukaryotes, archaeae (e.g. Pyrococcus furiosus), or eubacteria such as Bacillus subtilis and Thermotoga maritima. Many of these proteins were initially annotated as putative translation initiation factors despite the fact that there is no evidence for the requirement of an IF2 recycling factor in prokaryotic translation initiation. Recently, one of these proteins from B. subtilis has been functionally characterised as a 5-methylthioribose-1-phosphate isomerase (MTNA) [[cite:PUB00016716]]. This enzyme participates in the methionine salvage pathway catalysing the isomerisation of 5-methylthioribose-1-phosphate to 5-methylthioribulose-1-phosphate [[cite:PUB00016714]]. The methionine salvage pathway leads to the synthesis of methionine from methylthioadenosine, the end product of the spermidine and spermine anabolism in many species.</p>"
6;IPR002347;"doi:10.1016/j.cell.2021.04.011
doi:10.1038/s41467-019-11959-3
doi:10.15252/msb.20156660
imex:IM-15364
imex:IM-23318
imex:IM-25015
imex:IM-25472
imex:IM-25511
imex:IM-27438
imex:IM-29278
pubmed:21988832
pubmed:25416956
pubmed:25910212
pubmed:27107012
pubmed:31515488
pubmed:32296183
pubmed:33961781";Short-chain dehydrogenase/reductase SDR;<p>The short-chain dehydrogenases/reductases family (SDR) [[cite:PUB00000419], [cite:PUB00075490]] is a very large family of enzymes, most of which are known to be NAD- or NADP-dependent oxidoreductases. As the first member of this family to be characterised was Drosophila alcohol dehydrogenase, this family used to be called [[cite:PUB00001371], [cite:PUB00001399], [cite:PUB00001408]] 'insect-type', or 'short-chain' alcohol dehydrogenases. Most members of this family are proteins of about 250 to 300 amino acid residues. Most dehydrogenases possess at least 2 domains [[cite:PUB00004592]], the first binding the coenzyme, often NAD, and the second binding the substrate. This latter domain determines the substrate specificity and contains amino acids involved in catalysis. Little sequence similarity has been found in the coenzyme binding domain although there is a large degree of structural similarity, and it has therefore been suggested that the structure of dehydrogenases has arisen through gene fusion of a common ancestral coenzyme nucleotide sequence with various substrate specific domains [[cite:PUB00004592]].</p>
6;IPR013087;"doi:10.1016/j.cell.2021.04.011
imex:IM-15364
imex:IM-16517
imex:IM-29278
mint:MINT-5217955
pubmed:16169070
pubmed:21988832
pubmed:33961781";Zinc finger C2H2-type;"<p>This entry represents the classical C2H2 zinc finger domain.</p>; <p>C2H2-type (classical) zinc fingers (Znf) were the first class to be characterised. They contain a short β-hairpin and an α-helix (β/β/α structure), where a single zinc atom is held in place by Cys(2)His(2) (C2H2) residues in a tetrahedral array. C2H2 Znf's can be divided into three groups based on the number and pattern of fingers: triple-C2H2 (binds single ligand), multiple-adjacent-C2H2 (binds multiple ligands), and separated paired-C2H2 [[cite:PUB00035808]]. C2H2 Znf's are the most common DNA-binding motifs found in eukaryotic transcription factors, and have also been identified in prokaryotes [[cite:PUB00035809]].  Transcription factors usually contain several Znf's (each with a conserved β/β/α structure) capable of making multiple contacts along the DNA, where the C2H2 Znf motifs recognise DNA sequences by binding to the major groove of DNA via a short α-helix in the Znf, the Znf spanning 3-4 bases of the DNA [[cite:PUB00035811]]. C2H2 zinc fingers can also bind to RNA and protein targets [[cite:PUB00043274]].</p>; <p>Zinc finger (Znf) domains are relatively small protein motifs which contain multiple finger-like protrusions that make tandem contacts with their target molecule. Some of these domains bind zinc, but many do not; instead, they bind other metals, such as iron, or no metal at all. For example, some family members form salt bridges to stabilise the finger-like folds. They were first identified as a DNA-binding motif in transcription factor TFIIIA from Xenopus laevis (African clawed frog); however, they are now recognised to bind DNA, RNA, protein and/or lipid substrates [[cite:PUB00035807], [cite:PUB00035805], [cite:PUB00035806], [cite:PUB00035804], [cite:PUB00014077]]. Their binding properties depend on the amino acid sequence of the finger domains and of the linker between fingers, as well as on the higher-order structures and the number of fingers. Znf domains are often found in clusters, where fingers can have different binding specificities. There are many superfamilies of Znf motifs, varying in both sequence and structure. They display considerable versatility in binding modes, even between members of the same class (e.g., some bind DNA, others protein), suggesting that Znf motifs are stable scaffolds that have evolved specialised functions. For example, Znf-containing proteins function in gene transcription, translation, mRNA trafficking, cytoskeleton organisation, epithelial development, cell adhesion, protein folding, chromatin remodelling and zinc sensing, to name but a few [[cite:PUB00035812]]. Zinc-binding motifs are stable structures, and they rarely undergo conformational changes upon binding their target.</p>"
6;IPR050168;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
imex:IM-30175
pubmed:33961781
pubmed:38554706";AAA ATPase domain-containing protein;<p>This family of proteins is characterized by the presence of AAA ATPase domains, suggesting a role in various cellular processes that require ATP hydrolysis. Members are involved in critical functions such as cell division, growth, protein degradation, vesicle fusion, and organelle biogenesis. They participate in the unfolding of substrate proteins, disassembly of protein complexes, and the regulation of proteasomal degradation pathways. Some proteins in this family are implicated in the endoplasmic reticulum-associated degradation (ERAD) process, ribosome biogenesis, and the response to endoplasmic reticulum stress. They also contribute to the maintenance of protein quality control by mediating the extraction and degradation of misfolded or damaged proteins. Additionally, these proteins play roles in the formation and reassembly of the Golgi apparatus during mitosis, DNA damage response, and autophagy.</p>
6;IPR036388;"doi:10.1016/j.cell.2010.11.017
doi:10.1038/s41467-022-33018-0
imex:IM-18651
imex:IM-30294
pubmed:21145461
pubmed:36115835";Winged helix-like DNA-binding domain superfamily;"<p>Winged helix DNA-binding proteins share a related winged helix-turn-helix DNA-binding motif, where the ""wings"", or loops, are small β-sheets. The winged helix motif consists of two wings (W1, W2), three α-helices (H1, H2, H3) and three β-sheets (S1, S2, S3) arranged in the order H1-S1-H2-H3-S2-W1-S3-W2 [[cite:PUB00013195]]. The DNA-recognition helix makes sequence-specific DNA contacts with the major groove of DNA, while the wings make different DNA contacts, often with the minor groove or the backbone of DNA. Several winged-helix proteins display an exposed patch of hydrophobic residues thought to mediate protein-protein interactions.</p>

<p>Many different proteins with diverse biological functions contain a winged helix DNA-binding domain, including transcriptional repressors such as biotin repressor, LexA repressor and the arginine repressor [[cite:PUB00004803]]; transcription factors such as the hepatocyte nuclear factor-3 proteins involved in cell differentiation, heat-shock transcription factor, and the general transcription factors TFIIE and TFIIF [[cite:PUB00013196], [cite:PUB00013197]]; helicases such as RuvB that promotes branch migration at the Holliday junction, and CDC6 in the pre-replication complex [[cite:PUB00013198], [cite:PUB00013199]]; endonucleases such as FokI and TnsA [[cite:PUB00007438]]; histones; and Mu transposase, where the flexible wing of the enhancer-binding domain is essential for efficient transposition [[cite:PUB00013200]].</p>"
6;IPR055414;"doi:10.1038/s41467-022-33018-0
imex:IM-30294
pubmed:36115835";Disease resistance R13L4/SHOC-2-like, LRR domain;"<p>This entry represents a region containing leucine-rich repeats found mainly in plants, including a variety of plant resistance proteins, such as disease resistance RPP13-like protein 4 (R13L4) from Arabidopsis. R13L4 is a CC-NB-LRR receptor-like protein required for recognition of pathogenic bacteria type III effectors (T3E) such as Pseudomonas syringae HopZ1a and HopF2a and Xanthomonas campestris pv. campestris (Xcc) XopAC/AvrAC. This recognition requires ZED1-related kinases (e.g. PBL2, ZRK3 and ZED1/ZRK5) [[cite:PUB00155969], [cite:PUB00155970], [cite:PUB00098447], [cite:PUB00098445], [cite:PUB00155971], [cite:PUB00155972], [cite:PUB00155973]]. Arabidopsis LRR receptor-like serine/threonine-protein kinase GHR1 is also included in this entry, a receptor kinase acting as an early component in abscisic acid (ABA) signalling [[cite:PUB00155974]]. GHR1 is required for darkness, ABA, high CO2 and hydrogen peroxide (H2O2) induction of S-type anion currents in guard cells leading to stomatal closure, possibly via the phosphorylation and activation of the anion channel SLAC1 and as a scaffolding component [[cite:PUB00155974], [cite:PUB00155976], [cite:PUB00155977]].</p>

<p>This entry also includes several proteins from animals, such as Leucine-rich repeat protein SHOC-2 from human and its orthologue from Drosophila melanogaster. It is a core component of the SHOC2-MRAS-PP1c (SMP) holophosphatase complex that regulates activation of the MAPK pathway, acting as a scaffolding protein [[cite:PUB00155975], [cite:PUB00155978], [cite:PUB00155979], [cite:PUB00155980], [cite:PUB00155981]].</p>"
6;IPR051067;"doi:10.1038/s41467-022-33018-0
imex:IM-30294
pubmed:36115835";Na+/H+ exchange regulatory cofactor;<p>The NHER family comprises scaffold proteins that regulate the surface expression and function of various membrane proteins, linking them to the actin cytoskeleton. They are involved in ion transport, second messenger cascades, and may enhance Wnt signaling. Some family members interact with regulatory components like NHERF1 to modulate membrane protein trafficking and activity. They play roles in multidrug resistance, chloride channel activity, cholesterol homeostasis, and renal tubule function. They are also involved in the regulation of phosphate reabsorption, sperm capacitation, and chloride and bicarbonate homeostasis in spermatozoa.</p>
6;IPR000504;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";RNA recognition motif domain;"<p>Many eukaryotic proteins containing one or more copies of a putative RNA-binding domain of about 90 amino acids are known to bind single-stranded RNAs [[cite:PUB00005341], [cite:PUB00034493], [cite:PUB00034494]]. The largest group of single strand RNA-binding proteins is the eukaryotic RNA recognition motif (RRM) family that contains an eight amino acid RNP-1 consensus sequence [[cite:PUB00001891], [cite:PUB00034495]]. RRM proteins have a variety of RNA binding preferences and functions, and include heterogeneous nuclear ribonucleoproteins (hnRNPs), proteins implicated in regulation of alternative splicing (SR, U2AF, Sxl), protein components of small nuclear ribonucleoproteins (U1 and U2 snRNPs), and proteins that regulate RNA stability and translation (PABP, La, Hu) [[cite:PUB00034493], [cite:PUB00034494], [cite:PUB00034495]]. The RRM in heterodimeric splicing factor U2 snRNP auxiliary factor (U2AF) appears to have two RRM-like domains with specialised features for protein recognition [[cite:PUB00016352]]. The motif also appears in a few single stranded DNA binding proteins.</p>

<p>The typical RRM consists of four anti-parallel β-strands and two α-helices arranged in a β-α-β-β-α-β fold with side chains that stack with RNA bases. Specificity of RNA binding is determined by multiple contacts with surrounding amino acids. A third helix is present during RNA binding in some cases [[cite:PUB00004440]]. The RRM is reviewed in a number of publications [[cite:PUB00034496], [cite:PUB00034497], [cite:PUB00034498]].</p>

<p>This entry also includes some bacterial putative RNA-binding proteins.</p>"
6;IPR000219;"doi:10.1038/s41467-022-33018-0
imex:IM-26436
imex:IM-30294
pubmed:32203420
pubmed:36115835";Dbl homology domain;"<p>The Rho family GTPases Rho, Rac and CDC42 regulate a diverse array of cellular processes. Like all members of the Ras superfamily, the Rho proteins cycle between active GTP-bound and inactive GDP-bound conformational states. Activation of Rho proteins through release of bound GDP and subsequent binding of GTP, is catalysed by guanine nucleotide exchange factors (GEFs) in the Dbl family. The proteins encoded by members of the Dbl family share a common domain, presented in this entry, of about 200 residues (designated the Dbl homology or DH domain) that has been shown to encode a GEF activity specific for a number of Rho family members. In addition, all family members possess a second, shared domain designated the pleckstrin homology (PH) domain ([interpro:IPR001849]). Trio and its homologue UNC-73 are unique within the Dbl family insomuch as they encode two distinct DH/PH domain modules. The PH domain is invariably located immediately C-terminal to the DH domain and this invariant topography suggests a functional interdependence between these two structural modules. Biochemical data have established the role of the conserved DH domain in Rho GTPase interaction and activation, and the role of the tandem PH domain in intracellular targeting and/or regulation of DH domain function. The DH domain of Dbl has been shown to mediate oligomerisation that is mostly homophilic in nature. In addition to the tandem DH/PH domains Dbl family GEFs contain diverse structural motifs like serine/threonine kinase, RBD, PDZ, RGS, IQ, REM, Cdc25, RasGEF, CH, SH2, SH3, EF, spectrin or Ig.</p>

<p>The DH domain is composed of three structurally conserved regions separated by more variable regions. It does not share significant sequence homology with other subtypes of small G-protein GEF motifs such as the Cdc25 domain and the Sec7 domain, which specifically interact with Ras and ARF family small GTPases, respectively, nor with other Rho protein interactive motifs, indicating that the Dbl family proteins are evolutionarily unique. The DH domain is composed of 11 α helices that are folded into a flattened, elongated α-helix bundle in which two of the three conserved regions, conserved region 1 (CR1) and conserved region 3 (CR3), are exposed near the centre of one surface. CR1 and CR3, together with a part of alpha-6 and the DH/PH junction site, constitute the Rho GTPase interacting pocket.</p>"
6;IPR035899;"doi:10.1038/s41467-022-33018-0
imex:IM-26436
imex:IM-30294
pubmed:32203420
pubmed:36115835";Dbl homology (DH) domain superfamily;<p>The DH domain is composed of 11 α helices that are folded into a flattened, elongated α-helix bundle in which two of the three conserved regions, conserved region 1 (CR1) and conserved region 3 (CR3), are exposed near the centre of one surface. CR1 and CR3, together with a part of alpha-6 and the DH/PH junction site, constitute the Rho GTPase interacting pocket [[cite:PUB00017991], [cite:PUB00000963]].</p>
6;IPR001331;"doi:10.1038/s41467-022-33018-0
imex:IM-26436
imex:IM-30294
pubmed:32203420
pubmed:36115835";Guanine-nucleotide dissociation stimulator, CDC24, conserved site;<p>Ras proteins are membrane-associated molecular switches that bind GTP and GDP and slowly hydrolyze GTP to GDP [[cite:PUB00004087]]. The balance between the GTP bound (active) and GDP bound (inactive) states is regulated by the opposite action of proteins activating the GTPase activity and that of proteins which promote the loss of bound GDP and the uptake of fresh GTP [[cite:PUB00004162], [cite:PUB00001017]]. The latter proteins are known as guanine-nucleotide dissociation stimulators (GDSs) or also as guanine-nucleotide releasing (or exchange) factors (GRFs). Proteins that act as GDS can be classified into at least two families. One of these families is currently known to group the CDC24 family of proteins.</p>
6;IPR029063;"doi:10.1016/j.cell.2021.04.011
doi:10.1038/nature22366
imex:IM-25778
imex:IM-29278
pubmed:28514442
pubmed:33961781";S-adenosyl-L-methionine-dependent methyltransferase superfamily;"<p>This entry represents  S-adenosyl-L-methionine-dependent methyltransferases (SAM MTase). Methyltransferases transfer a methyl group from a donor to an acceptor. SAM-binding methyltransferases utilise the ubiquitous methyl donor SAM as a cofactor to methylate proteins, small molecules, lipids, and nucleic acids. All SAM MTases contain a structurally conserved SAM-binding domain consisting of a central seven-stranded β-sheet that is flanked by three α-helices per side of the sheet [[cite:PUB00045026]].</p>

<p>A review published in 2003 [[cite:PUB00054125]] divides all methyltransferases into 5 classes based on the structure of their catalytic domain (fold):</p>

<ul>
<li>class I: Rossmann-like α/β</li>
<li>class II: TIM β/α-barrel α/β</li>
<li>class III: tetrapyrrole methylase α/β</li>
<li>class IV: SPOUT α/β</li>
<li>class V: SET domain all β</li></ul>

<p>Another paper [[cite:PUB00057958]] based on a study of the Saccharomyces cerevisiae methyltransferome argues for four more folds:</p>

<ul>
<li>class VI: transmembrane all-α</li>
<li>class VII: DNA/RNA-binding 3-helical bundle all-α</li>
<li>class VIII: SSo0622-like α+β</li>
<li>class IX: thymidylate synthetase α+β</li></ul>

<p>The vast majority of methyltransferases belong to the Rossmann-like fold (Class I) which consists in a seven-stranded β-sheet adjoined by α-helices. The β-sheet contains a central topological switch-point resulting in a deep cleft in which SAM binds. Class I methyltransferases display two conserved positions, the first one is a GxGxG motif (or at least a GxG motif) at the end of the first β-strand which is characteristic of a nucleotide-binding site and is hence used to bind the adenosyl part of SAM, the second conserved position is an acidic residue at the end of the second β-strand that forms one hydrogen bond to each hydroxyl of the SAM ribose part. The core of these enzymes is composed by about 150 amino acids that show very strong spatial conservation [[cite:PUB00054125]].</p>"
4;IPR013151;"imex:IM-12167
imex:IM-24186
pubmed:19167335
pubmed:26190107";Immunoglobulin-like beta-sandwich domain;<p>This entry represents the immunoglobulin-like domain that is found in a number of proteins with diverse functions. Examples include T-cell surface glycoprotein CD4, Neurotrimin,  Interleukin-1 receptor accessory protein-like 1, Receptor tyrosine kinases among others. Immunoglobulin-like domains may be involved in protein-protein and protein-ligand interactions.</p>
4;IPR031847;"doi:10.1038/s41467-022-33018-0
imex:IM-30294
pubmed:36115835";PDZ and LIM domain protein 1-4/Zasp-like, middle domain;<p>This presumed domain is found in eukaryotes, and is typically between 121 and 170 amino acids in length, but is functionally uncharacterised. It is found in the middle region of Zasp-like proteins, including Zasp from Drosophila and its orthologue from human ZASP/LIM domain-binding protein 3, and it is usually found in association with [interpro:IPR001478] (PDZ) and [interpro:IPR001781] (LIM), and often contains the [interpro:IPR006643] Zasp-like motif. Zasp is a regulator of cell matrix adhesion having two related functions, one upstream of Actn organizing the Z line and the other downstream of integrins regulating assembly of integrin adhesion sites. It is also required for the formation of myotendinous junctions in muscles [[cite:PUB00151921]].</p>
4;IPR006643;"doi:10.1038/s41467-022-33018-0
imex:IM-30294
pubmed:36115835";Zasp-like motif;"<p>The Zasp-like motif is a short (26 amino acid) motif that is frequently found in association with
PDZ domains in a number of cytoskeletal and muscle proteins, such as Zasp [[cite:PUB00009703]].</p>"
4;IPR050604;"doi:10.1038/s41467-022-33018-0
imex:IM-30294
pubmed:36115835";PDZ and LIM domain-containing;<p>The PDZ and LIM domain protein family is involved in a variety of cellular processes including the organization of the cytoskeleton, cell migration, and maintaining cell polarity. Members act as molecular adapters, linking proteins to the cytoskeleton and coordinating protein-protein interactions at focal adhesions and in the nucleus. They play roles in signaling pathways such as Wnt and TGFB, and in the regulation of receptors and transcriptional activity of nuclear receptors. Some family members are involved in heart development, bone formation, and the regulation of synaptic receptor transport and postsynaptic growth in neurons. They may also function as scaffolds for assembling protein complexes and have roles in muscle cell actin filament organization.</p>
4;IPR008160;"doi:10.1016/j.cell.2021.04.011
doi:10.1038/nature22366
imex:IM-25778
imex:IM-29278
pubmed:28514442
pubmed:33961781";Collagen triple helix repeat;"<p>Collagens are generally extracellular structural proteins involved in formation of connective tissue structure. The sequence is predominantly repeats of the G-X-Y and the polypeptide chains form a triple helix. The first position of the repeat is glycine, the second and third positions can be any residue but are frequently proline and hydroxyproline. Collagens are post-translationally modified by proline hydroxylase to form the hydroxyproline residues. Defective hydroxylation is the cause of scurvy [[cite:PUB00100841], [cite:PUB00076482], [cite:PUB00100842]].</p>

<p>Members of this family belong to the collagen superfamily [[cite:PUB00001059]]. Some of them are not involved in connective tissue structure but share the same triple helical structure.</p>"
4;IPR014716;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Fibrinogen, alpha/beta/gamma chain, C-terminal globular, subdomain 1;"<p>Fibrinogen plays key roles in both blood clotting and platelet aggregation. During blood clot formation, the conversion of soluble fibrinogen to insoluble fibrin is triggered by thrombin, resulting in the polymerisation of fibrin, which forms a soft clot; this is then converted to a hard clot by factor XIIIA, which cross-links fibrin molecules. Platelet aggregation involves the binding of the platelet protein receptor integrin α(IIb)-β(3) to the C-terminal D domain of fibrinogen [[cite:PUB00016231]].  In addition to platelet aggregation, platelet-fibrinogen interaction mediates both adhesion and fibrin clot retraction.</p>; <p>This superfamily represents a subdomain of the C-terminal globular D domain found in fibrinogen alpha, beta and gamma chains, and related domains found in protein involved in protein or cell binding.</p>"
4;IPR020837;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Fibrinogen, conserved site;"<p>Fibrinogen plays key roles in both blood clotting and platelet aggregation. During blood clot formation, the conversion of soluble fibrinogen to insoluble fibrin is triggered by thrombin, resulting in the polymerisation of fibrin, which forms a soft clot; this is then converted to a hard clot by factor XIIIA, which cross-links fibrin molecules. Platelet aggregation involves the binding of the platelet protein receptor integrin α(IIb)-β(3) to the C-terminal D domain of fibrinogen [[cite:PUB00016231]].  In addition to platelet aggregation, platelet-fibrinogen interaction mediates both adhesion and fibrin clot retraction.</p>; <p>This entry represents a conserved site in the C-terminal globular D domain of the alpha, beta and gamma chains.  These domains are related to domains in other proteins: in the Parastichopus parvimensis (Sea cucumber) fibrogen-like FreP-A and FreP-B proteins; in the C terminus of the Drosophila scabrous protein that is involved in the regulation of neurogenesis, possibly through the inhibition of R8 cell differentiation; and in ficolin proteins, which display lectin activity towards N-acetylglucosamine through their fibrogen-like domains [[cite:PUB00016234]].</p>"
4;IPR036056;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Fibrinogen-like, C-terminal;"<p>Fibrinogen plays key roles in both blood clotting and platelet aggregation. During blood clot formation, the conversion of soluble fibrinogen to insoluble fibrin is triggered by thrombin, resulting in the polymerisation of fibrin, which forms a soft clot; this is then converted to a hard clot by factor XIIIA, which cross-links fibrin molecules. Platelet aggregation involves the binding of the platelet protein receptor integrin α(IIb)-β(3) to the C-terminal D domain of fibrinogen [[cite:PUB00016231]].  In addition to platelet aggregation, platelet-fibrinogen interaction mediates both adhesion and fibrin clot retraction.</p>; <p>This entry represents the C-terminal globular D domain of the alpha, beta and gamma chains.  These domains are related to domains in other proteins: in the Parastichopus parvimensis (Sea cucumber) fibrogen-like FreP-A and FreP-B proteins; in the C terminus of the Drosophila scabrous protein that is involved in the regulation of neurogenesis, possibly through the inhibition of R8 cell differentiation; and in ficolin proteins, which display lectin activity towards N-acetylglucosamine through their fibrogen-like domains [[cite:PUB00016234]].</p>"
4;IPR002181;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Fibrinogen, alpha/beta/gamma chain, C-terminal globular domain;"<p>This entry represents the C-terminal globular D domain of the alpha, beta and gamma chains.  These domains are related to domains in other proteins: in the Parastichopus parvimensis (Sea cucumber) fibrogen-like FreP-A and FreP-B proteins; in the C terminus of the Drosophila scabrous protein that is involved in the regulation of neurogenesis, possibly through the inhibition of R8 cell differentiation; and in ficolin proteins, which display lectin activity towards N-acetylglucosamine through their fibrogen-like domains [[cite:PUB00016234]].</p>; <p>Fibrinogen plays key roles in both blood clotting and platelet aggregation. During blood clot formation, the conversion of soluble fibrinogen to insoluble fibrin is triggered by thrombin, resulting in the polymerisation of fibrin, which forms a soft clot; this is then converted to a hard clot by factor XIIIA, which cross-links fibrin molecules. Platelet aggregation involves the binding of the platelet protein receptor integrin α(IIb)-β(3) to the C-terminal D domain of fibrinogen [[cite:PUB00016231]].  In addition to platelet aggregation, platelet-fibrinogen interaction mediates both adhesion and fibrin clot retraction.</p>"
4;IPR000357;"doi:10.1016/j.cell.2021.04.011
doi:10.1038/nature22366
imex:IM-25778
imex:IM-29278
pubmed:28514442
pubmed:33961781";HEAT repeat;"<p>The HEAT repeat is a tandemly repeated, 37-47 amino acid long module occurring in a number of cytoplasmic proteins, including the four name-giving proteins huntingtin, elongation factor 3 (EF3), the 65 kDa alpha regulatory subunit of protein phosphatase 2A (PP2A) and the yeast PI3-kinase TOR1 [[cite:PUB00006179]]. Arrays of HEAT repeats consists of 3 to 36 units forming a rod-like helical structure and appear to function as protein-protein interaction surfaces. It has been noted that many HEAT repeat-containing proteins are involved in intracellular transport processes.</p>

<p>In the crystal structure of PP2A PR65/A [[cite:PUB00006180]], the HEAT repeats consist of pairs of antiparallel α-helices [[cite:PUB00006179]].</p>"
4;IPR008967;"imex:IM-22632
imex:IM-23318
pubmed:25416956
pubmed:25814554";p53-like transcription factor, DNA-binding domain superfamily;"<p>This domain superfamily is found in a number of transcription factors, including p53, NFATC, TonEBP, STAT-1, and NFkappaB, where it is responsible for DNA-binding.  These transcription factors play diverse roles in the regulation of cellular functions: the p53 tumour suppressor upregulates the expression of genes involved in cell cycle arrest and apoptosis [[cite:PUB00011797]]; NFATC regulates the production of effector proteins involved in coordinating the immune response [[cite:PUB00011799]]; TonEBP regulates gene expression induced by osmotic stress and helps regulate intracellular volume during cell growth [[cite:PUB00011802]]; STAT-1 plays an important role in B lymphocyte growth and function [[cite:PUB00011801]]; and NFkappaB is involved in the inflammatory response [[cite:PUB00011803]].  The DNA-binding domain acts to clamp, or in the case of TonEBP, encircle the DNA target in order to stabilise the protein-DNA complex [[cite:PUB00011800]].  Protein interactions may also serve to stabilise the protein-DNA complex, for example in the STAT-1 dimer the SH2 (Src homology 2) domain in each monomer is coupled to the DNA-binding domain to increase stability [[cite:PUB00011807]].  The DNA-binding domain consists of a β-sandwich formed of 9 strands in 2 sheets with a Greek-key topology. This structure is found in many transcription factors, often within the DNA-binding domain.</p>"
4;IPR008211;"doi:10.1016/j.cell.2021.04.011
imex:IM-16527
imex:IM-29278
pubmed:25294943
pubmed:33961781";Laminin, N-terminal;<p>Laminin is a large molecular weight glycoprotein present only in basement membranes in almost every animal tissue. It is thought to mediate the attachment, migration and organisation of cells into tissues during embryonic development by interacting with other extracellular matrix components [[cite:PUB00002576]]. Each laminin is a heterotrimer assembled from alpha, beta and gamma chain subunits, secreted and incorporated into cell-associated extracellular matrices [[cite:PUB00017000]].</p>
4;IPR056863;"doi:10.1016/j.cell.2021.04.011
imex:IM-16527
imex:IM-29278
pubmed:25294943
pubmed:33961781";Laminin/attractin/netrin-like, EGF domain;<p>This entry represents EGF-like domains found in laminin subunits (LMN alpha, beta, gamma), attractin (ATRN), netrins (NET) and related animal proteins. ATRN is involved in the initial immune cell clustering during inflammatory response and may regulate chemotactic activity of chemokines. It may play a role in melanocortin signalling pathways that regulate energy homeostasis and hair colour [[cite:PUB00082152]]. It was thought to have dipeptidase activity but it was shown later to lack that activity [[cite:PUB00155414]]. Laminins are crucial for the formation of stable basement membranes and organising receptor complexes and cytoskeletal components. Netrins control guidance of central nervous system commissural axons and peripheral motor axons, serving as survival factors and regulating apoptosis [[cite:PUB00099094], [cite:PUB00099095]].</p>
