PartnerUniProtID,Publications
Q9BYC9,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9BYD1,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9BYD2,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-24272|imex:IM-25778|imex:IM-29278|pubmed:26496610|pubmed:28514442|pubmed:33961781
Q9BYD3,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9BYD3-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q9BYD6,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-24272|imex:IM-25778|imex:IM-29278|pubmed:26496610|pubmed:28514442|pubmed:33961781
Q9H0U6,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9H2W6,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9H9J2,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9H9Z2,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9HC36,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9HD33,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9HD33-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q9NGT3,imex:IM-16523|mint:MINT-5216848|pubmed:14704431
Q9NQ50,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9NRX2,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9NUL7,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9NVS2,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9NWT8,imex:IM-26301|pubmed:29568061
Q9NWU5,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9NX20,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9NYK5,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9NYK5-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q9NZE8,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9P015,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
