PartnerUniProtID,Publications
P47860,imex:IM-11875|pubmed:17610306
P48036,imex:IM-9475|pubmed:19423573
P48463,imex:IM-15154|pubmed:22174833
P48678-1,imex:IM-9475|pubmed:19423573
P48678-2,imex:IM-9475|pubmed:19423573
P49442,imex:IM-9475|pubmed:19423573
P49911,imex:IM-11875|pubmed:17610306
P50396,imex:IM-9475|pubmed:19423573
P50890,imex:IM-15154|pubmed:22174833
P51863,imex:IM-9475|pubmed:19423573
P51903,imex:IM-15154|pubmed:22174833
P51913,imex:IM-15154|pubmed:22174833
P54097,imex:IM-15154|pubmed:22174833
P54227,imex:IM-9475|pubmed:19423573
P56480,imex:IM-9475|pubmed:19423573
P58044,imex:IM-9475|pubmed:19423573
P58771,imex:IM-9475|pubmed:19423573
P58774,imex:IM-9475|pubmed:19423573
P60122,imex:IM-9475|pubmed:19423573
P60710,imex:IM-9475|pubmed:19423573
P60825,imex:IM-11875|pubmed:17610306
P60868,imex:IM-11875|pubmed:17610306
P60878,imex:IM-15154|pubmed:22174833
P61979,imex:IM-9475|pubmed:19423573
P61982,imex:IM-9475|pubmed:19423573
P62083,imex:IM-11875|pubmed:17610306
P62161,imex:IM-11875|pubmed:17610306
P62204,imex:IM-9475|pubmed:19423573
P62259,imex:IM-9475|pubmed:19423573
P62748,imex:IM-9475|pubmed:19423573
P62758,imex:IM-15154|pubmed:22174833
P62764,imex:IM-15154|pubmed:22174833
P62821,imex:IM-9475|pubmed:19423573
P62835,imex:IM-9475|pubmed:19423573
P63017,imex:IM-9475|pubmed:19423573
P63028,imex:IM-9475|pubmed:19423573
P63038,imex:IM-9475|pubmed:19423573
P63101,imex:IM-9475|pubmed:19423573
P63260,imex:IM-9475|pubmed:19423573
P63324,imex:IM-11875|pubmed:17610306
P68134,imex:IM-9475|pubmed:19423573
P68139,imex:IM-15154|pubmed:22174833
P68254,imex:IM-9475|pubmed:19423573
P68362,imex:IM-15154|pubmed:22174833
P68366,imex:IM-9475|pubmed:19423573
P68510,imex:IM-9475|pubmed:19423573
P70296,imex:IM-9475|pubmed:19423573
P80026,imex:IM-15154|pubmed:22174833
P80314,imex:IM-9475|pubmed:19423573
P80566,imex:IM-15154|pubmed:22174833
P81628,imex:IM-15154|pubmed:22174833
P83510,doi:10.1038/nn.4594|imex:IM-26285|pubmed:28671696
P83917,imex:IM-9475|pubmed:19423573
P84075,imex:IM-9475|pubmed:19423573
P84173,imex:IM-15154|pubmed:22174833
P86252,imex:IM-11875|pubmed:17610306
P97457,imex:IM-9475|pubmed:19423573
P97807,imex:IM-9475|pubmed:19423573
P99024,imex:IM-9475|pubmed:19423573
Q00623,imex:IM-9475|pubmed:19423573
Q00649,imex:IM-15154|pubmed:22174833
Q01339,imex:IM-9475|pubmed:19423573
Q01406,imex:IM-15154|pubmed:22174833
Q01853,imex:IM-9475|pubmed:19423573
Q02819,imex:IM-9475|pubmed:19423573
Q03265,imex:IM-9475|pubmed:19423573
Q04447,imex:IM-9475|pubmed:19423573
Q07212,imex:IM-15154|pubmed:22174833
Q08331,imex:IM-9475|pubmed:19423573
Q3KQQ4,imex:IM-9475|pubmed:19423573
Q568Z9,imex:IM-11875|pubmed:17610306
Q5D0B0,imex:IM-9475|pubmed:19423573
Q5F3W6,imex:IM-15154|pubmed:22174833
Q5F425,imex:IM-15154|pubmed:22174833
Q5SQX6,doi:10.1038/nn.4594|imex:IM-26285|pubmed:28671696
Q5SX40,imex:IM-9475|pubmed:19423573
Q5U2Z3,imex:IM-11875|pubmed:17610306
Q5ZHP5,imex:IM-15154|pubmed:22174833
Q5ZHY5,imex:IM-15154|pubmed:22174833
Q5ZIV5,imex:IM-15154|pubmed:22174833
Q5ZJ22,imex:IM-15154|pubmed:22174833
Q5ZJF4,imex:IM-15154|pubmed:22174833
Q5ZJV0,imex:IM-15154|pubmed:22174833
Q5ZKC9,imex:IM-15154|pubmed:22174833
Q5ZKJ2,imex:IM-15154|pubmed:22174833
Q5ZKK4,imex:IM-15154|pubmed:22174833
Q5ZL39,imex:IM-15154|pubmed:22174833
Q5ZL50,imex:IM-15154|pubmed:22174833
Q5ZL57,imex:IM-15154|pubmed:22174833
Q5ZL72,imex:IM-15154|pubmed:22174833
Q5ZLB5,imex:IM-15154|pubmed:22174833
Q5ZLC5,imex:IM-15154|pubmed:22174833
Q5ZLD1,imex:IM-15154|pubmed:22174833
Q5ZLG1,imex:IM-15154|pubmed:22174833
Q5ZLN1,imex:IM-15154|pubmed:22174833
Q5ZLQ6,imex:IM-15154|pubmed:22174833
Q5ZM44,imex:IM-15154|pubmed:22174833
Q5ZMA0,imex:IM-15154|pubmed:22174833
Q5ZMB2,imex:IM-15154|pubmed:22174833
Q5ZMD1,imex:IM-15154|pubmed:22174833
Q5ZME1,imex:IM-15154|pubmed:22174833
Q5ZME2,imex:IM-15154|pubmed:22174833
Q5ZMQ2,imex:IM-15154|pubmed:22174833
Q5ZMT0,imex:IM-15154|pubmed:22174833
Q5ZMU9,imex:IM-15154|pubmed:22174833
Q60854,imex:IM-9475|pubmed:19423573
Q60864,imex:IM-9475|pubmed:19423573
Q60932,imex:IM-9475|pubmed:19423573
Q61171,imex:IM-9475|pubmed:19423573
Q61233,imex:IM-9475|pubmed:19423573
Q61599,imex:IM-9475|pubmed:19423573
Q61753,imex:IM-9475|pubmed:19423573
Q61838,imex:IM-9475|pubmed:19423573
Q62433,imex:IM-9475|pubmed:19423573
Q62465,imex:IM-9475|pubmed:19423573
Q62905,imex:IM-11875|pubmed:17610306
Q63537,imex:IM-11875|pubmed:17610306
Q63560,imex:IM-11875|pubmed:17610306
Q641Y8,imex:IM-11875|pubmed:17610306
Q64LC9,imex:IM-11875|pubmed:17610306
Q6AXS5,imex:IM-11875|pubmed:17610306
Q6AY09,imex:IM-11875|pubmed:17610306
Q6AYD3,imex:IM-11875|pubmed:17610306
Q6P9V9,imex:IM-11875|pubmed:17610306
Q6PFA2,imex:IM-9475|pubmed:19423573
Q7TMI0,imex:IM-9475|pubmed:19423573
Q80UU9,imex:IM-9475|pubmed:19423573
Q8BFZ9,imex:IM-9475|pubmed:19423573
Q8BH97,imex:IM-9475|pubmed:19423573
Q8BWT1,imex:IM-9475|pubmed:19423573
Q8IPH9,pubmed:9539129
Q8IPH9-1,pubmed:9539129
Q8IPH9-2,pubmed:9539129
Q8K0E8,imex:IM-9475|pubmed:19423573
Q8K183,imex:IM-9475|pubmed:19423573
Q8K4R8,imex:IM-11875|pubmed:17610306
Q8MR31,pubmed:9502797
Q8UVX3,imex:IM-15154|pubmed:22174833
Q8VCT3,imex:IM-9475|pubmed:19423573
Q8VIP3,imex:IM-11875|pubmed:17610306
Q90593,imex:IM-15154|pubmed:22174833
Q90635,imex:IM-15154|pubmed:22174833
Q90835,imex:IM-15154|pubmed:22174833
Q91X72,imex:IM-9475|pubmed:19423573
Q91XH5,imex:IM-9475|pubmed:19423573
Q921I1,imex:IM-9475|pubmed:19423573
Q922A2,imex:IM-9475|pubmed:19423573
Q93092,imex:IM-9475|pubmed:19423573
Q99JY9,imex:IM-9475|pubmed:19423573
Q99KI0,imex:IM-9475|pubmed:19423573
Q99LB4,imex:IM-9475|pubmed:19423573
Q99LX0,imex:IM-9475|pubmed:19423573
Q99MY2,imex:IM-11875|pubmed:17610306
Q99N28,imex:IM-9475|pubmed:19423573
Q9CPU0,imex:IM-9475|pubmed:19423573
Q9CQ65,imex:IM-9475|pubmed:19423573
Q9CQA3,imex:IM-9475|pubmed:19423573
Q9CQV8,imex:IM-9475|pubmed:19423573
Q9CWS0,imex:IM-9475|pubmed:19423573
Q9CZ13,imex:IM-9475|pubmed:19423573
Q9D051,imex:IM-9475|pubmed:19423573
Q9D6R2,imex:IM-9475|pubmed:19423573
Q9DBJ1,imex:IM-9475|pubmed:19423573
Q9DBP5,imex:IM-9475|pubmed:19423573
Q9DCH4,imex:IM-9475|pubmed:19423573
Q9DCW4,imex:IM-9475|pubmed:19423573
Q9EQ20,imex:IM-9475|pubmed:19423573
Q9EQX4,imex:IM-9475|pubmed:19423573
Q9I9D1,imex:IM-15154|pubmed:22174833
Q9I9H1,imex:IM-15154|pubmed:22174833
Q9JHU9,imex:IM-9475|pubmed:19423573
Q9PTG6,imex:IM-15154|pubmed:22174833
Q9QUI0,imex:IM-9475|pubmed:19423573
Q9R0P9,imex:IM-9475|pubmed:19423573
Q9R0Y5,imex:IM-9475|pubmed:19423573
Q9R257,imex:IM-9475|pubmed:19423573
Q9WV92,imex:IM-9475|pubmed:19423573
Q9Z2I8,imex:IM-9475|pubmed:19423573
Q9Z2I9,imex:IM-9475|pubmed:19423573
Q9Z2U0,imex:IM-9475|pubmed:19423573
intact:EBI-1638526,imex:IM-11875|pubmed:17610306
intact:EBI-1638529,imex:IM-11875|pubmed:17610306
intact:EBI-1638534,imex:IM-11875|pubmed:17610306
intact:EBI-1638538,imex:IM-11875|pubmed:17610306
intact:EBI-1638542,imex:IM-11875|pubmed:17610306
intact:EBI-1638547,imex:IM-11875|pubmed:17610306
intact:EBI-3058670,imex:IM-15154|pubmed:22174833
intact:EBI-3058855,imex:IM-15154|pubmed:22174833
intact:EBI-3059217,imex:IM-15154|pubmed:22174833
intact:EBI-3059222,imex:IM-15154|pubmed:22174833
intact:EBI-3059226,imex:IM-15154|pubmed:22174833
