PartnerUniProtID,Publications
P18827,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P19022,imex:IM-12167|pubmed:19167335
P19235,imex:IM-12167|pubmed:19167335
P20783,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P21291,imex:IM-25472|pubmed:32296183
P21359,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P21359-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
P21675,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P22090,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P22681,imex:IM-12167|pubmed:19167335
P22700,imex:IM-16524|mint:MINT-5216804|pubmed:14605208
P26045,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
P27361,imex:IM-12167|pubmed:19167335
P30511,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P30733,imex:IM-11837|pubmed:16705748
P30825,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P31151,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
P32119,imex:IM-15364|pubmed:21988832
P34094,imex:IM-11837|pubmed:16705748
P35222,imex:IM-12167|pubmed:19167335
P35475,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P35590,imex:IM-12167|pubmed:19167335
P36542,imex:IM-16517|mint:MINT-5217955|pubmed:16169070
P37235,imex:IM-25472|pubmed:32296183
P39880,imex:IM-16517|mint:MINT-5217955|pubmed:16169070
P40763,imex:IM-22632|pubmed:25814554
P40855,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
P41240,imex:IM-12167|pubmed:19167335
P42345,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
P42356,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
P42680,imex:IM-12167|pubmed:19167335
P42768,imex:IM-12167|pubmed:19167335
P42858,imex:IM-21753|pubmed:17500595
P46459,imex:IM-12167|pubmed:19167335
P47224,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P47929,imex:IM-16517|mint:MINT-5217955|pubmed:16169070
P48509,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P49023,imex:IM-12167|pubmed:19167335
P49770,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
P49862,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P49862-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
P50336,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P51153,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P51805,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P52927,imex:IM-23312|pubmed:26045162
P53671,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
P56937,imex:IM-15364|pubmed:21988832
P57105,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
P57721,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P61916,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P62072,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P63170,pubmed:14760703
P78352,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
P78536,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P83110,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
P83436,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
P90825,imex:IM-16523|mint:MINT-5216848|pubmed:14704431
Q00534,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q00587,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q02410,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q02763,imex:IM-12167|pubmed:19167335
Q03112,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q03252,imex:IM-25472|pubmed:32296183
Q05086,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q07002,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q07157,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q07730,doi:10.1038/s41467-024-46141-x|imex:IM-30316|pubmed:38413612
Q07730-PRO_0000436403,doi:10.1038/s41467-024-46141-x|imex:IM-30316|pubmed:38413612
Q07730-PRO_0000436404,doi:10.1038/s41467-024-46141-x|imex:IM-30316|pubmed:38413612
Q08460,imex:IM-9475|pubmed:19423573
Q09666,doi:10.1038/s41467-022-33018-0|imex:IM-30294|pubmed:36115835
Q10713,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
Q12769,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q12800,imex:IM-23318|imex:IM-25511|pubmed:25416956|pubmed:25910212
