Count;InterProID;pubmeds;Name;ShortDescription
24;IPR018039;"imex:IM-11875
imex:IM-15154
imex:IM-9475
pubmed:17610306
pubmed:19423573
pubmed:22174833";Intermediate filament protein, conserved site;"<p>Intermediate filaments (IF) [[cite:PUB00001053]] are proteins which are primordial components of the cytoskeleton and the nuclear envelope. They generally form filamentous structures 8 to 14 nm wide. IF proteins are members of a very large multigene family of proteins, which has been subdivided in six major subgroups:</p>

<ul>
<li>Type I: Acidic cytokeratins.</li>
<li>Type II: Basic cytokeratins.</li>
<li>Type III: Vimentin, desmin, glial fibrillary acidic protein (GFAP), peripherin, and plasticin.</li>
<li>Type IV: Neurofilaments L, H and M, alpha-internexin and nestin.</li>
<li>Type V: Nuclear lamins A, B1, B2 and C.</li>
<li>Type VI: 'Orphan' IF proteins, which are more distant in terms of their amino acid sequences.</li>
</ul>

<p>All IF proteins are structurally similar in that they consist of: a central rod domain comprising some 300 to 350 residues which is arranged in coiled- coiled α-helices, with at least two short characteristic interruptions; a N-terminal non-helical domain (head) of variable length; and a C-terminal domain (tail) which is also non-helical, and which shows extreme length variation between different IF proteins.</p>

<p>While IF proteins are evolutionary and structurally related, they have limited sequence homologies except in several regions of the rod domain. The IF rod domain is approximately 310 residues long in all cytoplasmic IF proteins and close to 350 residues in the nuclear ones. The IF rod domain exhibits an interrupted α-helical conformation and reveals a pronounced seven-residue periodicity in the distribution of apolar residues. The heptad periodicity within the rod domain is interrupted in several places, which generates four consecutive α-helical segments: 1A and 1B, which together form the so-called coil 1, and 2A and 2B, which form coil 2. The four α-helical segments are interconnected by relatively short, variable linkers L1, L12 and L2 [[cite:PUB00088643], [cite:PUB00088644]].</p>

<p>IF proteins have a very strong tendency to dimerize via the formation of an α-helical coiled coil (CC) by their rod domains [[cite:PUB00088644]].</p>

<p>This entry represents a conserved region situated at the very end of the 2B segment, which is critically involved in specific dimer-dimer interactions within the mature filament [[cite:PUB00088643]].</p>"
24;IPR039008;"imex:IM-11875
imex:IM-15154
imex:IM-9475
pubmed:17610306
pubmed:19423573
pubmed:22174833";Intermediate filament, rod domain;"<p>Intermediate filaments (IF) [[cite:PUB00001053], [cite:PUB00088682]] are proteins which are primordial components of the cytoskeleton and the nuclear envelope. They generally form filamentous structures 8 to 14 nm wide. IF proteins are members of a very large multigene family of proteins which has been subdivided in six types:</p>

<ul>

<li>Type I: Acidic cytokeratins.</li>
<li>Type II: Basic cytokeratins.</li>
<li>Type III: Vimentin, desmin, glial fibrillary acidic protein (GFAP), peripherin, and plasticin.</li>
<li>Type IV: Neurofilaments L, H and M, alpha-internexin and nestin.</li>
<li>Type V: Nuclear lamins A, B1, B2 and C.</li>
<li>Type VI: 'Orphan' IF proteins, which are more distant in terms of their amino acid sequences.</li>
</ul>

<p>All IF proteins are structurally similar in that they consist of: a central rod domain comprising some 300 to 350 residues which is arranged in coiled- coiled α-helices, with at least two short characteristic interruptions; a N-terminal non-helical domain (head) of variable length; and a C-terminal domain (tail) which is also non-helical, and which shows extreme length variation between different IF proteins.</p>

<p>While IF proteins are evolutionary and structurally related, they have limited sequence homologies except in several regions of the rod domain. The IF rod domain is approximately 310 residues long in all cytoplasmic IF proteins and close to 350 residues in the nuclear ones. The IF rod domain exhibits an interrupted α-helical conformation and reveals a pronounced seven-residue periodicity in the distribution of apolar residues. The heptad periodicity within the rod domain is interrupted in several places, which generates four consecutive α-helical segments: 1A and 1B, which together form the so-called coil 1, and 2A and 2B, which form coil 2. The four α-helical segments are interconnected by relatively short, variable linkers L1, L12 and L2 [[cite:PUB00088643], [cite:PUB00088644]].</p>

<p>IF proteins have a very strong tendency to dimerize via the formation of an α-helical coiled coil (CC) by their rod domains [[cite:PUB00088644]].</p>"
20;Gallus gallus;"IPR000138
IPR000194
IPR000362
IPR000796
IPR000891
IPR001236
IPR001252
IPR001557
IPR001844
IPR002048
IPR002423
IPR003593
IPR004000
IPR004001
IPR004100
IPR004838
IPR004839
IPR005677
IPR005722
IPR008080
IPR008948
IPR010945
IPR011274
IPR011992
IPR013785
IPR015421
IPR015422
IPR015424
IPR015955
IPR018247
IPR018370
IPR018951
IPR020003
IPR020557
IPR020902
IPR022383
IPR022761
IPR024034
IPR024083
IPR027409
IPR027410
IPR027413
IPR027417
IPR036121
IPR036291
IPR043129
IPR043594
IPR050053
IPR050403
IPR055190";;
18;IPR006821;"imex:IM-11875
imex:IM-15154
imex:IM-9475
pubmed:17610306
pubmed:19423573
pubmed:22174833";Intermediate filament head, DNA-binding domain;<p>This entry represents the N-terminal head domain of intermediate filaments. Intermediate filament heads bind DNA [[cite:PUB00008592]]. Vimentin heads are able to alter nuclear architecture and chromatin distribution, and the liberation of heads by HIV-1 protease liberates may play an important role in HIV-1 associated cytopathogenesis and carcinogenesis [[cite:PUB00008593]]. Phosphorylation of the head region can affect filament stability [[cite:PUB00008594]]. The head has been shown to interaction with the rod domain of the same protein [[cite:PUB00008595]].</p>
16;IPR005225;"imex:IM-15154
imex:IM-9475
pubmed:19423573
pubmed:22174833";Small GTP-binding domain;<p>Proteins with a small GTP-binding domain include Ras, RhoA, Rab11, translation elongation factor G, translation initiation factor IF-2, tetratcycline resistance protein TetM, CDC42, Era, ADP-ribosylation factors [[cite:PUB00095176]], tdhF, and many others [[cite:PUB00015117]]. In some proteins the domain occurs more than once. Among them there is a large number of small GTP-binding proteins and related domains in larger proteins. Note that the alpha chains of heterotrimeric G proteins are larger proteins in which the NKXD motif is separated from the GxxxxGK[ST] motif (P-loop) by a long insert and are not easily detected by this model.</p>
16;IPR043129;"imex:IM-15154
imex:IM-9475
pubmed:19423573
pubmed:22174833";ATPase, nucleotide binding domain;<p>This superfamily comprises domains found in several ATPases, including actin, Hsp70, BadF/BadG/BcrA/BcrD, various kinases, DnaK, ROK, PilM, and Fumble. Members of this superfamily have two lobes, one with nucleotide binding activity, and a second one with substrate binding activity. The lobes can be structurally divided into 4 subdomains - 1A, 1B, 2A, 2B (or 1, 2, 3, 4). The ATP binding site in these ATPases is well conserved, and is located at the junction of the two lobes, in a deep cleft. This superfamily entry represents the nucleotide binding domain (NBD) or the first lobe (subdomains 1A and 1B), which exhibits ATPase activity.</p>
16;IPR050405;"imex:IM-11875
imex:IM-15154
imex:IM-9475
pubmed:17610306
pubmed:19423573
pubmed:22174833";Intermediate filament structural protein;<p>This family of proteins includes various types of intermediate filaments that play critical roles in cell structure and integrity. They are involved in maintaining the shape and mechanical resilience of cells, especially in muscle and neuronal tissues. In muscle cells, they are essential for the proper structure and function of sarcomeres, contributing to the strength and stability of muscle fibers during contraction. In neurons, they are involved in maintaining neuronal caliber and may cooperate with other proteins to form networks that support the nervous system's architecture. Some family members are also implicated in the stabilization of specific mRNAs and may participate in transcriptional regulation.</p>
14;IPR011009;"doi:10.1038/nn.4594
imex:IM-11875
imex:IM-15154
imex:IM-26285
pubmed:10234050
pubmed:17610306
pubmed:22174833
pubmed:28671696
pubmed:9539129
pubmed:unassigned4";Protein kinase-like domain superfamily;"<p>This entry represents the protein kinase domain superfamily containing the catalytic function of protein kinases. This domain is found in serine/threonine-protein kinases, tyrosine-protein kinases and dual-specificity protein kinases. Protein kinases ([interpro:IPR000719]) modify other proteins by chemically adding phosphate groups to them. This process is fundamental to most signalling and regulatory processes in the eukaryotic cell [[cite:PUB00014025]].</p>; <p>Eukaryotic protein kinases [[cite:PUB00003569], [cite:PUB00005115], [cite:PUB00015293], [cite:PUB00001530], [cite:PUB00003568]] are enzymes that belong to a very extensive family of proteins which share a conserved catalytic core common with both serine/threonine and tyrosine protein kinases. There are a number of conserved regions in the catalytic domain of protein kinases. In the N-terminal extremity of the catalytic domain there is a glycine-rich stretch of residues in the vicinity of a lysine residue, which has been shown to be involved in ATP binding. In the central part of the catalytic domain there is a conserved aspartic acid residue which is important for the catalytic activity of the enzyme [[cite:PUB00005145]].</p>; <p>Protein phosphorylation, which plays a key role in most cellular activities, is a reversible process mediated by protein kinases and phosphoprotein phosphatases. Protein kinases catalyse the transfer of the gamma phosphate from nucleotide triphosphates (often ATP) to one or more amino acid residues in a protein substrate side chain, resulting in a conformational change affecting protein function. Phosphoprotein phosphatases catalyse the reverse process. 
Protein kinases fall into three broad classes, characterised with respect to substrate specificity [[cite:PUB00005115]]:</p>

<ul>
<li>Serine/threonine-protein kinases</li>
<li>Tyrosine-protein kinases</li>
<li>Dual specificity protein kinases (e.g. MEK -phosphorylates both Thr and Tyr on target proteins)</li>
</ul>

<p>Protein kinase function is evolutionarily conserved from Escherichia coli to human [[cite:PUB00020114]]. Protein kinases play a role in a multitude of cellular processes, including division, proliferation, apoptosis, and differentiation [[cite:PUB00015362]]. Phosphorylation usually results in a functional change of the target protein by changing enzyme activity, cellular location, or association with other proteins. The catalytic subunits of protein kinases are highly conserved, and several structures have been solved [[cite:PUB00034898]], leading to large screens to develop kinase-specific inhibitors for the treatments of a number of diseases [[cite:PUB00034899]].</p>"
14;IPR001806;"imex:IM-15154
imex:IM-9475
pubmed:19423573
pubmed:22174833";Small GTPase;"<p>Small GTPases form an independent superfamily within the larger class of regulatory GTP hydrolases. This superfamily contains proteins that control a vast number of important processes and possess a common, structurally preserved GTP-binding domain [[cite:PUB00052600], [cite:PUB00004087]]. Sequence comparisons of small G proteins from various species have revealed that they are conserved in primary structures at the level of 30-55% similarity [[cite:PUB00000348]].</p>

<p>Crystallographic analysis of various small G proteins revealed the presence of a 20kDa catalytic domain that is unique for the whole superfamily [[cite:PUB00004087], [cite:PUB00023196]]. The domain is built of five α helices (A1-A5), six β-strands (B1-B6) and five polypeptide loops (G1-G5). A structural comparison of the GTP- and GDP-bound forms allows one to distinguish two functional loop regions: switch I and switch II that surround the gamma-phosphate group of the nucleotide. The G1 loop (also called the P-loop) that connects the B1 strand and the A1 helix is responsible for the binding of the phosphate groups. The G3 loop provides residues for Mg2 and phosphate binding and is located at the N terminus of the A2 helix. The G1 and G3 loops are sequentially similar to Walker A and Walker B boxes that are found in other nucleotide binding motifs. The G2 loop connects the A1 helix and the B2 strand and contains a conserved Thr residue responsible for Mg2 binding. The guanine base is recognised by the G4 and G5 loops. The consensus sequence NKXD of the G4 loop contains Lys and Asp residues directly interacting with the nucleotide. Part of the G5 loop located between B6 and A5 acts as a recognition site for the guanine base [[cite:PUB00015117]].</p>

<p>The small GTPase superfamily can be divided into at least 8 different families, including:</p>

<ul><li>Arf small GTPases. GTP-binding proteins involved in protein trafficking by modulating vesicle budding and uncoating within the Golgi apparatus.</li>
<li>Ran small GTPases. GTP-binding proteins involved in nucleocytoplasmic transport. Required for the import of proteins into the nucleus and also for RNA export.</li>
<li>Rab small GTPases. GTP-binding proteins involved in vesicular traffic.</li>
<li>Rho small GTPases. GTP-binding proteins that control cytoskeleton reorganisation.</li>
<li>Ras small GTPases. GTP-binding proteins involved in signalling pathways.</li>
<li>Sar1 small GTPases. Small GTPase component of the coat protein complex II (COPII) which promotes the formation of transport vesicles from the endoplasmic reticulum (ER).</li>
<li>Mitochondrial Rho (Miro). Small GTPase domain found in mitochondrial proteins involved in mitochondrial trafficking.</li>
<li>Roc small GTPases domain. Small GTPase domain always found associated with the COR domain.</li></ul>"
14;IPR029047;"imex:IM-15154
imex:IM-9475
pubmed:19423573
pubmed:22174833";Heat shock protein 70kD, peptide-binding domain superfamily;"<p>This superfamily represents peptide-binding β-sandwich domain from DnaK and other
HSP70 proteins.</p>; <p>Members of the 70-kilodalton heat-shock protein (HSP70) family promote protein folding both constitutively and in response to stress. These proteins have two functional units: a substrate-binding unit, and an adenosine triphosphatase unit. The substrate-binding unit of DnaK consists of a β-sandwich domain followed by α-helical segments. The α-helical domain stabilises the complex, but does not contact the peptide directly [[cite:PUB00028362]].</p>"
