PartnerUniProtID,Publications
Q9UKE5,pubmed:17353931
Q9ULG1,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9ULX5,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
Q9UNM6,doi:10.1016/j.cell.2021.04.011|imex:IM-12193|imex:IM-29278|pubmed:19490896|pubmed:33961781
Q9UNS2,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
Q9W2D6,imex:IM-16524|mint:MINT-5216804|pubmed:14605208
Q9W325,imex:IM-16524|mint:MINT-5216804|pubmed:14605208
Q9WTM5,imex:IM-24272|pubmed:26496610
Q9Y230,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9Y265,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9Y281-1,imex:IM-30146|pubmed:37316325
Q9Y2K6,imex:IM-12079|pubmed:19615732
Q9Y4K3,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:17353931|pubmed:32814053
Q9Y613,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9Y6E3,imex:IM-12079|pubmed:19615732
"chebi:""CHEBI:17283""",imex:IM-15829|pubmed:23416715
intact:EBI-25894571,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
