PartnerUniProtID,Publications
P05020,imex:IM-22059|pubmed:24561554
P05090,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P05388,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
P06710,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P06748,imex:IM-24272|imex:IM-30059|pubmed:26496610|pubmed:39251607
P07149,pubmed:16429126
P07203,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P07910,imex:IM-30059|pubmed:39251607
P08247,imex:IM-25472|pubmed:32296183
P08621,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
P09450,imex:IM-24272|pubmed:26496610
P09668,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P0A6F5,pubmed:16606699
P0A6G7,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A6K3,imex:IM-22059|pubmed:24561554
P0A6W5,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A6X3,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A6X7,pubmed:16606699
P0A707,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A715,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A717,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A776,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7E9,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7K6,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7L0,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043|pubmed:16606699
P0A7L3,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7M2,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7N9,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7R1,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7R5,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7R9,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7S3,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7S9,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7T3,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7T7,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7U3,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7U7,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7V0,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7V3,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7V8,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043|pubmed:16606699
P0A7W1,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A7W7,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043|pubmed:16606699
P0A7X3,pubmed:16606699
P0A7Y8,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A832,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043|pubmed:16606699
P0A847,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A850,imex:IM-12086|pubmed:19737520
P0A8G0,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A8I5,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A8W5,pubmed:16606699
P0A968,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A986,pubmed:16606699
P0A9K3,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P0A9K9,pubmed:16606699
