Count;InterProID;pubmeds;Name;ShortDescription
2;IPR020568;"pubmed:15766533
pubmed:19536198";Ribosomal protein uS5 domain 2-type superfamily;"<p>The founding member of this superfamily is the second domain of the small ribosomal subunit protein uS5. This domain adopts α/β fold consisting of four-stranded mixed β-sheet and two helices packed on one side of it. Typical features for this superfamily are the psi-loop between strands 2 and 3; and the left-handed crossover between strands 3 and 4.</p>; <p>Domain 2 of the ribosomal protein uS5 has a left-handed, 2-layer α/β fold with a core structure consisting of β(3)-α-β-α. Domains with this fold are found in numerous RNA/DNA-binding proteins, as well as in kinases from the GHMP kinase family.  Proteins containing this α/β fold domain include:</p>

<ul>
<li>Translational machinery components  (ribosomal proteins S5 and S9, and domain IV of elongation factors EF-G and eEF-2) [[cite:PUB00034480]].</li>
<li>Ribonuclease P protein (RNase P) [[cite:PUB00034481]].</li>
<li>Ribonuclease PH (domain 1) [[cite:PUB00029653]], as well as various exosome complex exonucleases (RRP41, RRP42, RRP43, RRP45, RRP46, MTR3, ECX1, ECX2) [[cite:PUB00035569]].</li>
<li>DNA modification proteins (DNA mismatch repair proteins MutL and PMS2, DNA gyrase B, DNA topoisomerase II, IV-B and VI-B) [[cite:PUB00024488]].</li>
<li>GHMP kinases that transfer a phosphoryl group from ATP to an acceptor (galactokinase ([ec:2.7.1.6]), homoserine kinase ([ec:2.7.1.39]), and mevalonate kinase ([ec:2.7.1.36])) [[cite:PUB00034482], [cite:PUB00015644]].</li>
<li>Caenorhabditis elegans early switch protein Xol-1 (a divergent member of the GHMP kinase family that has lost the ATP-binding site) [[cite:PUB00016021]].</li>
<li>Hsp90 chaperone (middle domain), which is related to the DNA gyrase/MutL family [[cite:PUB00035354]]; this domain contains an extra C-terminal α/β subdomain.</li>
<li>Imidazole glycerol phosphate dehydratase, which contains a duplication consisting of two structural repeats of this fold [[cite:PUB00022600]].</li>
<li>The catalytic domain of ATP-dependent protease Lon (La), which contains an extra C-terminal α/β subdomain [[cite:PUB00030777]].</li>
<li>Formaldehyde-activating enzyme FAE, which contains a modification of this fold consisting of an extra α/β unit after strand 2 [[cite:PUB00038434]].</li>
</ul>"
2;IPR019805;"pubmed:15766533
pubmed:19536198";Heat shock protein Hsp90, conserved site;"<p>Prokaryotes and eukaryotes respond to heat shock and other forms of environmental stress by inducing synthesis of heat-shock proteins (hsp) [[cite:PUB00000102]]. The 90kDa heat shock protein, Hsp90, is one of the most abundant proteins in eukaryotic cells, comprising 1-2% of cellular proteins under non-stress conditions [[cite:PUB00014968]]. Its contribution to various cellular processes including signal transduction, protein folding, protein degradation and morphological evolution has been extensively studied [[cite:PUB00002788], [cite:PUB00005421]]. The full functional activity of Hsp90 is gained in concert with other co-chaperones, playing an important role in the folding of newly synthesised proteins and stabilisation and refolding of denatured proteins after stress. Apart from its co-chaperones, Hsp90 binds to an array of client proteins, where the co-chaperone requirement varies and depends on the actual client.</p>

<p>The sequences of hsp90s show a distinctive domain structure, with a highly-conserved N-terminal domain separated from a conserved, acidic C-terminal domain by a highly-acidic, flexible linker region.</p>

<p>The signature pattern for the hsp90 family of proteins is located in a highly conserved region found in the N-terminal part of these proteins.</p>"
2;IPR020575;"pubmed:15766533
pubmed:19536198";Heat shock protein Hsp90, N-terminal;"<p>Prokaryotes and eukaryotes respond to heat shock and other forms of environmental stress by inducing synthesis of heat-shock proteins (hsp) [[cite:PUB00000102]]. The 90kDa heat shock protein, Hsp90, is one of the most abundant proteins in eukaryotic cells, comprising 1-2% of cellular proteins under non-stress conditions [[cite:PUB00014968]]. Its contribution to various cellular processes including signal transduction, protein folding, protein degradation and morphological evolution has been extensively studied [[cite:PUB00002788], [cite:PUB00005421]]. The full functional activity of Hsp90 is gained in concert with other co-chaperones, playing an important role in the folding of newly synthesised proteins and stabilisation and refolding of denatured proteins after stress. Apart from its co-chaperones, Hsp90 binds to an array of client proteins, where the co-chaperone requirement varies and depends on the actual client [[cite:PUB00112352], [cite:PUB00112353], [cite:PUB00141629], [cite:PUB00141630], [cite:PUB00141631], [cite:PUB00141642]].</p>

<p>This entry represents the histidine kinase-like ATPase (HATPase) domain Hsp90 from eukaryotes and its bacterial homologues, known as HtpG (High temperature protein G).</p>"
2;IPR036236;"doi:10.1038/nature22366
imex:IM-25472
imex:IM-25778
pubmed:28514442
pubmed:32296183";Zinc finger C2H2 superfamily;"<p>C2H2-type (classical) zinc fingers (Znf) were the first class to be characterised. They contain a short β-hairpin and an α-helix (β/β/α structure), where a single zinc atom is held in place by Cys(2)His(2) (C2H2) residues in a tetrahedral array. C2H2 Znf's can be divided into three groups based on the number and pattern of fingers: triple-C2H2 (binds single ligand), multiple-adjacent-C2H2 (binds multiple ligands), and separated paired-C2H2 [[cite:PUB00035808]]. C2H2 Znf's are the most common DNA-binding motifs found in eukaryotic transcription factors, and have also been identified in prokaryotes [[cite:PUB00035809]].  Transcription factors usually contain several Znf's (each with a conserved β/β/α structure) capable of making multiple contacts along the DNA, where the C2H2 Znf motifs recognise DNA sequences by binding to the major groove of DNA via a short α-helix in the Znf, the Znf spanning 3-4 bases of the DNA [[cite:PUB00035811]]. C2H2 zinc fingers can also bind to RNA and protein targets [[cite:PUB00043274]].</p>; <p>Zinc finger (Znf) domains are relatively small protein motifs which contain multiple finger-like protrusions that make tandem contacts with their target molecule. Some of these domains bind zinc, but many do not; instead, they bind other metals, such as iron, or no metal at all. For example, some family members form salt bridges to stabilise the finger-like folds. They were first identified as a DNA-binding motif in transcription factor TFIIIA from Xenopus laevis (African clawed frog); however, they are now recognised to bind DNA, RNA, protein and/or lipid substrates [[cite:PUB00035807], [cite:PUB00035805], [cite:PUB00035806], [cite:PUB00035804], [cite:PUB00014077]]. Their binding properties depend on the amino acid sequence of the finger domains and of the linker between fingers, as well as on the higher-order structures and the number of fingers. Znf domains are often found in clusters, where fingers can have different binding specificities. There are many superfamilies of Znf motifs, varying in both sequence and structure. They display considerable versatility in binding modes, even between members of the same class (e.g., some bind DNA, others protein), suggesting that Znf motifs are stable scaffolds that have evolved specialised functions. For example, Znf-containing proteins function in gene transcription, translation, mRNA trafficking, cytoskeleton organisation, epithelial development, cell adhesion, protein folding, chromatin remodelling and zinc sensing, to name but a few [[cite:PUB00035812]]. Zinc-binding motifs are stable structures, and they rarely undergo conformational changes upon binding their target.</p>"
2;IPR013087;"doi:10.1038/nature22366
imex:IM-25472
imex:IM-25778
pubmed:28514442
pubmed:32296183";Zinc finger C2H2-type;"<p>This entry represents the classical C2H2 zinc finger domain.</p>; <p>C2H2-type (classical) zinc fingers (Znf) were the first class to be characterised. They contain a short β-hairpin and an α-helix (β/β/α structure), where a single zinc atom is held in place by Cys(2)His(2) (C2H2) residues in a tetrahedral array. C2H2 Znf's can be divided into three groups based on the number and pattern of fingers: triple-C2H2 (binds single ligand), multiple-adjacent-C2H2 (binds multiple ligands), and separated paired-C2H2 [[cite:PUB00035808]]. C2H2 Znf's are the most common DNA-binding motifs found in eukaryotic transcription factors, and have also been identified in prokaryotes [[cite:PUB00035809]].  Transcription factors usually contain several Znf's (each with a conserved β/β/α structure) capable of making multiple contacts along the DNA, where the C2H2 Znf motifs recognise DNA sequences by binding to the major groove of DNA via a short α-helix in the Znf, the Znf spanning 3-4 bases of the DNA [[cite:PUB00035811]]. C2H2 zinc fingers can also bind to RNA and protein targets [[cite:PUB00043274]].</p>; <p>Zinc finger (Znf) domains are relatively small protein motifs which contain multiple finger-like protrusions that make tandem contacts with their target molecule. Some of these domains bind zinc, but many do not; instead, they bind other metals, such as iron, or no metal at all. For example, some family members form salt bridges to stabilise the finger-like folds. They were first identified as a DNA-binding motif in transcription factor TFIIIA from Xenopus laevis (African clawed frog); however, they are now recognised to bind DNA, RNA, protein and/or lipid substrates [[cite:PUB00035807], [cite:PUB00035805], [cite:PUB00035806], [cite:PUB00035804], [cite:PUB00014077]]. Their binding properties depend on the amino acid sequence of the finger domains and of the linker between fingers, as well as on the higher-order structures and the number of fingers. Znf domains are often found in clusters, where fingers can have different binding specificities. There are many superfamilies of Znf motifs, varying in both sequence and structure. They display considerable versatility in binding modes, even between members of the same class (e.g., some bind DNA, others protein), suggesting that Znf motifs are stable scaffolds that have evolved specialised functions. For example, Znf-containing proteins function in gene transcription, translation, mRNA trafficking, cytoskeleton organisation, epithelial development, cell adhesion, protein folding, chromatin remodelling and zinc sensing, to name but a few [[cite:PUB00035812]]. Zinc-binding motifs are stable structures, and they rarely undergo conformational changes upon binding their target.</p>"
1;IPR001356;"imex:IM-30183
intact:EBI-61099167
pubmed:40205054";Homeodomain;<p>This entry represents the homeodomain (HD), a protein domain of approximately 60 residues that usually binds DNA. It is encoded by the homeobox sequence [[cite:PUB00126359], [cite:PUB00075496], [cite:PUB00153777]], which was first identified in a number of Drosophila homeotic and segmentation proteins, but is now known to be well-conserved in many other animals, including vertebrates [[cite:PUB00000591], [cite:PUB00005390]], as well as plants [[cite:PUB00153787]], fungi [[cite:PUB00071003]] and some species of lower eukaryotes. Many members of this group are transcriptional regulators, some of which operate differential genetic programs along the anterior-posterior axis of animal bodies [[cite:PUB00010002]]. This domain folds into a globular structure with three α-helices connected by two short loops that harbour a hydrophobic core. The second and third form a helix-turn-helix (HTH) motif, which make intimate contacts with the DNA: while the first helix of this motif helps to stabilise the structure, the second helix binds to DNA via a number of hydrogen bonds and hydrophobic interactions, which occur between specific side chains and the exposed bases and thymine methyl groups within the major groove of the DNA. One particularity of the HTH motif in some of these proteins arises from the stereo-chemical requirement for glycine in the turn which is needed to avoid steric interference of the β-carbon with the main chain: for cro and repressor proteins the glycine appears to be mandatory, while for many of the homeotic and other DNA-binding proteins the requirement is relaxed.</p>
1;IPR050848;"imex:IM-30183
intact:EBI-61099167
pubmed:40205054";Homeobox domain-containing transcription factors;<p>The homeobox protein family is characterized by the presence of a homeobox domain, enabling these proteins to function as transcription factors. They are involved in a wide range of developmental processes, including craniofacial development, odontogenesis, stomach organogenesis, embryonic patterning, and neuron differentiation. Members of the family bind to specific DNA sequences to regulate gene expression, influencing cell fate specification, morphogenetic movements, and asymmetric cell division. Some proteins within the family also play roles in suppressing Wnt signaling, acting as transcriptional repressors or activators, and are essential for postnatal growth, nursing, and energy balance control. The family includes proteins that are part of negative regulatory loops, such as with microRNAs, and are involved in cell-type specific survival during sex determination. They are also implicated in the development of the brain, eyes, sensory organs, and limbs, as well as in the regulation of non-apoptotic cell death.</p>
1;IPR017970;"imex:IM-30183
intact:EBI-61099167
pubmed:40205054";Homeobox, conserved site;"<p>This entry represents a conserved site found in the homeodomain (HD), a protein domain of approximately 60 residues that usually binds DNA. It is encoded by the homeobox sequence [[cite:PUB00126359], [cite:PUB00075496], [cite:PUB00153777]], which was first identified in a number of Drosophila homeotic and segmentation proteins, but is now known to be well-conserved in many other animals, including vertebrates [[cite:PUB00000591], [cite:PUB00005390]]. Members of this group are transcriptional regulators that operate differential genetic programs along the anterior-posterior axis of animal bodies [[cite:PUB00010002]]. The domain binds DNA through a helix-turn-helix (HTH) structure. The HTH motif is characterised by two α-helices, which make intimate contacts with the DNA and are joined by a short turn. The second helix binds to DNA via a number of hydrogen bonds and hydrophobic interactions, which occur between specific side chains and the exposed bases and thymine methyl groups within the major groove of the DNA. The first helix helps to stabilise the structure.</p>

<p>The motif is very similar in sequence and structure in a wide range of DNA-binding proteins (e.g., cro and repressor proteins, homeotic proteins, etc.). One of the principal differences between HTH motifs in these different proteins arises from the stereo-chemical requirement for glycine in the turn which is needed to avoid steric interference of the β-carbon with the main chain: for cro and repressor proteins the glycine appears to be mandatory, while for many of the homeotic and other DNA-binding proteins the requirement is relaxed.</p>"
1;IPR009057;"imex:IM-30183
intact:EBI-61099167
pubmed:40205054";Homeodomain-like superfamily;"<p>Homeodomain (HD)-containing proteins are transcription factors that share a related DNA binding domain [[cite:PUB00013192]]. HD was first identified in a number of Drosophila homeotic and segmentation proteins, but is now known to be well conserved in organisms from all domains in life. The domain binds DNA through a helix-turn-helix (HTH) structure. The HTH motif is characterised by two α-helices, which make intimate contacts with the DNA and are joined by a short turn. The second helix binds to DNA via a number of hydrogen bonds and hydrophobic interactions, which occur between specific side chains and the exposed bases and thymine methyl groups within the major groove of the DNA. The first helix helps to stabilise the structure. Many proteins contain homeodomains, including Drosophila Engrailed, yeast mating type proteins, hepatocyte nuclear factor 1a and HOX proteins.</p>

<p>The homeodomain motif is very similar in sequence and structure to domains in a wide range of DNA-binding proteins, including recombinases, Myb proteins, GARP response regulators, human telomeric proteins (hTRF1), paired domain proteins (PAX), yeast RAP1, centromere-binding proteins CENP-B and ABP-1, transcriptional regulators (TyrR), AraC-type transcriptional activators, and tetracycline repressor-like proteins (TetR, QacR, YcdC) [[cite:PUB00013193], [cite:PUB00013194], [cite:PUB00003347]].</p>"
1;IPR001152;"imex:IM-30112
intact:EBI-55567111
pubmed:38944040";Beta-thymosin;"<p>This entry represents beta-thymosin family. Its members include thymosin beta-4, -10, -15 from humans and their homologues (such as thymosin beta 11/12) from fish.</p>

<p>Thymosin beta-4 (Tbeta) is a small protein that sequesters actin monomers to help maintain the high concentrations of unpolymerised actin in higher eukaryotic cells. Its structure has been resolved [[cite:PUB00072891]]. It is a multiple function protein that plays important roles in cellular processes such as wound healing, embryonic organ development and the pathogeneses of disease [[cite:PUB00072900], [cite:PUB00072899]]. It plays a role in anti-apoptotic response to an external stress [[cite:PUB00072893]], paclitaxel-resistance via ROS production [[cite:PUB00072894], [cite:PUB00072895]] and HIF-1alpha stabilisation via Erk activation [[cite:PUB00072896]]. It also regulates cancer cell migration through various signalling pathways, and hence plays a role in malignant progression and invasion in colon adenocarcinoma [[cite:PUB00072897], [cite:PUB00072898]].</p>"
