Count;InterProID;pubmeds;Name;ShortDescription
1;IPR050158;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Ubiquitin and ubiquitin-like;<p>The ubiquitin family is characterised by its role in post-translational modification, where ubiquitin or ubiquitin-like proteins are covalently attached to target proteins, influencing their stability, localization, or activity. Ubiquitination involves the conjugation of ubiquitin to lysine residues on substrates through an isopeptide bond, often leading to proteasomal degradation. However, ubiquitin also participates in non-proteolytic functions such as DNA repair, cell cycle regulation, endocytosis, and signal transduction [[cite:PUB00155193], [cite:PUB00155194]]. Polyubiquitin chains linked through different lysine residues or linearly through the N-terminal methionine can have distinct cellular roles. Some family members are involved in ribosome biogenesis as fusion proteins with ribosomal proteins, contributing to the structure and function of ribosomes. The family includes ubiquitin-like modifiers such as NEDD8, which regulate cell cycle and embryogenesis by modifying cullins and other proteins to alter E3 ligase activity [[cite:PUB00155195]].</p>
1;IPR000626;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Ubiquitin-like domain;"<p>Ubiquitin is expressed as three different precursors: a polymeric head-to-tail concatemer of identical units (polyubiquitin), and two N-terminal ubiquitin moieties, UbL40 and UbS27, that are fused to the ribosomal polypeptides L40 and S27, respectively. Specific endopeptidases cleave these precursor molecules [[cite:PUB00083511]] to release ubiquitin moieties that are identical in sequence and contribute to the ubiquitin pool [[cite:PUB00083514]]. Some organisms express additional ubiquitin fusion proteins [[cite:PUB00083519]]. Furthermore, there are several ubiquitin-like proteins derived from ubiquitin [[cite:PUB00043569]].</p>

<p>This entry represents a domain characteristic of ubiquitin (Ub) and ubiquitin-like (Ubl) proteins such as SUMO [[cite:PUB00042453], [cite:PUB00032266]] and Nedd8 [[cite:PUB00020517]].</p>; <p>Ubiquitin is a protein of 76 amino acid residues, found in all eukaryotic cells and whose sequence is extremely well conserved from protozoan to vertebrates. Ubiquitin acts through its post-translational attachment (ubiquitinylation) to other proteins, where these modifications alter the function, location or trafficking of the protein, or targets it for destruction by the 26S proteasome [[cite:PUB00015619]].</p>; <p>Ubiquitin is a globular protein, the last four C-terminal residues (Leu-Arg-Gly-Gly) extending from the compact structure to form a 'tail', important for its function. The latter is mediated by the covalent conjugation of ubiquitin to target proteins, by an isopeptide linkage between the C-terminal glycine and the ε-amino group of lysine residues in the target proteins.</p>"
1;IPR019956;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Ubiquitin domain;"<p>Ubiquitinylation is an ATP-dependent process that involves the action of at least three enzymes: a ubiquitin-activating enzyme (E1, [interpro:IPR000011]), a ubiquitin-conjugating enzyme (E2, [interpro:IPR000608]), and a ubiquitin ligase (E3, [interpro:IPR000569], [interpro:IPR003613]), which work sequentially in a cascade. There are many different E3 ligases, which are responsible for the type of ubiquitin chain formed, the specificity of the target protein, and the regulation of the ubiquitinylation process [[cite:PUB00015623]]. Ubiquitinylation is an important regulatory tool that controls the concentration of key signalling proteins, such as those involved in cell cycle control, as well as removing misfolded, damaged or mutant proteins that could be harmful to the cell. Several ubiquitin-like molecules have been discovered, such as Ufm1 ([interpro:IPR005375]), SUMO1 ([interpro:IPR003653]), NEDD8, Rad23 ([interpro:IPR004806]), Elongin B and Parkin ([interpro:IPR003977]), the latter being involved in Parkinson's disease [[cite:PUB00015624]].</p>; <p>Ubiquitin is a protein of 76 amino acid residues, found in all eukaryotic cells and whose sequence is extremely well conserved from protozoan to vertebrates. Ubiquitin acts through its post-translational attachment (ubiquitinylation) to other proteins, where these modifications alter the function, location or trafficking of the protein, or targets it for destruction by the 26S proteasome [[cite:PUB00015619]]. The terminal glycine in the C-terminal 4-residue tail of ubiquitin can form an isopeptide bond with a lysine residue in the target protein, or with a lysine in another ubiquitin molecule to form a ubiquitin chain that attaches itself to a target protein. Ubiquitin has seven lysine residues, any one of which can be used to link ubiquitin molecules together, resulting in different structures that alter the target protein in different ways.  It appears that Lys(11)-, Lys(29) and Lys(48)-linked poly-ubiquitin chains target the protein to the proteasome for degradation, while mono-ubiquitinylated and Lys(6)- or Lys(63)-linked poly-ubiquitin chains signal reversible modifications in protein activity, location or trafficking [[cite:PUB00015620]]. For example, Lys(63)-linked poly-ubiquitinylation is known to be involved in DNA damage tolerance, inflammatory response, protein trafficking and signal transduction through kinase activation [[cite:PUB00015621]]. In addition, the length of the ubiquitin chain alters the fate of the target protein. Regulatory proteins such as transcription factors and histones are frequent targets of ubquitinylation [[cite:PUB00015622]].</p>"
1;IPR019954;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Ubiquitin conserved site;"<p>This entry represents the conserved central region of Ubiquitin and related proteins.</p>; <p>Ubiquitin is a protein of 76 amino acid residues, found in all eukaryotic cells and whose sequence is extremely well conserved from protozoan to vertebrates. Ubiquitin acts through its post-translational attachment (ubiquitinylation) to other proteins, where these modifications alter the function, location or trafficking of the protein, or targets it for destruction by the 26S proteasome [[cite:PUB00015619]]. The terminal glycine in the C-terminal 4-residue tail of ubiquitin can form an isopeptide bond with a lysine residue in the target protein, or with a lysine in another ubiquitin molecule to form a ubiquitin chain that attaches itself to a target protein. Ubiquitin has seven lysine residues, any one of which can be used to link ubiquitin molecules together, resulting in different structures that alter the target protein in different ways.  It appears that Lys(11)-, Lys(29) and Lys(48)-linked poly-ubiquitin chains target the protein to the proteasome for degradation, while mono-ubiquitinylated and Lys(6)- or Lys(63)-linked poly-ubiquitin chains signal reversible modifications in protein activity, location or trafficking [[cite:PUB00015620]]. For example, Lys(63)-linked poly-ubiquitinylation is known to be involved in DNA damage tolerance, inflammatory response, protein trafficking and signal transduction through kinase activation [[cite:PUB00015621]]. In addition, the length of the ubiquitin chain alters the fate of the target protein. Regulatory proteins such as transcription factors and histones are frequent targets of ubquitinylation [[cite:PUB00015622]].</p>; <p>Ubiquitinylation is an ATP-dependent process that involves the action of at least three enzymes: a ubiquitin-activating enzyme (E1, [interpro:IPR000011]), a ubiquitin-conjugating enzyme (E2, [interpro:IPR000608]), and a ubiquitin ligase (E3, [interpro:IPR000569], [interpro:IPR003613]), which work sequentially in a cascade. There are many different E3 ligases, which are responsible for the type of ubiquitin chain formed, the specificity of the target protein, and the regulation of the ubiquitinylation process [[cite:PUB00015623]]. Ubiquitinylation is an important regulatory tool that controls the concentration of key signalling proteins, such as those involved in cell cycle control, as well as removing misfolded, damaged or mutant proteins that could be harmful to the cell. Several ubiquitin-like molecules have been discovered, such as Ufm1 ([interpro:IPR005375]), SUMO1 ([interpro:IPR003653]), NEDD8, Rad23 ([interpro:IPR004806]), Elongin B and Parkin ([interpro:IPR003977]), the latter being involved in Parkinson's disease [[cite:PUB00015624]].</p>"
1;IPR029099;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Ribose-phosphate pyrophosphokinase, N-terminal domain;<p>This domain is found in N-terminal of ribose-phosphate pyrophosphokinase, frequently  N-terminal to  [interpro:IPR000836].</p>
1;IPR005946;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Ribose-phosphate pyrophosphokinase;<p>Ribose-phosphate diphosphokinase, also known as ribose-phosphate pyrophosphokinase (RPPK), or phosphoribosyldiphosphate synthetase ([ec:2.7.6.1]),  catalyses the transfer of an intact diphosphate (PP) group from ATP to ribose-5-phosphate (R-5-P), which results in the formation of AMP and 5-phospho-D-ribosyl--1-diphosphate (PRPP).</p>
1;IPR037515;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Ribose-phosphate pyrophosphokinase, bacterial-type;"<p>This family consists of bacterial and some eukaryotic enzymes. The crystal structure of the PRPP synthetase from Bacillus subtilis has been determined; the functional form of the enzyme is an hexamer [[cite:PUB00024226]].</p>; <p>Ribose-phosphate diphosphokinase, also known as ribose-phosphate pyrophosphokinase (RPPK), or phosphoribosyldiphosphate synthetase ([ec:2.7.6.1]),  catalyses the transfer of an intact diphosphate (PP) group from ATP to ribose-5-phosphate (R-5-P), which results in the formation of AMP and 5-phospho-D-ribosyl--1-diphosphate (PRPP).</p>"
1;IPR000842;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Phosphoribosyl pyrophosphate synthetase, conserved site;<p>Phosphoribosyl pyrophosphate synthetase ([ec:2.7.6.1]) (PRib-PP synthetase) catalyses the formation of PRib-PP from ATP and ribose 5-phosphate. PRib-PP is then used in various biosynthetic pathways, for example in the formation of purines, pyrimidines, histidine and tryptophan. PRib-PP synthetase requires inorganic phosphate and magnesium ions for its stability and activity. In mammals, three isozymes of PRib-PP synthetase are found, while in yeast there are at least four isozymes. A very conserved region containing two conserved aspartic acid residues as well as a histidine has been suggested to be involved in binding divalent cations [[cite:PUB00002493]]. These residues are all potential ligands for a cation such as magnesium.</p>
1;IPR028676;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Syntaxin-17, SNARE motif;"<p>Syntaxin-17 (STX17) belongs to the syntaxin family, which is a group of the membrane integrated proteins participating in exocytosis. Syntaxins are associated with various intracellular membrane compartments and have been implicated in various physiological processes such as axonal growth, cell division and autophagosome-lysosome fusion [[cite:PUB00101685], [cite:PUB00068996]].</p>

<p>STX17 is required to maintain the architecture of ER-Golgi intermediate compartment and Golgi [[cite:PUB00068997]]. STX17 is also involved in the fusion of autophagosomes with endosomes/lysosomes. Its unique C-terminal hairpin structure mediated by two tandem transmembrane domains is essential for its association with the autophagosomal membrane [[cite:PUB00065300], [cite:PUB00095356]].</p>; <p>This entry represents the SNARE (soluble N-ethylmaleimide-sensitive factor attachment protein receptor) motif of STX17, which consist of coiled-coil helices.</p>"
1;IPR000727;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Target SNARE coiled-coil homology domain;"<p>The process of vesicular fusion with target membranes depends on a set of SNAREs (SNAP-Receptors), which are associated with the fusing membranes [[cite:PUB00005793], [cite:PUB00005792]]. These proteins are classified as v-SNAREs and t-SNAREs based on their localisation on vesicle or target membrane while another classification scheme defines R-SNAREs and Q-SNAREs, as based on the conserved arginine or glutamine residue in the centre of the SNARE motif [[cite:PUB00018360]]. Target SNAREs (t-SNAREs) are localised on the target membrane and belong to two different families, the syntaxin-like family and the SNAP-25 like family. One member of each family, together with a v-SNARE localised on the vesicular membrane, are required for fusion.</p>

<p>The N- and C-terminal coiled-coil domains of members of the SNAP-25 family and the most C-terminal coiled-coil domain of the syntaxin family are related to each other and form a new homology domain of approximately 60 amino acids. This domain is also found in other known proteins involved in vesicular membrane traffic, some of which belong to different protein families [[cite:PUB00005782]].</p>"
1;IPR006012;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Syntaxin/epimorphin, conserved site;"<p>Syntaxins A and B are nervous system-specific proteins implicated in the docking of synaptic vesicles with the presynaptic plasma membrane. Syntaxins are a family of receptors for intracellular transport vesicles. Each target membrane may be identified by a specific member of the syntaxin family [[cite:PUB00000897]].</p>

<p>Members of the syntaxin family [[cite:PUB00005397], [cite:PUB00000891]] have a size ranging from 30 Kd to 40 Kd; a C-terminal extremity which is highly hydrophobic and anchors the protein on the cytoplasmic surface of cellular membranes; a central, well conserved region SNARE motif, which seems to be in a coiled-coil conformation. SNARE motifs assemble into parallel four helix bundles stabilised by the burial of these hydrophobic helix faces in the bundle core [[cite:PUB00014194]]. Monomeric SNARE motifs are disordered so this assembly reaction is accompanied by a dramatic increase in α-helical secondary structure. The parallel arrangement of SNARE motifs within complexes bring the transmembrane anchors, and the two membranes, into close proximity.</p>"
1;IPR010989;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";SNARE;"<p>Soluble N-ethylmaleimide attachment protein receptor (SNARE) proteins are a family of membrane-associated proteins characterised by an α-helical coiled-coil domain called the SNARE motif [[cite:PUB00014049]]. These proteins are classified as v-SNAREs and t-SNAREs based on their localisation on the vesicle or target membrane; another classification scheme defines R-SNAREs and Q-SNAREs based on the conserved arginine or glutamine residue in the centre of the SNARE motif. SNAREs are localised to distinct membrane compartments of the secretory and endocytic trafficking pathways and contribute to the specificity of intracellular membrane fusion processes.</p>

<p>The t-SNARE domain consists of a 4-helical bundle with a coiled-coil twist. The SNARE motif contributes to the fusion of two membranes. SNARE motifs fall into four classes: homologues of syntaxin 1a (t-SNARE), VAMP-2 (v-SNARE), and the N- and C-terminal SNARE motifs of SNAP-25. It is thought that one member from each class interacts to form a SNARE complex.</p>

<p>The SNARE motif represented in this entry is found in the N-terminal domains of certain syntaxin family members: syntaxin 1a, which is required for neurotransmitter release [[cite:PUB00014050]]; syntaxin 6, which is found in endosomal transport vesicles [[cite:PUB00014055]], yeast Sso1p [[cite:PUB00014051]], and Vam3p, a yeast syntaxin essential for vacuolar fusion [[cite:PUB00014052]]. The SNARE motifs in these proteins share structural similarity, despite having a low level of sequence similarity.</p>"
1;IPR059001;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";STX17-like, N-terminal domain;<p>This domain is found at the N-terminal end of human Syntaxin-17 (STX17), a SNARE protein (soluble N-ethylmaleimide-sensitive factor-attachment protein receptor) of the autophagosome that is involved in autophagy through the direct control of autophagosome membrane fusion with the lysosome membrane [[cite:PUB00065300], [cite:PUB00101002], [cite:PUB00091390], [cite:PUB00095356]]. This domain is predicted to form an α-helical bundle.</p>
1;IPR045242;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Syntaxin;"<p>Syntaxins are the prototype family of SNARE proteins. They usually consist of three main regions - a C-terminal transmembrane region, a central SNARE domain which is characteristic of and conserved in all syntaxins [interpro:IPR000727], and an N-terminal domain which varies between syntaxin isoforms; in syntaxin 1A ([swissprot:O35526]) it is found as three α-helices with a left-handed twist. It may fold back on the SNARE domain to allow the molecule to adopt a 'closed' configuration that prevents formation of the core fusion complex - it thus has an auto-inhibitory role.</p>

<p>The function of syntaxins is determined by their localisation. They are involved in neuronal exocytosis, ER-Golgi transport and Golgi-endosome transport, for example. They also interact with other proteins as well as those involved in SNARE complexes. These include vesicle coat proteins, Rab GTPases, and tethering factors [[cite:PUB00020397]].</p>"
1;IPR020479;"imex:IM-25472
pubmed:32296183";Homeodomain, metazoa;<p>This entry represents the homeodomain (HD), a protein domain of approximately 60 residues that usually binds DNA. It is encoded by the homeobox sequence [[cite:PUB00126359], [cite:PUB00153777]], which was first identified in a number of Drosophila homeotic and segmentation proteins, but is now known to be well-conserved in many other animals, including vertebrates [[cite:PUB00000591], [cite:PUB00005390]]. Proteins containing HDs are likely to play an important role in development - most are known to be sequence-specific DNA-binding transcription factors. This domain folds into a globular structure with three α-helices connected by two short loops that harbour a hydrophobic core. The second and third form a helix-turn-helix (HTH) motif, which make intimate contacts with the DNA: while the first helix of this motif helps to stabilise the structure, the second helix binds to DNA via a number of hydrogen bonds and hydrophobic interactions, which occur between specific side chains and the exposed bases and thymine methyl groups within the major groove of the DNA [[cite:PUB00126359],  [cite:PUB00153777]]. One particularity of the HTH motif in some of these proteins arises from the stereo-chemical requirement for glycine in the turn (position 9 of the motif), which is needed to avoid steric interference of the β-carbon with the main chain: for cro and repressor proteins the glycine appears to be mandatory, while for many of the homeotic and other DNA-binding proteins the requirement is relaxed.</p>
1;IPR042634;"imex:IM-25472
pubmed:32296183";Homeobox protein MOX-1/MOX-2;<p>MEOX1 and MEOX2 are homeodomain transcription factors that have been shown to be partially functionally redundant during development. They regulate the cyclin dependent kinase inhibitors p21 and p16 in vascular endothelial cells [[cite:PUB00093128]]. Nevertheless, MEOX1 also plays important, non-redundant roles in maintaining sclerotome polarity and the formation of cranio-cervical joints [[cite:PUB00093130]]. Mutations in the MEOX1 gene cause Klippel-Feil syndrome 2, autosomal recessive (KFS2), a skeletal disorder characterised by congenital fusion of cervical vertebrae [[cite:PUB00093130], [cite:PUB00093129]].</p>
1;IPR056983;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";SAMD1-like, small helical domain;<p>This domain is found in the human Sterile alpha motif domain-containing protein 1 (SAMD1) and its homologues from vertebrates. SAMD1 directly recognises and binds unmethylated CpG-containing DNA via simultaneous interactions with both the major and the minor groove [[cite:PUB00151825]]. SAMD1 acts as a transcriptional repressor and chromatin regulator [[cite:PUB00151825], [cite:PUB00159931]].</p>
1;IPR001660;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Sterile alpha motif domain;"<p>The sterile alpha motif (SAM) domain is a protein interaction module present in a wide variety of proteins [[cite:PUB00005047], [cite:PUB00101140]] involved in many biological processes. The SAM domain that spreads over around 70 residues and one of the most common protein modules found in eukaryotic genomes [[cite:PUB00003966]]. SAM domains have been shown to form homo- and hetero-oligomers, forming multiple self-association architectures and also binding to various non-SAM domain-containing proteins [[cite:PUB00006191]], nevertheless with a low affinity constant [[cite:PUB00006192]]. SAM domains also appear to possess the ability to bind RNA [[cite:PUB00014041]]. Smaug, a protein that helps to establish a morphogen gradient in Drosophila embryos by repressing the translation of nanos (nos) mRNA, binds to the 3' untranslated region (UTR) of nos mRNA via two similar hairpin structures. The 3D crystal structure of the Smaug RNA-binding region shows a cluster of positively charged residues on the Smaug-SAM domain, which could be the RNA-binding surface. This electropositive potential is unique among all previously determined SAM-domain structures and is conserved among Smaug-SAM homologues. These results suggest that the SAM domain might have a primary role in RNA binding.</p>

<p>Structural analyses show that the SAM domain is arranged in a small five-helix bundle with two large interfaces [[cite:PUB00006191]]. In the case of the SAM domain of EphB2, each of these interfaces is able to form dimers. The presence of these two distinct intermonomers binding surface suggest that SAM could form extended polymeric structures [[cite:PUB00006192]].</p>"
1;IPR013761;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Sterile alpha motif/pointed domain superfamily;"<p>Sterile alpha motif (SAM) domains are known to be involved in diverse protein-protein interactions, associating with both SAM-containing and non-SAM-containing proteins pathway [[cite:PUB00014041]]. SAM domains exhibit a conserved structure, consisting of a 4-5-helical bundle of two orthogonally packed α-hairpins. However, SAM domains display a diversity of function, being involved in interactions with proteins, DNA and RNA [[cite:PUB00014042]]. The name 'sterile alpha motif' arose from its presence in proteins that are essential for yeast sexual differentiation. The SAM domain has had various names, including SPM, PTN (pointed), SEP (yeast sterility, Ets-related, PcG proteins), NCR (N-terminal conserved region) and HLH (helix-loop-helix) domains, all of which are related and can be classified as SAM domains.</p>

<p>SAM domains occur in eukaryotic and in some bacterial proteins. Structures have been determined for several proteins that contain SAM domains, including the Ets-1 transcription factor, which plays a role in the development and invasion of tumour cells by regulating the expression of matrix-degrading proteases [[cite:PUB00014043]]; Etv6 transcription factor, gene rearrangements of which have been demonstrated in several malignancies [[cite:PUB00014044]]; EphA4 receptor tyrosine kinase, which is believed to be important for the correct localisation of a motoneuron pool to a specific position in the spinal cord [[cite:PUB00014045]]; EphB2 receptor, which is involved in spine morphogenesis via intersectin, Cdc42 and N-Wasp [[cite:PUB00014046]]; p73, a p53 homologue involved in neuronal development [[cite:PUB00014047]]; and polyhomeotic, which is a member of the Polycomb group of genes (Pc-G) required for the maintenance of the spatial expression pattern of homeotic genes [[cite:PUB00014048]].</p>"
1;IPR048589;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";SAM domain-containing protein 1-like, WH domain;"<p>This entry represents a novel distinct group of WH domains [[cite:PUB00151825]].</p>

<p>SAM domain-containing protein 1 (SAMD1, also known as Atherin) is an unmethylated CpG island (CGI)-binding protein that acts as a repressive chromatin regulator. It consists of a C-terminal SAM domain ([interpro:IPR001660]), a central unstructured region and an atypical winged helix N-terminal domain that directly recognises unmethylated CpG-containing DNA. This domain has also been found in the transcriptional regulators KAT6A, KAT6B, and ZMYND11 which were grouped together as a novel class of WH domains (represented here).</p>"
1;IPR007356;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";tRNA (guanine(9)-N1)-methyltransferase, eukaryotic;<p>Transfer RNA molecules contain numerous modified nucleosides, particularly within the anticodon region, which are introduced by various tRNA-modifying enzymes prior to the formation of mature tRNA. Among these modifications, N1-methylguanine (m1G) at position 37 is catalysed by tRNA (guanine-N1)-methyltransferase [ec:2.1.1.31], which transfers a methyl group from S-adenosyl-L-methionine (SAM) to guanosine, yielding S-adenosyl-L-homocysteine and m1G37-containing tRNA. This modification occurs in tRNAs that decode CUN (leucine), CCN (proline) and CGG (arginine) codons. The presence of m1G37 enhances cellular growth rate and polypeptide synthesis efficiency while preventing ribosomal frameshifting [[cite:PUB00006251]]. Studies have demonstrated that the conformation of the anticodon loop may be a major determinant for m1G37 formation in vivo [[cite:PUB00006365], [cite:PUB00006289]].</p>
1;IPR038459;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";tRNA methyltransferase TRM10-type domain superfamily;"<p>This entry represents a domain found in TRM10-type methyltransferases, which belong to class IV SAM-dependent methyltransferases (SPOUT family) [[cite:PUB00068732]]. These enzymes function as homodimers and exclusively methylate RNA substrates. The SPOUT fold comprises a five-stranded β-sheet flanked by two layers of α-helices, organised into two α/β subdomains: an N-terminal Rossmann-like fold and a C-terminal region containing a characteristic topological trefoil knot where SAM binding occurs. The active site is located at the dimer interface and is formed by residues from both monomers [[cite:PUB00054125], [cite:PUB00044735]]. TRM10-type methyltransferases, which include tRNA (guanine(9)-N1)-methyltransferase, tRNA (adenine(9)-N1)-methyltransferase and related enzymes, are widely distributed in eukaryotes and archaea but are absent from bacteria.</p>; <p>Transfer RNA molecules contain numerous modified nucleosides, particularly within the anticodon region, which are introduced by various tRNA-modifying enzymes prior to the formation of mature tRNA. Among these modifications, N1-methylguanine (m1G) at position 37 is catalysed by tRNA (guanine-N1)-methyltransferase [ec:2.1.1.31], which transfers a methyl group from S-adenosyl-L-methionine (SAM) to guanosine, yielding S-adenosyl-L-homocysteine and m1G37-containing tRNA. This modification occurs in tRNAs that decode CUN (leucine), CCN (proline) and CGG (arginine) codons. The presence of m1G37 enhances cellular growth rate and polypeptide synthesis efficiency while preventing ribosomal frameshifting [[cite:PUB00006251]]. Studies have demonstrated that the conformation of the anticodon loop may be a major determinant for m1G37 formation in vivo [[cite:PUB00006365], [cite:PUB00006289]].</p>"
1;IPR025812;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";tRNA methyltransferase 10 homolog C, TRM10-type domain;"<p>Mitochondrial RNase P (mtRNase P) cleaves tRNA molecules in their 5'-ends and consists of 3 components: a tRNA methyltransferase (MRPP1/TRMT10), a dehydrogenase/reductase-family member (MRPP2/HSD17B10), and MRPP3 (KIAA03910) [[cite:PUB00058130]].</p>

<p>This entry includesTRMT10C, which is a metazoa homologue to yeast TRM10, a tRNA m1G methyltransferase responsible for modification at position 9. In humans there are three TRM10 orthologues. Mutations in TRMT10C cause mitochondrial disease [[cite:PUB00088047]]. Mitochondrial ribonuclease P protein 1 homolog from Drosophila melanogaster is also included in this group.</p>; <p>This entry represents the SAM-dependent methyltransferase TRM10-type domain.</p>"
1;IPR028564;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";tRNA methyltransferase TRM10-type domain;"<p>This entry represents a domain found in TRM10-type methyltransferases, which belong to class IV SAM-dependent methyltransferases (SPOUT family) [[cite:PUB00068732]]. These enzymes function as homodimers and exclusively methylate RNA substrates. The SPOUT fold comprises a five-stranded β-sheet flanked by two layers of α-helices, organised into two α/β subdomains: an N-terminal Rossmann-like fold and a C-terminal region containing a characteristic topological trefoil knot where SAM binding occurs. The active site is located at the dimer interface and is formed by residues from both monomers [[cite:PUB00054125], [cite:PUB00044735]]. TRM10-type methyltransferases, which include tRNA (guanine(9)-N1)-methyltransferase, tRNA (adenine(9)-N1)-methyltransferase and related enzymes, are widely distributed in eukaryotes and archaea but are absent from bacteria.</p>; <p>Transfer RNA molecules contain numerous modified nucleosides, particularly within the anticodon region, which are introduced by various tRNA-modifying enzymes prior to the formation of mature tRNA. Among these modifications, N1-methylguanine (m1G) at position 37 is catalysed by tRNA (guanine-N1)-methyltransferase [ec:2.1.1.31], which transfers a methyl group from S-adenosyl-L-methionine (SAM) to guanosine, yielding S-adenosyl-L-homocysteine and m1G37-containing tRNA. This modification occurs in tRNAs that decode CUN (leucine), CCN (proline) and CGG (arginine) codons. The presence of m1G37 enhances cellular growth rate and polypeptide synthesis efficiency while preventing ribosomal frameshifting [[cite:PUB00006251]]. Studies have demonstrated that the conformation of the anticodon loop may be a major determinant for m1G37 formation in vivo [[cite:PUB00006365], [cite:PUB00006289]].</p>"
1;IPR041677;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";DNA2/NAM7 helicase, helicase domain;<p>This domain contains the ATP-binding region of DNA2. DNA2 is a member of the DEAD-like helicase superfamily, a diverse family of proteins involved in ATP-dependent RNA or DNA unwinding. Proteins containing this domain also include Nam7 and other helicases. Dna2 is a DNA replication factor with single-stranded DNA-dependent ATPase, ATP-dependent nuclease, (5'-flap endonuclease) and helicase activities [[cite:PUB00035381], [cite:PUB00062306]]. Nam7 (also known as Upf1 and RENT1, for Regulator of nonsense transcripts 1) is an ATP-dependent RNA helicase involved in the nonsense-mediated mRNA decay (NMD) pathway [[cite:PUB00091668]].</p>
1;IPR047187;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Upf1-like, C-terminal helicase domain;"<p>This entry represents the C-terminal helicase domain of Upf1-like family helicases.</p>; <p>The Upf1-like helicase family includes UPF1, HELZ, Mov10L1, Aquarius, IGHMBP2 (SMUBP2), and similar proteins [[cite:PUB00095913], [cite:PUB00041079]]. They are DEAD-like helicases belonging to superfamily (SF)1, a diverse family of proteins involved in ATP-dependent RNA or DNA unwinding. Similar to SF2 helicases, SF1 helicases do not form toroidal structures like SF3-6 helicases. Their helicase core consists of two similar protein domains that resemble the fold of the recombination protein RecA [[cite:PUB00094062], [cite:PUB00079379], [cite:PUB00102122], [cite:PUB00102121]].</p>"
1;IPR045055;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";DNA2/NAM7-like helicase;"<p>This entry represents a group of helicases, including DNA2 and Nam7. Proteins in this family contain a conserved domain with is a P-loop motif that is characteristic of the AAA superfamily. They are DEAD-like helicases belonging to superfamily (SF)1, a diverse family of proteins involved in ATP-dependent RNA or DNA unwinding. Similar to SF2 helicases, SF1 helicases do not form toroidal structures like SF3-6 helicases. Their helicase core consists of two similar protein domains that resemble the fold of the recombination protein RecA [[cite:PUB00005492], [cite:PUB00003826], [cite:PUB00094062]].</p>

<p>DNA2 is a DNA replication factor with single-stranded DNA-dependent ATPase, ATP-dependent nuclease, (5'-flap endonuclease) and helicase activities [[cite:PUB00035381], [cite:PUB00062306]]. Nam7 (also known as Upf1) is an ATP-dependent RNA helicase involved in the nonsense-mediated mRNA decay (NMD) pathway [[cite:PUB00091668]].</p>"
1;IPR041679;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";DNA2/NAM7 helicase-like, C-terminal;"<p>This domain contains a P-loop motif that is characteristic of the AAA superfamily. Proteins containing this domain are DEAD-like helicases belonging to superfamily (SF)1, a diverse family of proteins involved in ATP-dependent RNA or DNA unwinding. Similar to SF2 helicases, SF1 helicases do not form toroidal structures like SF3-6 helicases. Their helicase core consists of two similar protein domains that resemble the fold of the recombination protein RecA [[cite:PUB00005492], [cite:PUB00003826], [cite:PUB00094062]].</p>

<p>Proteins containing this domain include helicases, such as Dna2 and Nam7. Dna2 is a DNA replication factor with single-stranded DNA-dependent ATPase, ATP-dependent nuclease, (5'-flap endonuclease) and helicase activities [[cite:PUB00035381], [cite:PUB00062306]]. Nam7 (also known as Upf1) is an ATP-dependent RNA helicase involved in the nonsense-mediated mRNA decay (NMD) pathway [[cite:PUB00091668]].</p>"
