PartnerUniProtID,Publications
P10591,imex:IM-18714|pubmed:19536198|pubmed:23217712
P10592,pubmed:16429126|pubmed:19536198
P10636-8,imex:IM-29773|pubmed:35063084
P11075,pubmed:16429126
P11484,pubmed:16429126|pubmed:19536198
P12023,imex:IM-19287|pubmed:17934213
P12683,pubmed:16429126
P13569,imex:IM-27204|imex:IM-29540|pubmed:29924966|pubmed:36012204
P14742,pubmed:16429126
P15108,pubmed:16429126|pubmed:19536198
P15336,imex:IM-30532|pubmed:38884001
P15976-2,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
P16140,pubmed:16429126
P16220,imex:IM-30532|pubmed:38884001
P16550,pubmed:16429126
P16690,pubmed:16606699
P16861,pubmed:16429126
P16862,pubmed:16429126
P18239,pubmed:16429126
P18414,pubmed:16429126
P18843,pubmed:16606699
P18846,imex:IM-30532|pubmed:38884001
P19262,pubmed:16429126
P19414,pubmed:16429126
P19524,pubmed:16429126
P22138,pubmed:16429126
P22211,pubmed:16429126
P25491,pubmed:19536198
P27824,imex:IM-26301|pubmed:29568061
P28274,pubmed:16429126
P28496,pubmed:16429126
P28915,pubmed:16606699
P30086,imex:IM-26434|pubmed:31980649
P30822,pubmed:16429126
P31040,doi:10.1016/j.cels.2017.10.010|imex:IM-26363|pubmed:29128334
P32324,pubmed:16429126
P32340,pubmed:16429126
P32454,pubmed:16429126
P32496,pubmed:16429126
P32499,pubmed:16429126
P32565,pubmed:16429126
P32589,pubmed:16429126|pubmed:19536198
P32590,pubmed:19536198
P32598,imex:IM-29638|pubmed:37070168
P32799,pubmed:16429126
P32905,pubmed:16429126
P33135,imex:IM-2994|pubmed:19834901
P33416,pubmed:19536198
P33441,pubmed:16429126
P33892,pubmed:16429126
P34087,imex:IM-29638|pubmed:37070168
P34932,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P35191,pubmed:16429126
P36013,pubmed:16429126
P36659,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P36775,pubmed:16429126
P36979,doi:10.1038/nature03239|imex:IM-21967|mint:MINT-5217509|pubmed:15690043
P37898,pubmed:16429126
P38011,pubmed:16429126
P38333,pubmed:16429126
P38707,pubmed:16429126
P38708,pubmed:16429126
P38719,pubmed:16429126
P38720,pubmed:16284124
P38737,pubmed:16429126
P38764,pubmed:16429126
P38788,pubmed:19536198
P38798,imex:IM-29638|pubmed:37070168
P39077,pubmed:19536198
P39078,pubmed:19536198
P39099,pubmed:16606699
P39987,pubmed:19536198
P40035,pubmed:16429126
P40150,pubmed:19536198
P40565,imex:IM-29638|pubmed:37070168
P40763,imex:IM-30532|pubmed:38884001
P40970,pubmed:16429126
P41258,pubmed:17615063
P41805,pubmed:16429126
P41940,pubmed:16429126
P42208,imex:IM-24272|pubmed:26496610
P42331-3,imex:IM-26436|pubmed:32203420
P42858,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
P43621,pubmed:16429126
P45685,doi:10.1371/journal.pone.0002292|imex:IM-9152|pubmed:18509523
P46654,pubmed:16429126
P47079,pubmed:19536198
P47122,pubmed:16429126
P47897,imex:IM-13779|pubmed:20711500
P49715,imex:IM-30532|pubmed:38884001
P49716,imex:IM-30532|pubmed:38884001
P51813,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
P52612,imex:IM-2994|pubmed:19834901
P52910,pubmed:16429126
P52927,imex:IM-23312|pubmed:26045162
P53032,pubmed:16429126
P53115,pubmed:16429126
P53583,pubmed:16429126
P53953,pubmed:16429126
P54115,pubmed:16429126
P54839,pubmed:16429126
P57052,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
P60651,pubmed:16606699
P60710,imex:IM-24272|pubmed:26496610
P60953,imex:IM-26434|pubmed:31980649
P62330,pubmed:17353931
P69984,imex:IM-13779|pubmed:20711500
P74396,pubmed:18000013
P75066,imex:IM-11644|pubmed:19965468
P75484,imex:IM-11644|pubmed:19965468
P75577,imex:IM-11644|pubmed:19965468
P75938,imex:IM-2994|pubmed:19834901
P80217-2,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
P80428,pubmed:16429126
Q00955,pubmed:16429126
Q01081,imex:IM-30059|pubmed:39251607
Q02159,pubmed:14690591
Q02354,pubmed:16429126
Q02931,pubmed:16429126
Q03690,pubmed:16429126
Q04182,pubmed:16429126
Q04432,pubmed:19536198
Q05209,imex:IM-26434|pubmed:31980649
Q06142,pubmed:16429126
Q06632,imex:IM-29638|pubmed:37070168
Q07560,pubmed:16429126
Q07869,imex:IM-30532|pubmed:38884001
Q07878,pubmed:16429126
Q08199,pubmed:16429126
Q0P7T9,pubmed:17615063
Q0P7Z6,pubmed:17615063
Q0P8A0,pubmed:17615063
Q0P8W2,pubmed:17615063
Q0P9F5,pubmed:17615063
Q0P9G0,pubmed:17615063
Q0P9S2,pubmed:17615063
Q0P9Z0,pubmed:17615063
Q0PA68,pubmed:17615063
Q0PAC8,pubmed:17615063
Q0PAF4,pubmed:17615063
Q0PAF6,pubmed:17615063
Q0PAJ1,pubmed:17615063
Q0PAU2,pubmed:17615063
Q0PB68,pubmed:17615063
Q0PB75,pubmed:17615063
Q0PBB8,pubmed:17615063
Q0PBS5,pubmed:17615063
Q0PBS9,pubmed:17615063
Q0PC20,pubmed:17615063
Q0PC73,mint:MINT-6478930|pubmed:17615063|pubmed:17667950
Q12019,pubmed:16429126
Q12055,imex:IM-17622|pubmed:22770215
Q12099,imex:IM-29638|pubmed:37070168
Q12449,pubmed:16429126
Q13451,imex:IM-13779|pubmed:20711500
Q13573,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
Q13618,doi:10.1016/j.cell.2010.11.017|imex:IM-18651|pubmed:21145461
Q13882,imex:IM-26434|pubmed:31980649
Q14164,pubmed:17353931
Q15256,imex:IM-26434|pubmed:31980649
Q16666-2,imex:IM-23523|pubmed:25665578
Q16828,imex:IM-26434|pubmed:31980649
Q39204,imex:IM-30532|pubmed:38884001
Q39237,imex:IM-30532|pubmed:38884001
Q5NFK5,imex:IM-13779|pubmed:20711500
Q5NH68,imex:IM-13779|pubmed:20711500
Q5NHR1,imex:IM-13779|pubmed:20711500
Q5NID2,imex:IM-13779|pubmed:20711500
Q5S007,imex:IM-26684|pubmed:31046837
Q6P1L5,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
Q6P2Q9,imex:IM-13779|pubmed:20711500
Q6P996,imex:IM-13779|pubmed:20711500
Q6ZMI0,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q6ZN17,imex:IM-30059|pubmed:39251607
Q6ZP82-1,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
Q6ZR37,imex:IM-26436|pubmed:32203420
Q726B7,pubmed:unassigned1256
Q72CK0,pubmed:unassigned1256
Q72ES6,imex:IM-22740|pubmed:26873250
Q77M19,imex:IM-17703|pubmed:21911578
Q7K1Q7,imex:IM-9552|pubmed:19079254
Q81V26,imex:IM-13779|pubmed:20711500
Q81X77,imex:IM-13779|pubmed:20711500
Q84J68,imex:IM-29553|pubmed:36581701
Q86W54-2,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
Q86YV6,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
Q8CAQ8,imex:IM-24272|pubmed:26496610
Q8I2B4,imex:IM-16518|mint:MINT-5218050|pubmed:16267556
Q8IKL7,imex:IM-16518|mint:MINT-5218050|pubmed:16267556
Q8IUI8,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
Q8IVT5,imex:IM-25748|pubmed:27086506
Q8N488,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
Q8WZ19,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
Q8Z9U9,imex:IM-13779|pubmed:20711500
Q8ZAQ2,imex:IM-13779|pubmed:20711500
Q8ZEG8,imex:IM-13779|pubmed:20711500
Q92905,doi:10.1016/j.cell.2010.11.017|imex:IM-18651|pubmed:21145461
Q96IK1-2,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
Q96NX5,doi:10.1016/j.celrep.2020.108050|imex:IM-28217|pubmed:32814053
Q96PL2,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q96SU4,imex:IM-13779|pubmed:20711500
Q99190,pubmed:16429126
Q99714,doi:10.1016/j.cels.2017.10.010|imex:IM-26363|pubmed:29128334
