PartnerUniProtID,Publications
P0DOF2,imex:IM-27674|pubmed:33208464
P10081,pubmed:16429126
P10507,pubmed:16429126
P10591,imex:IM-18714|pubmed:16429126|pubmed:19536198|pubmed:23217712
P10592,pubmed:19536198
P10659,pubmed:16429126
P10662,pubmed:16429126
P10907,pubmed:16606699
P11021,imex:IM-24272|pubmed:26496610
P11353,pubmed:16429126
P11433,pubmed:16429126
P11484,pubmed:19536198
P11632,pubmed:16429126
P11745,pubmed:16429126
P12385,pubmed:16429126
P12688,pubmed:16429126
P12695,pubmed:16429126
P12754,pubmed:16429126
P12931,imex:IM-26434|pubmed:31980649
P13393,pubmed:16429126
P13433,pubmed:16429126
P13569,imex:IM-27204|imex:IM-29540|pubmed:29924966|pubmed:36012204
P13663,pubmed:16429126
P14164,pubmed:16429126
P14741,pubmed:16429126
P14906,pubmed:19536198
P15442,pubmed:16429126
P15498,imex:IM-26434|pubmed:31980649
P15705,pubmed:16429126
P15790,pubmed:16429126
P15992,pubmed:16429126
P16387,pubmed:16429126
P16550,pubmed:16429126
P17028,imex:IM-13779|pubmed:20711500
P17423,pubmed:16429126
P17442,pubmed:16429126
P18562,pubmed:16429126
P18843,pubmed:16606699
P18851,pubmed:16429126
P19146,pubmed:16429126
P19262,pubmed:16429126
P19263,pubmed:16429126
P19320,imex:IM-17358|pubmed:22623428
P19419,imex:IM-26434|pubmed:31980649
P19438,mint:MINT-5216883|pubmed:14743216
P20073,imex:IM-13779|pubmed:20711500
P20263,imex:IM-16970|pubmed:20362542
P20333,mint:MINT-5216883|pubmed:14743216
P20339,imex:IM-26434|pubmed:31980649
P20424,pubmed:16429126
P20435,pubmed:16429126
P20457,pubmed:16429126
P21304,pubmed:16429126
P21957,pubmed:16429126
P22138,pubmed:16429126
P22211,pubmed:16429126
P22224,pubmed:16429126
P22515,pubmed:16429126
P22570,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P22570-2,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
P22579,pubmed:16429126
P23255,pubmed:16429126
P23394,pubmed:16429126
P23500,pubmed:16429126
P23641,pubmed:16429126
P24384,imex:IM-29638|pubmed:37070168
P25037,pubmed:16429126
P25293,pubmed:16429126
P25336,pubmed:16429126
P25339,pubmed:16429126
P25343,pubmed:16429126
P25349,pubmed:16429126
P25382,pubmed:16429126
P25454,pubmed:16429126
P25491,pubmed:19536198
P25655,pubmed:16429126
P25694,pubmed:16429126
P26637,pubmed:16429126
P27466,pubmed:16429126
P27929,pubmed:16429126
P28241,pubmed:16429126
P28274,pubmed:16429126
P28496,pubmed:16429126
P28912,pubmed:16606699
P29055,pubmed:16429126
P29295,pubmed:16429126
P29353,imex:IM-20432|pubmed:19380743
P29496,pubmed:16429126
P29547,pubmed:16429126
P30665,pubmed:16429126
P30771,pubmed:16429126
P30822,pubmed:16429126
P31327,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
P31380,pubmed:16429126
P31539,pubmed:19536198
P31992,pubmed:16606699
P32178,pubmed:16429126
P32288,pubmed:16429126
P32328,pubmed:16429126
P32333,pubmed:16429126
P32337,pubmed:16429126
P32340,pubmed:16429126
P32447,pubmed:16429126
P32454,pubmed:16429126
P32458,pubmed:16429126
P32473,pubmed:16429126
P32481,pubmed:16429126
P32497,pubmed:16429126
P32502,pubmed:16429126
P32566,pubmed:16429126
P32567,pubmed:16429126
P32570,pubmed:16429126
P32571,pubmed:16429126
P32589,pubmed:16429126|pubmed:19536198
P32590,pubmed:19536198
P32598,imex:IM-29638|pubmed:16429126|pubmed:37070168
P32608,pubmed:16429126
P32767,pubmed:16429126
P32769,imex:IM-29638|pubmed:37070168
P32770,pubmed:16429126
P32775,pubmed:16429126
P32799,pubmed:16429126
P32832,pubmed:16429126
P32836,pubmed:16429126
P32843,pubmed:16429126
P32844,pubmed:16429126
P32891,pubmed:16429126
P32903,pubmed:16429126
P32905,pubmed:16429126
P33151,imex:IM-30239|pubmed:39232006
P33202,pubmed:16429126
P33309,pubmed:16429126
P33322,pubmed:16429126
P33327,pubmed:16429126
P33333,pubmed:16429126
P33401,pubmed:16429126
P33416,pubmed:19536198
P33417,pubmed:16429126
P33441,pubmed:16429126
P33748,pubmed:16429126
P33759,pubmed:16429126
P33892,pubmed:16429126
P34077,pubmed:16429126
P34217,pubmed:16429126
P34221,pubmed:16429126
P34226,pubmed:16429126
P34730,pubmed:16429126
P35184,pubmed:16429126
P35191,pubmed:16429126
P35196,pubmed:16429126
P35207,pubmed:16429126
P35340,pubmed:16606699
P35732,pubmed:16429126
P35845,pubmed:16429126
P36004,pubmed:16429126
P36005,pubmed:16429126
P36008,pubmed:16429126
P36013,pubmed:16429126
P36060,pubmed:16429126
P36070,pubmed:16429126
P36084,imex:IM-29638|pubmed:37070168
P36085,pubmed:16429126
P36160,pubmed:16429126
P36166,pubmed:16429126
P36775,pubmed:16429126
P37366,pubmed:16429126
P37898,pubmed:16429126
P38077,pubmed:16429126
P38080,pubmed:16429126
P38085,pubmed:16429126
P38112,pubmed:16429126
P38164,imex:IM-23164|pubmed:25073740
P38199,pubmed:16429126
P38217,pubmed:16429126
P38234,pubmed:16429126
P38249,pubmed:16429126
P38260,pubmed:16429126
P38261,pubmed:16429126
P38263,pubmed:16429126
P38264,pubmed:16429126
P38310,pubmed:16429126
P38314,pubmed:16429126
P38339,pubmed:16429126
P38426,pubmed:16429126
P38427,pubmed:16429126
P38523,pubmed:16429126
P38687,pubmed:16429126
P38688,pubmed:16429126
P38689,pubmed:16429126
P38700,pubmed:16429126
P38707,pubmed:16429126
P38719,pubmed:16429126
P38764,pubmed:16429126
P38779,pubmed:16429126
P38788,pubmed:16429126|pubmed:19536198
P38792,pubmed:16429126
P38803,pubmed:16429126
P38817,pubmed:16429126
P38826,pubmed:16429126
P38835,pubmed:16429126
P38840,pubmed:16429126
P38853,pubmed:16429126
P38856,pubmed:16429126
P38891,pubmed:16429126
P38915,pubmed:16429126
P38920,pubmed:16429126
P38956,pubmed:16429126
P38968,pubmed:16429126
P38985,pubmed:16429126
P38986,pubmed:16429126
P38988,pubmed:16429126
P39008,pubmed:16429126
P39522,pubmed:16429126
P39676,pubmed:16429126
P39719,pubmed:16429126
P39743,pubmed:16429126
P39966,pubmed:16429126
P39987,pubmed:19536198
P39998,pubmed:16429126
P40010,pubmed:16429126
P40035,pubmed:16429126
P40038,pubmed:16429126
P40047,pubmed:16429126
P40069,pubmed:16429126
P40075,imex:IM-23323|pubmed:25083872
P40081,pubmed:16429126
P40084,pubmed:16429126
P40150,pubmed:19536198
P40157,pubmed:16429126
P40160,pubmed:16429126
P40164,pubmed:16429126
P40339,pubmed:16429126
P40366,pubmed:16429126
P40469,pubmed:16429126
P40486,pubmed:16429126
P40495,pubmed:16429126
P40499,pubmed:16429126
P40513,pubmed:16429126
P40541,pubmed:16429126
P40561,imex:IM-29638|pubmed:37070168
P40564,pubmed:19536198
P40856,pubmed:16429126
P40961,pubmed:16429126
P40969,pubmed:16429126
P40970,pubmed:16429126
P40991,pubmed:16429126
P41240,imex:IM-26434|pubmed:31980649
P41819,pubmed:16429126
P41940,pubmed:16429126
P42701,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
P42842,pubmed:16429126
P43250,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
P43586,pubmed:16429126
P43603,pubmed:16429126
P43609,pubmed:16429126
P43612,pubmed:16429126
P46367,pubmed:16429126
P46677,pubmed:16429126
P46734,imex:IM-26434|pubmed:31980649
P46956,pubmed:16429126
P46957,pubmed:16429126
P46970,pubmed:16429126
P46988,pubmed:19536198
P47006,pubmed:16429126
P47037,pubmed:16429126
P47047,pubmed:16429126
P47077,pubmed:14690591
P47079,pubmed:19536198
P47102,pubmed:16429126
P47108,pubmed:16429126
P47119,pubmed:16429126
P47122,pubmed:16429126
P47135,pubmed:16429126
P47168,pubmed:16429126
P47912,pubmed:16429126
P48415,pubmed:16429126
P49590,doi:10.1038/nature22366|imex:IM-25778|pubmed:28514442
P50085,pubmed:16429126
P50101,pubmed:16429126
P50105,pubmed:16429126
P50108,pubmed:16429126
P50278,pubmed:16429126
P51617,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
P51817,doi:10.1016/j.molcel.2020.07.001|imex:IM-29257|pubmed:32707033
P51998,pubmed:16429126
P52298,doi:10.1093/nar/gkaa743|imex:IM-27939|pubmed:32960270
P52489,pubmed:16429126
P52593,pubmed:16429126
P52910,pubmed:16429126
P52923,pubmed:16429126
P52927,imex:IM-23312|pubmed:26045162
