PartnerUniProtID,Publications
Q9LFG8,doi:10.1126/science.1251358|imex:IM-26362|pubmed:24833385
Q9LW08,doi:10.1126/science.1251358|imex:IM-26362|pubmed:24833385
Q9LY44,doi:10.1126/science.1251358|imex:IM-26362|pubmed:24833385
Q9M9C3,doi:10.1126/science.1251358|imex:IM-26362|pubmed:24833385
Q9NR77,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9NRK6,doi:10.1016/j.cell.2021.04.011|doi:10.1038/nature22366|imex:IM-25778|imex:IM-29278|pubmed:28514442|pubmed:33961781
Q9SQH6,doi:10.1126/science.1251358|imex:IM-26362|pubmed:24833385
Q9SV74,doi:10.1126/science.1251358|imex:IM-26362|pubmed:24833385
Q9SY38,doi:10.1126/science.1251358|imex:IM-26362|pubmed:24833385
Q9UBU6,doi:10.1016/j.cell.2021.04.011|imex:IM-29278|pubmed:33961781
Q9V9V9,imex:IM-16524|mint:MINT-5216804|pubmed:14605208
Q9VA97,imex:IM-16524|mint:MINT-5216804|pubmed:14605208
Q9VEW2,imex:IM-16527|pubmed:25294943
Q9VJ30,imex:IM-16527|pubmed:25294943
Q9VLS7,imex:IM-16527|pubmed:25294943
Q9VMY2,imex:IM-16524|mint:MINT-5216804|pubmed:14605208
Q9VNF6,imex:IM-16527|pubmed:25294943
Q9W161,imex:IM-16524|mint:MINT-5216804|pubmed:14605208
Q9W512,imex:IM-16524|mint:MINT-5216804|pubmed:14605208
Q9ZNS0,doi:10.3389/fpls.2012.00124|imex:IM-26295|pubmed:22737156
Q9ZPS7,doi:10.1126/science.1251358|imex:IM-26362|pubmed:24833385
Q9ZS88,doi:10.1126/science.1251358|imex:IM-26362|pubmed:24833385
