Count;InterProID;pubmeds;Name;ShortDescription
4;IPR017907;"doi:10.1038/s41467-022-33018-0
imex:IM-30294
pubmed:36115835";Zinc finger, RING-type, conserved site;"<p>A number of eukaryotic and viral proteins contain a conserved cysteine-rich domain of 40 to 60 residues (called C3HC4 zinc-finger or 'RING' finger) [[cite:PUB00001094]] that binds two atoms of zinc. There are two different variants, the C3HC4-type and the C3H2C3-type, which is clearly related despite the different cysteine/histidine pattern. The latter type is sometimes referred to as ""RING-H2 finger"". The 3D structure [[cite:PUB00017951]] of the zinc ligation system is referred to as the ""cross-brace"" motif. This atypical conformation is also shared by the FYVE (see [prositedoc:PDOC50178]) and PHD (see [prositedoc:PDOC50016]) domains. Many proteins containing a RING finger play a key role in the ubiquitination pathway. The ubiquitination pathway generally involves three types of enzyme, know as E1, E2 and E3. E1 and E2 are ubiquitin conjugating enzymes. E1 acts first and passes ubiquitin to E2. E3 are ubiquitin protein ligases, responsible for substrate recognition. It has been shown [[cite:PUB00017952], [cite:PUB00017953]] that several RING fingers act as E3 enzymes in the ubiquitination process.</p>; <p>Zinc finger (Znf) domains are relatively small protein motifs which contain multiple finger-like protrusions that make tandem contacts with their target molecule. Some of these domains bind zinc, but many do not; instead, they bind other metals, such as iron, or no metal at all. For example, some family members form salt bridges to stabilise the finger-like folds. They were first identified as a DNA-binding motif in transcription factor TFIIIA from Xenopus laevis (African clawed frog); however, they are now recognised to bind DNA, RNA, protein and/or lipid substrates [[cite:PUB00035807], [cite:PUB00035805], [cite:PUB00035806], [cite:PUB00035804], [cite:PUB00014077]]. Their binding properties depend on the amino acid sequence of the finger domains and of the linker between fingers, as well as on the higher-order structures and the number of fingers. Znf domains are often found in clusters, where fingers can have different binding specificities. There are many superfamilies of Znf motifs, varying in both sequence and structure. They display considerable versatility in binding modes, even between members of the same class (e.g., some bind DNA, others protein), suggesting that Znf motifs are stable scaffolds that have evolved specialised functions. For example, Znf-containing proteins function in gene transcription, translation, mRNA trafficking, cytoskeleton organisation, epithelial development, cell adhesion, protein folding, chromatin remodelling and zinc sensing, to name but a few [[cite:PUB00035812]]. Zinc-binding motifs are stable structures, and they rarely undergo conformational changes upon binding their target.</p>"
3;IPR001925;"imex:IM-15154
imex:IM-9475
pubmed:19423573
pubmed:22174833";Porin, eukaryotic type;"<p>Eukaryotic mitochondrial porins are voltage-dependent anion-selective channels (VDAC) that behave as general diffusion pores for small hydrophilic molecules [[cite:PUB00000661], [cite:PUB00005391], [cite:PUB00001485], [cite:PUB00002365]]. The channel adopts an open conformation at low or zero membrane potential and a closed conformation at potentials above 30-40 mV.</p>

<p>The proteins are composed of between 12 to 16 β-strands that span the mitochondrial outer membrane. Yeast contains two members of this family (genes POR1 and POR2); vertebrates have at least three members (genes VDAC1, VDAC2 and VDAC3) [[cite:PUB00001974], [cite:PUB00072140]]. VDAC2 binds various lipids, including the sphingolipid ceramide, the phospholipid phosphatidylcholine, and the sterols cholesterol and oxysterol. Binding of ceramide promotes the mitochondrial outer membrane permeabilisation (MOMP) apoptotic pathway [[cite:PUB00158948]].</p>"
3;IPR027246;"imex:IM-15154
imex:IM-9475
pubmed:19423573
pubmed:22174833";Eukaryotic porin/Tom40;"<p>This entry represents both eukaryotic mitochondrial porins and Tom40 proteins.</p>

<p>Eukaryotic mitochondrial porins are voltage-dependent anion-selective channels (VDAC) that behave as general diffusion pores for small hydrophilic molecules [[cite:PUB00000661], [cite:PUB00005391], [cite:PUB00001485], [cite:PUB00002365]]. The channels adopt an open conformation at low or zero membrane potential and a closed conformation at potentials above 30-40 mV. The eukaryotic mitochondrial porins are β-barrel proteins, composed of between 12 to 16 β-strands that span the mitochondrial outer membrane. Yeast contains two members of this family (genes POR1 and POR2); vertebrates have at least three members (genes VDAC1, VDAC2 and VDAC3) [[cite:PUB00001974]]. They are related to the mitochondrial import receptor subunit Tom40 proteins, sharing a common evolutionary origin and structure [[cite:PUB00063403]].</p>

<p>Tom40 is a mitochondrion outer membrane protein and a component of the TOM (translocator of the outer mitochondrial membrane) complex, which is essential for import of protein precursors into mitochondria [[cite:PUB00063454]]. In Saccharomyces cerevisiae, TOM complex is composed of the subunits Tom70, Tom40, Tom22, Tom20, Tom7, Tom6, and Tom5 [[cite:PUB00063483], [cite:PUB00063484]]. Tom40 is an integral membrane protein and the main structural component of the protein-conducting channel formed by the TOM complex [[cite:PUB00063485]]. It is stabilised by other components, such as Tom5, Tom6, and Tom7 [[cite:PUB00009931]].</p>"
3;IPR023614;"imex:IM-15154
imex:IM-9475
pubmed:19423573
pubmed:22174833";Porin domain superfamily;"<p>This superfamily represents the structural domain found in porins.</p>; <p>Porins are found in the outer membranes of Gram-negative bacteria, mitochondria and chloroplasts, where they form ion-selective channels for small hydrophilic molecules (up to ~600 D) [[cite:PUB00005073], [cite:PUB00003829]]. X-ray structure analyses of several bacterial porins [[cite:PUB00001604], [cite:PUB00003475], [cite:PUB00003334]] have revealed a large 16-stranded anti-parallel β-barrel structure enclosing the transmembrane pore, by contrast with all other integral membrane proteins described to date, which are α-helical. Three subunits form a trimer; the 3-fold axis is approximately parallel to the barrel axes and is assumed to be perpendicular to the membrane plane.</p>

<p>From the range of porins now known, similarities have been observed between porins from different species, and between porins of different specificity within the same species. But most porins cannot be related to each other on the basis of sequence alone, and this is reflected in the lengths of the known porin sequences, which range from 282-483 residues/monomer.</p>"
3;IPR003594;"imex:IM-15154
pubmed:22174833";Histidine kinase/HSP90-like ATPase domain;<p>This domain is found in several ATP-binding proteins, including: histidine kinase [[cite:PUB00030541]], DNA gyrase B, topoisomerases [[cite:PUB00022659]], heat shock protein HSP90 [[cite:PUB00031400], [cite:PUB00031884], [cite:PUB00031942]], phytochrome-like ATPases and DNA mismatch repair proteins. The fold of this domain consists of two layers, α/β, which contains an 8-stranded mixed β-sheet.</p>
3;IPR036890;"imex:IM-15154
pubmed:22174833";Histidine kinase/HSP90-like ATPase superfamily;"<p>This domain superfamily is found in several ATP-binding proteins, including: DNA mismatch repair protein MutL, Chaperone protein HtpG, DNA gyrase subunit B, Anti-sigma F factor, histidine kinase [[cite:PUB00030541]], topoisomerases [[cite:PUB00022659]], heat shock protein HSP90 [[cite:PUB00031400], [cite:PUB00031884], [cite:PUB00031942]], phytochrome-like ATPases and DNA mismatch repair proteins. The fold of this domain consists of two layers, α/β, which contains an 8-stranded mixed β-sheet.</p>; <p>DNA mismatch repair protein MutL is an essential component of the methyl-directed mismatch repair (MMR) system, which corrects replication errors and maintains genomic integrity. MutL functions in the Dam-dependent MMR pathway, where the methylation status of GATC sequences is used to distinguish the parental strand from the newly synthesised strand containing the replication error. MutL acts as a molecular matchmaker, facilitating the ATP-dependent assembly of stable complexes between DNA-binding proteins involved in the repair process without itself remaining part of the final effector complex. Following mismatch recognition by MutS, MutL is recruited to the site of damage, where it coordinates downstream repair events, including activation of the endonuclease MutH and recruitment of the UvrD helicase and exonucleases required for excision of the error-containing strand. The ATPase activity of MutL, mediated by its N-terminal GHKL domain, is essential for these functions, driving the conformational changes necessary for proper coordination of the repair machinery [[cite:PUB00163295], [cite:PUB00023516]].</p>"
3;IPR001781;"doi:10.1038/s41467-022-33018-0
imex:IM-30294
pubmed:36115835";Zinc finger, LIM-type;"<p>This entry represents LIM-type zinc finger (Znf) domains. LIM domains coordinate one or more zinc atoms, and are named after the three proteins (LIN-11, Isl1 and MEC-3) in which they were first found. They consist of two zinc-binding motifs that resemble GATA-like Znf's, however the residues holding the zinc atom(s) are variable, involving Cys, His, Asp or Glu residues.  LIM domains are involved in proteins with differing functions, including gene expression, and cytoskeleton organisation and development [[cite:PUB00004063], [cite:PUB00004517]].  Protein containing LIM Znf domains include:</p>

<ul>
<li>Caenorhabditis elegans mec-3; a protein required for the differentiation of the set of six touch receptor neurons in this nematode.</li>
<li>C. elegans. lin-11; a protein required for the asymmetric division of vulval blast cells.</li>
<li>Vertebrate insulin gene enhancer binding protein isl-1. Isl-1 binds to one of the two cis-acting protein-binding domains of the insulin gene.</li>
<li>Vertebrate homeobox proteins lim-1, lim-2 (lim-5) and lim3.</li>
<li>Vertebrate lmx-1, which acts as a transcriptional activator by binding to the FLAT element; a beta-cell-specific transcriptional enhancer found in the insulin gene.</li>
<li>Mammalian LH-2, a transcriptional regulatory protein involved in the control of cell differentiation in developing lymphoid and neural cell types.</li>
<li>Drosophila melanogaster (Fruit fly) protein apterous, required for the normal development of the wing and halter imaginal discs.</li>
<li>Vertebrate protein kinases LIMK-1 and LIMK-2.</li>
<li>Mammalian rhombotins. Rhombotin 1 (RBTN1 or TTG-1) and rhombotin-2 (RBTN2 or TTG-2) are proteins of about 160 amino acids whose genes are disrupted by chromosomal translocations in T-cell leukemia.</li>
<li>Mammalian and avian cysteine-rich protein (CRP), a 192 amino-acid protein of unknown function. Seems to interact with zyxin.</li>
<li>Mammalian cysteine-rich intestinal protein (CRIP), a small protein which seems to have a role in zinc absorption and may function as an intracellular zinc transport protein.</li>
<li>Vertebrate paxillin, a cytoskeletal focal adhesion protein.</li>
<li>Mus musculus (Mouse) testin which should not be confused with rat testin which is a thiol protease homologue (see [interpro:IPR000169]).</li>
<li>Helianthus annuus (Common sunflower) pollen specific protein SF3.</li>
<li>Chicken zyxin. Zyxin is a low-abundance adhesion plaque protein which has been shown to interact with CRP.</li>
<li>Yeast protein LRG1 which is involved in sporulation [[cite:PUB00004454]].</li>
<li>Saccharomyces cerevisiae (Baker's yeast) rho-type GTPase activating protein RGA1/DBM1.</li>
<li>C. elegans homeobox protein ceh-14.</li>
<li>C. elegans homeobox protein unc-97.</li>
<li>S. cerevisiae hypothetical protein YKR090w.</li>
<li>C. elegans hypothetical proteins C28H8.6.</li>
</ul>

<p>These proteins generally contain two tandem copies of the LIM domain in their N-terminal section. Zyxin and paxillin are exceptions in that they contain respectively three and four LIM domains at their C-terminal extremity. In apterous, isl-1, LH-2, lin-11, lim-1 to lim-3, lmx-1 and ceh-14 and mec-3 there is a homeobox domain some 50 to 95 amino acids after the LIM domains.</p>

<p>LIM domains contain seven conserved cysteine residues and a histidine. The arrangement followed by these conserved residues is:</p>

<pre>
C-x(2)-C-x(16,23)-H-x(2)-[CH]-x(2)-C-x(2)-C-x(16,21)-C-x(2,3)-[CHD]
</pre>

<p>LIM domains bind two zinc ions [[cite:PUB00004815]]. LIM does not bind DNA, rather it seems to act as an interface for protein-protein interaction.</p>"
3;IPR008978;"imex:IM-15154
imex:IM-9475
pubmed:19423573
pubmed:22174833";HSP20-like chaperone;<p>This homologous superfamily represents HSP20-like chaperones and related proteins. Hsp20 is a mammalian small heat-shock protein family that occurs most abundantly in skeletal muscle and heart. It has a tendency to form dimers, via a disulphide linkage formed by an N-terminal cysteine, low heat stability and a poor chaperoning ability in comparison with other family members. Structurally, this and related proteins contain a β-sandwich fold consisting of 8 strands in two β-sheets in a greek-key topology [[cite:PUB00011822]].</p>
3;IPR000725;"doi:10.1016/j.cell.2021.04.011
imex:IM-29278
pubmed:33961781";Olfactory receptor;"<p>The olfactory system is a highly specialised chemical recognition system that, like the immune system, is capable of discriminating with tremendous sensitivity between numerous foreign molecules in the environment. Olfactory transduction is believed to be initiated by the binding of odorants to specific receptor proteins in the cilia of olfactory receptor cells. Although little is known about the precise mechanism by which odorant binding might initiate membrane depolarisation, it is believed that cyclic AMP may serve as an intracellular messenger for olfactory transduction [[cite:PUB00001028]].</p>

<p>Olfactory receptors are integral membrane proteins that belong to the seven transmembrane (TM) rhodopsin-like G-protein coupled receptor family. Although the sequences of these proteins are very diverse, reflecting to some extent their broad range of activating ligands, nevertheless, motifs have been identified in the TM regions that are characteristic of virtually the entire superfamily [[cite:PUB00004960], [cite:PUB00004961]]. Amongst the exceptions are the olfactory receptors, which cluster together in a subfamily that lacks significant matches with TM domains 2, 4, and 6 [[cite:PUB00004961]].</p>

<p>Olfactory receptor genes form the largest known multigene family in the human genome [[cite:PUB00066999]]. Each olfactory receptor can only interact with a subset of all potential odorants and a single odorant can activate multiple olfactory receptors, which enables a central neural logic of olfaction where the perception of smell arises from the combinatorial activity of multiple unique olfactory receptors that respond to an individual odorant [[cite:PUB00067000], [cite:PUB00158910]]. The structure of the human odorant receptor OR51E2 has been determined to be bound to the fatty acid propionate, which is bound within an occluded pocket in OR51E2 and makes specific contacts critical to receptor activation. Therefore, it is suggested that odorant selectivity is controlled by tight packing interactions between an odorant and an odorant receptor [[cite:PUB00158910]].</p>"
3;IPR005417;"doi:10.1038/s41467-022-33018-0
imex:IM-30294
pubmed:36115835";Tight junction protein ZO;<p>The zona occuldens proteins (ZO-1, ZO-2 and ZO-3) are a family of TJ-associated proteins that function as cross-linkers, anchoring the TJ strand proteins to the actin-based cytoskeleton [[cite:PUB00007799]]. Each protein contains three PDZ (postsynaptic density, disc-large, ZO-1) domains, a single SH3 (Src Homology-3) domain and a GK (guanylate kinase) domain, the presence of which identifies them as members of the membrane-associated guanylate kinase (MAGUK) protein family. They also share an acidic domain at the C-terminal region of the molecules not found in other MAGUK proteins. It has been demonstrated that the first PDZ domain is involved in binding the C-terminal -Y-V motif of claudins [[cite:PUB00007800]]. By contrast, the occludin-binding domain of ZO-1 has been shown to lie in the GK and acidic domains [[cite:PUB00007801]]. Although the precise location of the actin-binding motif has not been elucidated, it appears to be within the C-terminal half of the molecules, since transfection of this region into fibroblasts induces co-localisation of ZO-1 and ZO-2 with actin fibres.</p>
3;IPR051230;"doi:10.1038/s41467-022-33018-0
imex:IM-30294
pubmed:36115835";Amyloid-beta A4 Precursor Protein-Binding;<p>The Amyloid-beta A4 precursor protein-binding family is involved in synaptic vesicle exocytosis and modulation of amyloid-beta precursor protein (APP) processing, potentially affecting APP-beta formation. Members of the family interact with essential components of the synaptic vesicle exocytotic machinery, such as STXBP1 and Munc18-1. They contain a phosphotyrosine-binding domain (PID/PTB) for binding the cytoplasmic domain of APP and PDZ domains for membrane attachment. Some members also participate in vesicular trafficking and may influence the activity of transcription factors and receptors, contributing to processes like cell migration, proliferation, and cell cycle progression in various cell types. The family includes proteins that may enhance HIF1A activity in macrophages and are involved in exosome biogenesis and tumorigenesis.</p>
3;IPR006020;"doi:10.1038/s41467-022-33018-0
imex:IM-30294
pubmed:36115835";PTB/PI domain;"<p>Proteins encoding phosphotyrosine binding (PTB) domains function as adaptors or scaffolds to organise the signaling complexes involved in wide-ranging physiological processes including neural development, immunity, tissue homeostasis and cell growth. Due to structural differences, PTB domains are divided into three groups represented by phosphotyrosine-dependent IRS-like, phosphotyrosine-dependent Shc-like, and phosphotyrosine-independent Dab-like PTBs. The last two PTBs have been named as phosphotyrosine interaction domain (PID or PI domain). PID domain has an average length of about 160 amino acids [[cite:PUB00018031]].</p>; <p>The Shc-like PID specifically binds to the Asn-Pro-Xaa-Tyr(P) motif found in many tyrosine-phosphorylated proteins including growth factor receptors. On the other hand the Dab-like PID domain binds to non-phosphorylated tyrosine residue or even a phenylalanine at the same position [[cite:PUB00000914]]. Most of the ligands for Shc-like PID domains are RTK or cytokine, whereas phosphotyrosine independent Dab-like PID domains seems to mediate other types of signaling pathways, like endocytosis/processing or exocytosis. This domain binds both peptides and headgroups of phosphatidylinositides, utilising two distinct binding motifs to mediate spatial organisation and localisation within cells [[cite:PUB00018031], [cite:PUB00000914], [cite:PUB00005190], [cite:PUB00002884]].</p>

<p>The 3D structure of PID domain has been solved [[cite:PUB00018032]]. It shares a folding pattern, commonly referred to as the PH-domain ""superfold"". The core ""superfold"" consists of seven antiparallel β strands forming two orthogonal β sheets. This β sandwich is capped at the C terminus by an α helix. It contains a peptide binding pocket (formed by the β strand 5 and C-terminal α helix) and a highly basic phospholipid binding ""crown"" (largely composed of residues from loop regions near the N terminus). Both Shc and Dab1 have two additional α helices, one of which is located at the N terminus and the other between β1 and β2 strands.</p>"
3;IPR020830;"imex:IM-11875
imex:IM-15154
imex:IM-9475
pubmed:17610306
pubmed:19423573
pubmed:22174833";Glyceraldehyde 3-phosphate dehydrogenase, active site;"<p>Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) plays an important role in glycolysis and gluconeogenesis [[cite:PUB00003246]] by reversibly catalysing the oxidation and phosphorylation of D-glyceraldehyde-3-phosphate to 1,3-diphospho-glycerate. The enzyme exists as a tetramer of identical subunits, each containing 2 conserved functional domains: an NAD-binding domain, and a highly conserved catalytic domain [[cite:PUB00000277]]. The enzyme has been found to bind to actin and tropomyosin, and may thus have a role in cytoskeleton assembly. Alternatively, the cytoskeleton may provide a framework for precise positioning of the glycolytic enzymes, thus permitting efficient passage of metabolites from enzyme to enzyme [[cite:PUB00000277]].</p>
<p>GAPDH displays diverse non-glycolytic functions as well, its role depending upon its subcellular location.  For instance, the translocation of GAPDH to the nucleus acts as a signalling mechanism for programmed cell death, or apoptosis [[cite:PUB00014242]].  The accumulation of GAPDH within the nucleus is involved in the induction of apoptosis, where GAPDH functions in the activation of transcription.  The presence of GAPDH is associated with the synthesis of pro-apoptotic proteins like BAX, c-JUN and GAPDH itself.</p>
<p>GAPDH has been implicated in certain neurological diseases: GAPDH is able to bind to the gene products from neurodegenerative disorders such as Huntington's disease, Alzheimer's disease, Parkinson's disease and Machado-Joseph disease through stretches encoded by their CAG repeats.  Abnormal neuronal apoptosis is associated with these diseases.  Propargylamines such as deprenyl increase neuronal survival by interfering with apoptosis signalling pathways via their binding to GAPDH, which decreases the synthesis of pro-apoptotic proteins [[cite:PUB00014241]].</p>; <p>A cysteine in the middle of the molecule is involved in forming a covalent phosphoglycerol thioester intermediate. The sequence around this cysteine is totally conserved in eubacterial and eukaryotic GAPDHs and is also present, albeit in a variant form, in the otherwise highly divergent archaebacterial GAPDH [[cite:PUB00001370]]. The pattern in this entry represents the active site.</p>"
3;IPR020828;"imex:IM-11875
imex:IM-15154
imex:IM-9475
pubmed:17610306
pubmed:19423573
pubmed:22174833";Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain;"<p>Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) plays an important role in glycolysis and gluconeogenesis [[cite:PUB00003246]] by reversibly catalysing the oxidation and phosphorylation of D-glyceraldehyde-3-phosphate to 1,3-diphospho-glycerate. The enzyme exists as a tetramer of identical subunits, each containing 2 conserved functional domains: an NAD-binding domain, and a highly conserved catalytic domain [[cite:PUB00000277]]. The enzyme has been found to bind to actin and tropomyosin, and may thus have a role in cytoskeleton assembly. Alternatively, the cytoskeleton may provide a framework for precise positioning of the glycolytic enzymes, thus permitting efficient passage of metabolites from enzyme to enzyme [[cite:PUB00000277]].</p>
<p>GAPDH displays diverse non-glycolytic functions as well, its role depending upon its subcellular location.  For instance, the translocation of GAPDH to the nucleus acts as a signalling mechanism for programmed cell death, or apoptosis [[cite:PUB00014242]].  The accumulation of GAPDH within the nucleus is involved in the induction of apoptosis, where GAPDH functions in the activation of transcription.  The presence of GAPDH is associated with the synthesis of pro-apoptotic proteins like BAX, c-JUN and GAPDH itself.</p>
<p>GAPDH has been implicated in certain neurological diseases: GAPDH is able to bind to the gene products from neurodegenerative disorders such as Huntington's disease, Alzheimer's disease, Parkinson's disease and Machado-Joseph disease through stretches encoded by their CAG repeats.  Abnormal neuronal apoptosis is associated with these diseases.  Propargylamines such as deprenyl increase neuronal survival by interfering with apoptosis signalling pathways via their binding to GAPDH, which decreases the synthesis of pro-apoptotic proteins [[cite:PUB00014241]].</p>; <p>This entry represents the N-terminal domain which is a Rossmann NAD(P) binding fold.</p>"
3;IPR020831;"imex:IM-11875
imex:IM-15154
imex:IM-9475
pubmed:17610306
pubmed:19423573
pubmed:22174833";Glyceraldehyde/Erythrose phosphate dehydrogenase family;"<p>Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) plays an important role in glycolysis and gluconeogenesis [[cite:PUB00003246]] by reversibly catalysing the oxidation and phosphorylation of D-glyceraldehyde-3-phosphate to 1,3-diphospho-glycerate. The enzyme exists as a tetramer of identical subunits, each containing 2 conserved functional domains: an NAD-binding domain, and a highly conserved catalytic domain [[cite:PUB00000277]]. The enzyme has been found to bind to actin and tropomyosin, and may thus have a role in cytoskeleton assembly. Alternatively, the cytoskeleton may provide a framework for precise positioning of the glycolytic enzymes, thus permitting efficient passage of metabolites from enzyme to enzyme [[cite:PUB00000277]].</p>
<p>GAPDH displays diverse non-glycolytic functions as well, its role depending upon its subcellular location.  For instance, the translocation of GAPDH to the nucleus acts as a signalling mechanism for programmed cell death, or apoptosis [[cite:PUB00014242]].  The accumulation of GAPDH within the nucleus is involved in the induction of apoptosis, where GAPDH functions in the activation of transcription.  The presence of GAPDH is associated with the synthesis of pro-apoptotic proteins like BAX, c-JUN and GAPDH itself.</p>
<p>GAPDH has been implicated in certain neurological diseases: GAPDH is able to bind to the gene products from neurodegenerative disorders such as Huntington's disease, Alzheimer's disease, Parkinson's disease and Machado-Joseph disease through stretches encoded by their CAG repeats.  Abnormal neuronal apoptosis is associated with these diseases.  Propargylamines such as deprenyl increase neuronal survival by interfering with apoptosis signalling pathways via their binding to GAPDH, which decreases the synthesis of pro-apoptotic proteins [[cite:PUB00014241]].</p>; <p>This entry contains a small clade of dehydrogenases in gammaproteobacteria which utilise NAD+ to oxidize erythrose-4-phosphate (E4P) to 4-phospho-erythronate, a precursor for the de novo synthesis of pyridoxine via 4-hydroxythreonine and D-1-deoxyxylulose [[cite:PUB00002270]]. This enzyme activity appears to have evolved from glyceraldehyde-3-phosphate dehydrogenase, whose substrate differs only in the lack of one carbon relative to E4P. It is possible that some of the GAPDH enzymes may prove to be bifunctional in certain species.</p>"
3;IPR020829;"imex:IM-11875
imex:IM-15154
imex:IM-9475
pubmed:17610306
pubmed:19423573
pubmed:22174833";Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain;"<p>This entry represents the C-terminal domain which is a mixed α/antiparallel-β-fold.</p>; <p>Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) plays an important role in glycolysis and gluconeogenesis [[cite:PUB00003246]] by reversibly catalysing the oxidation and phosphorylation of D-glyceraldehyde-3-phosphate to 1,3-diphospho-glycerate. The enzyme exists as a tetramer of identical subunits, each containing 2 conserved functional domains: an NAD-binding domain, and a highly conserved catalytic domain [[cite:PUB00000277]]. The enzyme has been found to bind to actin and tropomyosin, and may thus have a role in cytoskeleton assembly. Alternatively, the cytoskeleton may provide a framework for precise positioning of the glycolytic enzymes, thus permitting efficient passage of metabolites from enzyme to enzyme [[cite:PUB00000277]].</p>
<p>GAPDH displays diverse non-glycolytic functions as well, its role depending upon its subcellular location.  For instance, the translocation of GAPDH to the nucleus acts as a signalling mechanism for programmed cell death, or apoptosis [[cite:PUB00014242]].  The accumulation of GAPDH within the nucleus is involved in the induction of apoptosis, where GAPDH functions in the activation of transcription.  The presence of GAPDH is associated with the synthesis of pro-apoptotic proteins like BAX, c-JUN and GAPDH itself.</p>
<p>GAPDH has been implicated in certain neurological diseases: GAPDH is able to bind to the gene products from neurodegenerative disorders such as Huntington's disease, Alzheimer's disease, Parkinson's disease and Machado-Joseph disease through stretches encoded by their CAG repeats.  Abnormal neuronal apoptosis is associated with these diseases.  Propargylamines such as deprenyl increase neuronal survival by interfering with apoptosis signalling pathways via their binding to GAPDH, which decreases the synthesis of pro-apoptotic proteins [[cite:PUB00014241]].</p>"
3;IPR006424;"imex:IM-11875
imex:IM-15154
imex:IM-9475
pubmed:17610306
pubmed:19423573
pubmed:22174833";Glyceraldehyde-3-phosphate dehydrogenase, type I;<p>This group of sequences represent glyceraldehyde-3-phosphate dehydrogenase (GAPDH), the enzyme responsible for the interconversion of 1,3-diphosphoglycerate and glyceraldehyde-3-phosphate, a central step in glycolysis and gluconeogenesis. Forms exist which utilise NAD ([ec:1.2.1.12]), NADP ([ec:1.2.1.13]) or either ([ec:1.2.1.59]). In some species, NAD- and NADP- utilising forms exist, generally being responsible for reactions in the anabolic and catabolic directions respectively [[cite:PUB00009631]].  An additional form of gap gene is found in gammaproteobacteria and is responsible for the conversion of erythrose-4-phosphate (E4P) to 4-phospho-erythronate in the biosynthesis of pyridoxine [[cite:PUB00002270]]. This pathway of pyridoxine biosynthesis appears to be limited, however, to a relatively small number of bacterial species although it is prevalent among the gammaproteobacteria [[cite:PUB00009725]]. This enzyme is described by [interpro:IPR006422]. These two groups of sequences exhibit a close evolutionary relationship. There exists the possibility that some forms of GAPDH may be bifunctional and act on E4P in species which make pyridoxine and via hydroxythreonine and lack a separate E4PDH enzyme (for instance, the GAPDH from Bacillus stearothermophilus has been shown to possess a limited E4PD activity as well as a robust GAPDH activity [[cite:PUB00009726]]).</p>
3;IPR001245;"doi:10.1016/j.cell.2021.04.011
doi:10.1038/s41467-022-33018-0
imex:IM-29278
imex:IM-30294
pubmed:10234050
pubmed:33961781
pubmed:36115835";Serine-threonine/tyrosine-protein kinase, catalytic domain;"<p>This entry represents the catalytic domain found in a number of serine/threonine- and tyrosine-protein kinases. It does not include catalytic domain of dual specificity kinases.</p>; <p>Protein phosphorylation, which plays a key role in most cellular activities, is a reversible process mediated by protein kinases and phosphoprotein phosphatases. Protein kinases catalyse the transfer of the gamma phosphate from nucleotide triphosphates (often ATP) to one or more amino acid residues in a protein substrate side chain, resulting in a conformational change affecting protein function. Phosphoprotein phosphatases catalyse the reverse process. 
Protein kinases fall into three broad classes, characterised with respect to substrate specificity [[cite:PUB00005115]]:</p>

<ul>
<li>Serine/threonine-protein kinases</li>
<li>Tyrosine-protein kinases</li>
<li>Dual specificity protein kinases (e.g. MEK -phosphorylates both Thr and Tyr on target proteins)</li>
</ul>

<p>Protein kinase function is evolutionarily conserved from Escherichia coli to human [[cite:PUB00020114]]. Protein kinases play a role in a multitude of cellular processes, including division, proliferation, apoptosis, and differentiation [[cite:PUB00015362]]. Phosphorylation usually results in a functional change of the target protein by changing enzyme activity, cellular location, or association with other proteins. The catalytic subunits of protein kinases are highly conserved, and several structures have been solved [[cite:PUB00034898]], leading to large screens to develop kinase-specific inhibitors for the treatments of a number of diseases [[cite:PUB00034899]].</p>"
3;IPR002337;"imex:IM-15154
imex:IM-9475
pubmed:19423573
pubmed:22174833";Hemoglobin, beta-type;"<p>In vertebrates, hemoglobins (Hb) function to transport oxygen in blood plasma. Hb binds oxygen in the reduced [Fe(II)] state. Hb is composed of four globins in a tetrahedral arrangement, typically two alpha and two beta globins, where each monomer binds a heme group. The alpha and beta subunits are highly similar in sequence, but differ structurally in that the beta subunit contains an α-helix (the D helix) that is missing in the alpha subunit [[cite:PUB00000422]]. There is at least one heme-site ligand on each of the alpha and beta subunits. The imidazole ring of the 'proximal' His residue provides the fifth heme iron ligand; the other axial heme iron position remains essentially free for oxygen coordination. The binding of oxygen and carbon dioxide is associated with a variation of the heme iron coordination. Oxygen binding results in a transition from high-spin to low-spin iron, with accompanying changes in the Fe-N bond lengths and coordination geometry. In Hb, these subtle changes lead to the well-known cooperative effect of oxygen binding, which involves a relaxed (R) state when oxygen is bound and a tense (T) state upon oxygen release [[cite:PUB00035882], [cite:PUB00022057]]. The alpha or beta subunits are substituted in embryo and foetal Hb with subunits that have higher oxygen affinity (gamma, delta, epsilon, pi or zeta subunits). There are at least three types of human embryonic Hb (zeta2epsilon2, alpha2epsilon2, zeta2gamma2) and two foetal Hb (alpha2gamma2, alpha2delta2) [[cite:PUB00099929], [cite:PUB00099931]]. It has been hypothesised that the embryonic alpha-hemoglobin family diverged considerably earlier than the beta-hemoglobin line, as reflected in the greater diversity found amongst alpha sequences [[cite:PUB00002385]]. Alpha-like globins derived from a common ancestor and have a more stable history than beta-globins [[cite:PUB00099931]].</p>; <p>This entry represents the Hemoglobin beta-type subunits.</p>"
3;IPR050149;"imex:IM-15154
imex:IM-9475
pubmed:19423573
pubmed:22174833";;
