idA	idB	altIdsA	altIdsB	aliasesA	aliasesB	detectionMethod	firstAuthor	publicationIdentifiers	taxidA	taxidB	interactionType	sourceDatabase	interactionIdentifiers	confidence
uniprotkb:Q8I2R3	uniprotkb:Q8I5G2	intact:EBI-832437	intact:EBI-832442	psi-mi:q8i2r3_plaf7(display_long)|uniprotkb:PF3D7_0924400(orf name)	psi-mi:q8i5g2_plaf7(display_long)|uniprotkb:PF3D7_1225500(orf name)	"psi-mi:""MI:0398""(two hybrid pooling approach)"	LaCount et al. (2005)	pubmed:16267556|imex:IM-16518|mint:MINT-5218050	"taxid:36329(plaf7)|taxid:36329(""Plasmodium falciparum (isolate 3D7)"")"	"taxid:36329(plaf7)|taxid:36329(""Plasmodium falciparum (isolate 3D7)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-845120|imex:IM-16518-2394	intact-miscore:0.37
uniprotkb:B4FXA9	uniprotkb:A0A1D6LED5	intact:EBI-36725053	intact:EBI-36591235	psi-mi:b4fxa9_maize(display_long)|uniprotkb:LOC100273751(gene name)|psi-mi:LOC100273751(display_short)|uniprotkb:ZEAMMB73_Zm00001d012771(orf name)	psi-mi:a0a1d6led5_maize(display_long)|uniprotkb:ZEAMMB73_Zm00001d035093(orf name)	"psi-mi:""MI:0018""(two hybrid)"	Linqian et al. (2023)	pubmed:36581701|imex:IM-29553	"taxid:4577(maize)|taxid:4577(""Zea mays (Maize)"")"	"taxid:4577(maize)|taxid:4577(""Zea mays (Maize)"")"	"psi-mi:""MI:0915""(physical association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-36725069|imex:IM-29553-82593	author score:1.0|intact-miscore:0.37
uniprotkb:Q93YQ1	uniprotkb:Q8W497	intact:EBI-1544893|uniprotkb:Q9SR85	intact:EBI-59028707	psi-mi:rtor1_arath(display_long)|uniprotkb:RAPTOR1(gene name)|psi-mi:RAPTOR1(display_short)|uniprotkb:At3g08850(locus name)|uniprotkb:RAPTOR1B(gene name synonym)|uniprotkb:Protein RAPTOR 1(gene name synonym)|uniprotkb:Protein RAPTOR 1B(gene name synonym)|uniprotkb:T16O11.22(orf name)	psi-mi:q8w497_arath(display_long)|uniprotkb:F6F22.10(orf name)|uniprotkb:F6F22_10(orf name)|uniprotkb:At2g19870(locus name)	"psi-mi:""MI:0004""(affinity chromatography technology)"	Persyn et al. (2024)	imex:IM-30002|pubmed:39307424	"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")"	"taxid:3702(arath)|taxid:3702(""Arabidopsis thaliana (Mouse-ear cress)"")"	"psi-mi:""MI:0914""(association)"	"psi-mi:""MI:0469""(IntAct)"	intact:EBI-59034643|imex:IM-30002-67	intact-miscore:0.35
